energy	step1_	g1_	g2_	g3_	g4_
526.351	0.011035744696996056	6.762742322190573e-19	7.16390046357423e-71	3.561758174809912e-44	4.823020611252046e-134
526.6509	0.011353382976635061	5.907648325107081e-17	1.4026983353343217e-65	2.8107054965101404e-41	1.9023280404869785e-126
526.95	0.011688915609341842	3.970332914898268e-15	1.6432609675773219e-60	1.732300573304143e-38	4.284940620112643e-119
527.2499	0.012045855945779966	2.0995935730947582e-13	1.2260013627986549e-55	8.63002184327745e-36	6.034336063625697e-112
527.5499	0.012425401536016198	8.646219827677576e-12	5.662396055442146e-51	3.4216486308292876e-33	5.100894716218693e-105
527.8489	0.012828238537011438	2.738232687154202e-10	1.55982099202857e-46	1.0573451783943398e-30	2.4468284013212152e-98
528.1489	0.013259541256977179	6.825040293191241e-09	2.7441888921889192e-42	2.6461315262161847e-28	7.382264974570625e-92
528.4479	0.013719245431172113	1.310448571237904e-07	2.888788224294261e-38	5.169279629146076e-26	1.2682575856080538e-85
528.7479	0.014213655250580392	1.97696363879167e-06	1.9359088174080093e-34	8.16574449046838e-24	1.365723666115885e-79
529.3449	0.015311648162308783	0.0002072358001642159	1.8897080816182446e-27	9.75876715591643e-20	2.969453047044829e-68
529.4449	0.015512358080321255	0.0004098384844672978	2.3220706027379327e-26	4.3015275709185644e-19	1.9273109392960118e-66
529.5949	0.015823478683371642	0.001081639563775129	9.043989084726756e-25	3.7941464044506104e-18	9.050646316930532e-64
529.6949	0.01603791368709254	0.0019947771264667347	9.716849475679162e-24	1.568705775107382e-17	5.089885503738369e-62
529.8439	0.016368415723208934	0.004714590343972832	3.0247598799043664e-22	1.2399093221192126e-16	1.85379586738967e-59
529.9439	0.016597968116469963	0.00811037589216709	2.8429836113887953e-21	4.809813006337899e-16	9.038417786066966e-58
530.0439	0.01683404453383879	0.013567616138334189	2.532396511765873e-20	1.818638253077973e-15	4.161253299640643e-56
530.1939	0.017201012748856555	0.027857702147677788	6.087392312872086e-19	1.2744513372873113e-14	1.1674454177954737e-53
530.2939	0.017454668710146688	0.043458198192231595	4.741037469027696e-18	4.520027135858081e-14	4.6571628117180135e-52
530.4439	0.017849481993956542	0.08035432367522914	9.317514793255264e-17	2.877514102618271e-13	1.0538128656518878e-49
530.5439	0.01812275457235203	0.11689596926865238	6.3449314246057905e-16	9.572709967480345e-13	3.642515662271616e-48
530.6429	0.018401654370976173	0.16481960696384887	4.0201765816527555e-15	3.0681619160347908e-12	1.1484879809658927e-46
530.7929	0.018840957336687062	0.2632828268933546	5.964302884180033e-14	1.7082080807188752e-11	1.92496798976422e-44
530.8929	0.019145652917690312	0.3474270015534422	3.367273841979279e-13	5.196954697770016e-11	5.44709268032047e-43
531.0429	0.01962160992659425	0.4997732619120084	4.08432333546407e-12	2.62851773274942e-10	7.36362163896132e-41
531.1429	0.019952265527040394	0.6150039625513638	2.016153564147362e-11	7.500992405029049e-10	1.8054514458232265e-39
531.2429	0.020294240935799856	0.7359500765676995	9.431939325509696e-11	2.0864424126788474e-09	4.180049259210326e-38
531.3929	0.020829731904893903	0.9142225127042788	8.629400851008496e-10	9.225452113093665e-09	4.1820536576547713e-36
531.4919	0.021198887464226147	1.0192246901037227	3.481293362873048e-09	2.384323407009604e-08	8.144005241510868e-35
531.6419	0.02178379391533684	1.1406470990462163	2.6061372092340326e-08	9.581041117597878e-08	6.57732603439693e-33
531.7419	0.022191969488487572	1.18732826648568	9.325613660365321e-08	2.3453674459685576e-07	1.1439318049584846e-31
531.8419	0.02261570736040744	1.2018654706493643	3.162506745857253e-07	5.596144805816223e-07	1.878677084074464e-30
531.9919	0.023282494085642362	1.1615324045728175	1.7857722961528302e-06	1.965874375273664e-06	1.1229100376243778e-28
532.0919	0.02374925861508597	1.0964283138013633	5.294986628856004e-06	4.399805397547938e-06	1.5979017133244283e-27
532.2419	0.024485513139480213	0.954226570382346	2.4444806666762e-05	1.4041055929584159e-05	7.703224086422747e-26
532.3409	0.024996917764685444	0.841159231621566	6.278969418491296e-05	2.9262498342855895e-05	9.264978001163482e-25
532.4409	0.025535595110525736	0.720241061077391	0.00015435441612375852	5.989351857705062e-05	1.0793264304156827e-23
532.5909	0.026388493538623076	0.5415334209948363	0.0005379335801228553	0.00016715994013531964	3.854164645191523e-22
