energy	step1_	g1_	g2_	g3_	g4_
281.1018	0.009762782807363646	5.290673221393925e-31	3.915364965095432e-26	3.788071725921281e-71	3.9501155186402e-60
281.4798	0.010155099298220283	7.607479011853083e-27	1.4548615299695505e-23	1.7753014881863762e-65	2.5255208253092043e-56
281.5798	0.010264215596963333	8.516767583320494e-26	6.604429912901097e-23	5.125055534845529e-64	2.443305930543351e-55
281.6798	0.01037570142977734	9.078499253238168e-25	2.9327166799796315e-22	1.4238772333218368e-62	2.3160161930508064e-54
281.7798	0.010489634799694891	9.214219674854734e-24	1.2738725542266883e-21	3.807097752241834e-61	2.1510087709795616e-53
281.8798	0.0106060971701748	8.904474513793509e-23	5.4125628241940846e-21	9.796321323158288e-60	1.9574001546962514e-52
281.9798	0.01072517365907305	8.193383102479134e-22	2.249577801546071e-20	2.4259370488429562e-58	1.7452349543406444e-51
282.0533	0.010814413240853638	4.0580636354000455e-21	6.320282198165419e-20	2.504475709024161e-57	8.601629748254629e-51
282.3523	0.011193280608560507	2.0721558307678285e-18	3.736405376779838e-18	2.693387923302298e-53	5.049572341316587e-48
282.6523	0.011601054281966339	6.954240346243877e-16	1.836667533735966e-16	2.1171027573373085e-49	2.5208836639198226e-45
282.9513	0.012038130073266984	1.475576930362374e-13	7.314572941580738e-15	1.1457141887370031e-45	1.026802001567555e-42
283.2513	0.012511049833569099	2.051739339038857e-11	2.418982168705535e-13	4.5214122415395456e-42	3.5523361731110555e-40
283.5513	0.013022624889223677	1.8349727326275472e-09	6.5594321022700676e-12	1.2635706373525095e-38	1.0227583542818709e-37
283.8503	0.013575864437343765	1.0421646083489706e-07	1.443918974097286e-10	2.4395702460355277e-35	2.4069358062713193e-35
284.2583	0.014411232461109758	1.2724558886610108e-05	7.1373261913228955e-09	4.272220343632559e-31	3.089733756252023e-32
284.3583	0.014631895211458523	3.647553575937358e-05	1.755494321384101e-08	4.2500174631164015e-30	1.6954510485552426e-31
284.4083	0.014744778377842827	6.063112324622814e-05	2.730481777321245e-08	1.321339953024828e-29	3.9413379203057614e-31
284.5083	0.014975847955998212	0.00016147764532113495	6.497328322330978e-08	1.2410032109645668e-28	2.0975539519510374e-30
284.5583	0.015094118009076285	0.0002587231363762207	9.940093969911886e-08	3.7489305170254944e-28	4.8020225184579375e-30
284.6583	0.015336347790992855	0.0006401915114157129	2.2883248015582628e-07	3.324198866908833e-27	2.4785571189515635e-29
284.7573	0.015583931049905853	0.001495799552966707	5.11196505092448e-07	2.777060065840579e-26	1.2334321811782656e-28
284.8073	0.015712033717149687	0.002254676686261348	7.60882893223391e-07	7.998110711633412e-26	2.752908027581463e-28
284.9073	0.015974657426266248	0.004937816532392231	1.6580343802722553e-06	6.446178412470661e-25	1.3505080943244355e-27
284.9573	0.016109286472426154	0.007174220978488623	2.42738855085826e-06	1.8039109437098792e-24	2.9684261846829998e-27
285.0573	0.01638546281036868	0.014597661036845205	5.117368102831647e-06	1.3726229969606535e-23	1.4123326986607129e-26
285.1573	0.016671265004218117	0.028281147948858085	1.0552979983698033e-05	1.0051594499133192e-22	6.58392115924559e-26
285.2073	0.01681793429713241	0.03864723034984617	1.5029594188952487e-05	2.6812179701137163e-22	1.410700249610511e-25
