# XDI/1.0 Athena/0.9.24
# Element.edge:                  L3
# Element.symbol:                Sc
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     399.5223
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              5574.9032891
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -6.740 -1.366
# Athena.pre_edge_line:          33532.347766 - 63.2795 * E
# Athena.normalization_range:    21.585 36.452
# Athena.post_edge_polynomial:   65362.721589 - 128.997 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 36.520
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 3.096
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                1.096 3.000
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        flat        fbkg        nder        nsec
  413.56420        1.1815382        1.3470646       -1.1550040      -0.23388067       0.49368745E-01
  413.67650        1.1619695        1.3288197       -1.1524055      -0.77434812E-01    1.4836600
  413.78890        1.1641386        1.3323138       -1.1498047       0.99497736E-01   0.88455178
  413.90120        1.1843266        1.3538256       -1.1472062       0.12132397      -0.36054467
  414.01350        1.1913879        1.3622107       -1.1446077       0.18519403E-01   -1.2807115
  414.12590        1.1884879        1.3606357       -1.1420069      -0.16645190      -0.60747335
  414.23820        1.1539862        1.3274577       -1.1394084      -0.11797986        1.3668239
  414.35060        1.1619778        1.3367744       -1.1368076       0.14067343       0.65084959
  414.46290        1.1855955        1.3617158       -1.1342091       0.28266044E-01  -0.98950745
  414.57520        1.1683264        1.3457705       -1.1316106      -0.81569944E-01  -0.71302155
  414.68760        1.1672667        1.3460358       -1.1290098      -0.13194990      -0.89986973E-02
  414.79990        1.1386772        1.3187701       -1.1264114      -0.83591951E-01   0.29507510
  414.91220        1.1484920        1.3299087       -1.1238129      -0.65676030E-01  -0.57294377E-01
  415.02460        1.1239198        1.3066615       -1.1212121      -0.96465998E-01    1.1998384
  415.13690        1.1268161        1.3108815       -1.1186136       0.20392766       0.56057872
  415.24920        1.1697220        1.3551112       -1.1160151       0.29439982E-01   -2.3381893
  415.36160        1.1334312        1.3201455       -1.1134143      -0.32146346      -0.69318805
  415.47390        1.0974892        1.2855272       -1.1108158      -0.12631937        1.4068137
  415.58620        1.1050599        1.2944217       -1.1082173      -0.54930995E-02   0.47984941
  415.69860        1.0962549        1.2869417       -1.1056165      -0.18497211E-01  -0.81882947
  415.81090        1.1009036        1.2929142       -1.1030180      -0.18948408      -0.52834153
  415.92320        1.0536967        1.2470311       -1.1004195      -0.13716272        1.5302188
  416.03560        1.0700831        1.2647425       -1.0978187       0.15435609       0.84028070
  416.14790        1.0883805        1.2843637       -1.0952202       0.51648354E-01   -1.2192454
  416.26030        1.0816885        1.2789967       -1.0926194      -0.11960837      -0.70007487
  416.37260        1.0615045        1.2601365       -1.0900209      -0.10565847      -0.52439630
  416.48490        1.0579576        1.2579134       -1.0874225      -0.23738777      -0.10497357E-01
  416.59730        1.0081635        1.2094442       -1.0848216      -0.10801722        1.2027681
  416.70960        1.0336862        1.2362907       -1.0822232       0.32874217E-01  -0.21250952
  416.82190        1.0155471        1.2194754       -1.0796247      -0.15574686       0.38717148E-01
  416.93430       0.99868983        1.2039431       -1.0770239       0.41573960E-01  -0.14353245
  417.04660        1.0248887        1.2314658       -1.0744254      -0.18799860       -1.8928240
  417.15890       0.95646535        1.1643662       -1.0718269      -0.38355430       0.47773338
  417.27130       0.93870407        1.1479299       -1.0692261      -0.80651913E-01    2.0892321
  417.38360       0.93834286        1.1488925       -1.0666276       0.85896152E-01   0.68302316
  417.49590       0.95799635        1.1698698       -1.0640291       0.72755088E-01  -0.60424594
  417.60830       0.95469093        1.1678893       -1.0614283      -0.49877911E-01   -1.2081864
  417.72060       0.94678878        1.1613110       -1.0588298      -0.19872438       0.17501202
  417.83290       0.91005743        1.1259034       -1.0562313      -0.10570211E-01    1.5152448
  417.94530       0.94441365        1.1615846       -1.0536305       0.14175112       -1.2764081
  418.05760       0.94190891        1.1604037       -1.0510320      -0.29737912       -1.2618776
  418.17000       0.87759257        1.0974123       -1.0484312      -0.14179279        2.2852429
  418.28230       0.91004807        1.1311916       -1.0458328       0.21611496       0.98371400
  418.39460       0.92613199        1.1485993       -1.0432343       0.79149375E-01   -1.1575856
  418.50700       0.92783293        1.1516253       -1.0406335      -0.43994529E-01   -1.3876996
  418.61930       0.91624642        1.1413625       -1.0380350      -0.23266673      -0.85366343
  418.73160       0.87557599        1.1020159       -1.0354365      -0.23572734       0.37113477
  418.84400       0.86327848        1.0910434       -1.0328357      -0.14927275        1.0736449
  418.95630       0.84203440        1.0711231       -1.0302372       0.55206800E-02   0.55602926
  419.06860       0.86451843        1.0949309       -1.0276387      -0.24388576E-01  -0.61023555E-01
  419.18100       0.83655429        1.0682917       -1.0250379      -0.81913129E-02   0.81108602E-01
  419.29330       0.86267784        1.0957391       -1.0224394      -0.61634731E-02  -0.78591914
  419.40560       0.83516997        1.0695550       -1.0198409      -0.18470875       0.53620568
  419.51800       0.82117378        1.0568838       -1.0172401       0.11432194        1.1659792
  419.63030       0.86085811        1.0978919       -1.0146416       0.77286776E-01  -0.97802717
  419.74260       0.83853239        1.0768900       -1.0120431      -0.10534296      -0.86816069E-01
  419.85500       0.83718755        1.0768701       -1.0094423       0.57779206E-01   0.51251012
  419.96730       0.85151538        1.0925218       -1.0068439       0.98180639E-02  -0.83651485
  420.07970       0.83939367        1.0817250       -1.0042430      -0.13018568      -0.28764973
  420.19200       0.82226266        1.0659178       -1.0016446      -0.54816829E-01   0.36939479
  420.30430       0.82708181        1.0720608      -0.99904607      -0.47219612E-01   0.13371195
  420.41670       0.81165241        1.0579563      -0.99644527      -0.24771754E-01   0.34582058
  420.52900       0.82151559        1.0691433      -0.99384678       0.30486273E-01  -0.96235286
  420.64130       0.81849963        1.0674512      -0.99124829      -0.24091621      -0.54430901
  420.75370       0.76738172        1.0176582      -0.98864749      -0.91819962E-01    1.5386036
  420.86600       0.79786768        1.0494680      -0.98604900       0.10480803       0.55197740
  420.97830       0.79092161        1.0438457      -0.98345051       0.32154162E-01  -0.76994117E-01
  421.09070       0.80509272        1.0593418      -0.98084971       0.87507450E-01  -0.69325376
  421.20300       0.81058453        1.0661574      -0.97825122      -0.12361996      -0.91767575
  421.31530       0.77732768        1.0342243      -0.97565273      -0.11860252       0.10588860
  421.42770       0.78393454        1.0421562      -0.97305193      -0.99826790E-01  -0.67184313E-01
  421.54000       0.75489660        1.0144420      -0.97045344      -0.13369884       0.85810626
  421.65230       0.75390578        1.0147750      -0.96785495       0.92903877E-01   0.70332782
  421.76470       0.77577210        1.0379663      -0.96525415       0.24338922E-01   -1.2127670
  421.87700       0.75937474        1.0228927      -0.96265566      -0.17960486      -0.51682571
  421.98930       0.73543285        1.0002746      -0.96005717      -0.91740133E-01   0.55132836
  422.10170       0.73876073        1.0049275      -0.95745637      -0.55721379E-01   0.75906635
  422.21400       0.72291226       0.99040283      -0.95485788       0.78822077E-01    1.1706447
  422.32640       0.75647205        1.0252876      -0.95225708       0.20732249      -0.99164849
  422.43870       0.76949762        1.0396370      -0.94965859      -0.14400134       -1.4099770
  422.55100       0.72412935       0.99559249      -0.94706010      -0.10935835        1.4506907
  422.66340       0.74492480        1.0177129      -0.94445930       0.18196887       0.30404147
  422.77570       0.76501776        1.0391297      -0.94186081      -0.41040231E-01   -1.2917977
  422.88800       0.73570716        1.0111429      -0.93926232      -0.10816890      -0.46153193
  423.00040       0.74071220        1.0174729      -0.93666152      -0.14474645       0.15387612
  423.11270       0.70318264       0.98126711      -0.93406303      -0.73592936E-01   0.61716262
  423.22500       0.72418323        1.0035915      -0.93146454      -0.61317299E-02  -0.19675701
  423.33740       0.70180484       0.98253809      -0.92886374      -0.11780424       0.13932810
  423.44970       0.69771262       0.97976967      -0.92626525       0.25175294E-01   0.32322488
  423.56200       0.70745921       0.99084005      -0.92366676      -0.45207927E-01  -0.77667952
  423.67440       0.68755440       0.97226022      -0.92106596      -0.14934459       0.70960362
  423.78670       0.67390148       0.95993109      -0.91846747       0.11424001        1.0254766
  423.89900       0.71321270        1.0005661      -0.91586898       0.80977454E-01  -0.53673004
  424.01140       0.69209711       0.98077550      -0.91326818      -0.63632334E-02   0.55517785
  424.12370       0.71178289        1.0017851      -0.91066969       0.20572592       0.40063612
  424.23610       0.73832372        1.0296509      -0.90806889       0.83659702E-01   -1.9796960
  424.34840       0.73058122        1.0232322      -0.90547040      -0.23911178       -1.7791941
  424.46070       0.68461922       0.97859397      -0.90287191      -0.31594729       0.95318367
  424.57310       0.65958786       0.95488759      -0.90027111      -0.24931412E-01    2.5043621
  424.68540       0.67901713       0.97564065      -0.89767262       0.24678287       0.92553068E-01
  424.79770       0.71501530        1.0129626      -0.89507413      -0.41439928E-02   -1.4667653
  424.91010       0.67808598       0.97735827      -0.89247333      -0.82799307E-01   0.13670188
  425.02240       0.69641029       0.99700638      -0.88987484       0.26572920E-01  -0.11952994
  425.13470       0.68405425       0.98597414      -0.88727635      -0.10964573       0.10075948
  425.24710       0.67177289       0.97501776      -0.88467555       0.49213576E-01    1.1467217
  425.35940       0.69511254       0.99968120      -0.88207706       0.14802262       0.29766972
  425.47170       0.70501878        1.0109112      -0.87947857       0.11607019      -0.16369413
  425.58410       0.72119352        1.0284109      -0.87687777       0.11124055       -1.5674723
  425.69640       0.73001453        1.0385558      -0.87427928      -0.23614083       -1.1929891
  425.80870       0.66815629       0.97802131      -0.87168079      -0.15670481        1.2083670
  425.92110       0.69480296        1.0059930      -0.86907999       0.35379245E-01  -0.45051579
  426.03340       0.67610600       0.98861980      -0.86648150      -0.25793571      -0.53627757
  426.14580       0.63684480       0.95068357      -0.86388070      -0.85122325E-01    1.3574090
  426.25810       0.65697902       0.97214158      -0.86128221       0.47074096E-01   0.55826845
  426.37040       0.64741765       0.96390401      -0.85868372       0.40264767E-01  -0.15240712E-01
  426.48280       0.66602651       0.98383785      -0.85608292       0.43649508E-01  -0.59951172
  426.59510       0.65722569       0.97636082      -0.85348443      -0.94445515E-01  -0.66141322
  426.70740       0.64481405       0.96527298      -0.85088594      -0.10490390        1.1183101
  426.81980       0.63365378       0.95543769      -0.84828514       0.15683876        1.9680151
  426.93210       0.68005572        1.0031634      -0.84568665       0.33730910       -1.1474235
  427.04440       0.70941341        1.0338449      -0.84308816      -0.10087255       -2.0157632
  427.15680       0.65738965       0.98314613      -0.84048736      -0.11563289       0.83392815
  427.26910       0.68343070        1.0105110      -0.83788887       0.86511108E-01   0.47673360
  427.38140       0.67682005        1.0052241      -0.83529038      -0.85585254E-02   -1.4948552
  427.49380       0.68150760        1.0112366      -0.83268958      -0.24938285      -0.75816423
  427.60610       0.62078372       0.95183656      -0.83009109      -0.17891803        1.7285529
  427.71840       0.64132261       0.97369924      -0.82749260       0.13885014        1.4029408
  427.83080       0.65198335       0.98568496      -0.82489180       0.13632276      -0.37664129
  427.94310       0.67195433        1.0069797      -0.82229331       0.54218841E-01   -1.7922791
  428.05550       0.66416632        1.0005167      -0.81969251      -0.26640235      -0.87726411
  428.16780       0.61209372       0.94976790      -0.81709402      -0.14290241        2.1065490
