# XDI/1.0 Athena/0.9.24
# Element.edge:                  K
# Element.symbol:                C
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     286.1819
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              11035.0802344
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -8.364 -1.499
# Athena.pre_edge_line:          4248.942429 - 7.2978 * E
# Athena.normalization_range:    21.451 37.864
# Athena.post_edge_polynomial:   61847.451050 - 170.004 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 38.795
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 3.191
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                1.191 3.000
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        flat        fbkg        nder        nsec
  300.63570        1.0324779        1.2455906       0.26908809E-01  -0.12166549      -0.96062682E-01
  300.76760        1.0031680        1.2182255       0.28940825E-01  -0.81405164E-01   0.39784561
  300.89950        1.0110032        1.2280055       0.30972841E-01  -0.16713822E-01   0.14751228
  301.03140       0.99875886        1.2177059       0.33004858E-01  -0.42491425E-01   0.57374566E-01
  301.16330       0.99979398        1.2206858       0.35036874E-01  -0.15784113E-02  -0.11702797
  301.29520       0.99834248        1.2211791       0.37068890E-01  -0.73363403E-01  -0.57804289E-01
  301.42710       0.98044071        1.2052221       0.39100906E-01  -0.16827183E-01   0.84629438E-01
  301.55900       0.99390346        1.2206297       0.41132923E-01  -0.51038157E-01  -0.11234008
  301.69090       0.96697684        1.1956478       0.43164939E-01  -0.46462495E-01   0.95346476E-01
  301.82280       0.98164666        1.2122624       0.45196955E-01  -0.25885757E-01  -0.55395235
  301.95470       0.96014818        1.1927088       0.47228971E-01  -0.19259512      -0.37363786
  302.08660       0.93084006        1.1653454       0.49260988E-01  -0.12445143       0.76339686
  302.21850       0.92731789        1.1637680       0.51293004E-01   0.87889671E-02   0.53544820
  302.35040       0.93315859        1.1715535       0.53325020E-01   0.16799811E-01  -0.23517582
  302.48230       0.93174968        1.1720894       0.55357036E-01  -0.53250414E-01  -0.25874549E-01
  302.61420       0.91911113        1.1613956       0.57389053E-01   0.99741048E-02  -0.44860504E-01
  302.74610       0.93438085        1.1786101       0.59421069E-01  -0.65084615E-01  -0.32634226
  302.87800       0.90194181        1.1481159       0.61453085E-01  -0.76114984E-01   0.26101564
  303.00990       0.91430172        1.1624206       0.63485101E-01   0.37713117E-02   0.42040536E-01
  303.27370       0.90343412        1.1554426       0.67549134E-01  -0.59479544E-01  -0.23087280
  303.40560       0.89076567        1.1447189       0.69581150E-01  -0.87585056E-01   0.14578470
  303.53750       0.88032918        1.1362272       0.71613166E-01  -0.21021540E-01   0.29154770
  303.66940       0.88522018        1.1430630       0.73645183E-01  -0.10674772E-01  -0.10668857
  303.80130       0.87751318        1.1373008       0.75677199E-01  -0.49165983E-01  -0.22167209
  303.93320       0.87225020        1.1339826       0.77709215E-01  -0.69151870E-01  -0.33049625E-01
  304.06510       0.85927091        1.1229481       0.79741231E-01  -0.57884475E-01   0.99760906E-01
  304.19700       0.85698027        1.1226022       0.81773248E-01  -0.42834943E-01   0.51697010E-01
  304.32890       0.84797106        1.1155378       0.83805264E-01  -0.44246803E-01   0.10677972E-01
  304.46080       0.84530797        1.1148195       0.85837280E-01  -0.40018094E-01  -0.25100087
  304.59270       0.83741428        1.1088706       0.87869296E-01  -0.11046083      -0.11632818
  304.72450       0.81617944        1.0895791       0.89899772E-01  -0.70693835E-01   0.42634633
  304.85640       0.81877232        1.0941167       0.91931788E-01   0.19666963E-02   0.10242876
  304.98830       0.81669826        1.0939875       0.93963805E-01  -0.43673128E-01   0.60291476E-01
  305.12020       0.80725135        1.0864853       0.95995821E-01   0.17871588E-01   0.18015822
  305.25210       0.82141278        1.1025916       0.98027837E-01   0.38526110E-02  -0.48596492
  305.38400       0.80826767        1.0913912       0.10005985      -0.11032596      -0.19021114
  305.51590       0.79230880        1.0773771       0.10209187      -0.46325088E-01   0.25258612
  305.64780       0.79604711        1.0830602       0.10412389      -0.43693739E-01   0.10322474
  305.77970       0.78078239        1.0697403       0.10615590      -0.19094403E-01  -0.33082180
  305.91160       0.79101001        1.0819127       0.10818792      -0.13096453      -0.19215141
  306.04350       0.74623394        1.0390814       0.11021993      -0.69783944E-01   0.72351073
  306.17540       0.77260100        1.0673933       0.11225195       0.59897600E-01  -0.12116894
  306.30730       0.76203493        1.0587720       0.11428397      -0.10174831      -0.24586681
  306.43920       0.74575980        1.0444417       0.11631598      -0.49620652E-02   0.45283716
  306.57110       0.76072594        1.0613526       0.11834800       0.17710134E-01  -0.24712994
  306.70300       0.75043173        1.0530032       0.12038002      -0.70154944E-01  -0.28860475
  306.83490       0.74221906        1.0467353       0.12241203      -0.58423798E-01   0.63885525E-01
  306.96680       0.73501953        1.0414805       0.12444405      -0.53301942E-01   0.12988060
  307.09870       0.72815801        1.0365638       0.12647606      -0.24161296E-01   0.24085338
  307.23060       0.72864578        1.0389964       0.12850808       0.10235179E-01   0.19237278E-01
  307.36250       0.73085805        1.0431534       0.13054010      -0.19086502E-01  -0.38617797
  307.49440       0.72361076        1.0378509       0.13257211      -0.91638570E-01  -0.21645682
  307.62630       0.70668380        1.0228687       0.13460413      -0.76187810E-01   0.26651827
  307.75820       0.70351242        1.0216422       0.13663615      -0.21331050E-01   0.10044456
  307.89010       0.70105667        1.0211312       0.13866816      -0.49690536E-01  -0.89774398E-01
  308.02200       0.69040406        1.0124234       0.14070018      -0.45013536E-01   0.13686686
  308.15390       0.68918210        1.0131462       0.14273219      -0.13585058E-01   0.41720790
  308.28580       0.68682032        1.0127292       0.14476421       0.65045907E-01  -0.15121962
  308.41770       0.70634121        1.0341949       0.14679623      -0.53476793E-01  -0.47786268
  308.54960       0.67271314        1.0025116       0.14882824      -0.61014269E-01   0.23682700
  308.68150       0.69024564        1.0219889       0.15086026       0.89981697E-02   0.39417343E-01
  308.81340       0.67508686        1.0087749       0.15289228      -0.50615974E-01  -0.86881047E-01
  308.94530       0.67689315        1.0125260       0.15492429      -0.13921051E-01   0.30473213
  309.07710       0.67141588        1.0089920       0.15695477       0.29741889E-01  -0.14537851E-01
  309.20900       0.68473608        1.0242570       0.15898678      -0.17754682E-01  -0.48342186
  309.34090       0.66673219        1.0081979       0.16101880      -0.97784797E-01  -0.20443238
  309.47280       0.65894046        1.0023509       0.16305082      -0.71683943E-01   0.43324048
  309.60470       0.64782197       0.99317725       0.16508283       0.16504042E-01   0.37240078
  309.73660       0.66329422        1.0105943       0.16711485       0.26555383E-01  -0.21124154E-01
  309.86850       0.65482728        1.0040721       0.16914687       0.10931490E-01  -0.73520441E-01
  310.00040       0.66617795        1.0173676       0.17117888       0.71606910E-02  -0.26297892
  310.13230       0.65671627        1.0098507       0.17321090      -0.58442348E-01  -0.14489096
  310.26420       0.65076086        1.0058401       0.17524291      -0.31061545E-01   0.13610768
  310.39610       0.64852223        1.0055462       0.17727493      -0.22537142E-01   0.21596849E-01
  310.52800       0.64481556        1.0037844       0.17930695      -0.25364296E-01  -0.16856220
  310.65990       0.64183113        1.0027447       0.18133896      -0.67003851E-01  -0.59637775E-01
  310.79180       0.62713994       0.98999831       0.18337098      -0.41096742E-01   0.11894349
  310.92370       0.63098981       0.99579296       0.18540300      -0.35626558E-01   0.82922265E-01
  311.05560       0.61774166       0.98448960       0.18743501      -0.19221848E-01   0.29393462
  311.18750       0.62591909       0.99461181       0.18946703       0.41913394E-01   0.14874806
  311.31940       0.62879841       0.99943592       0.19149904       0.20017889E-01  -0.33864797E-01
  311.45130       0.63119980        1.0037821       0.19353106       0.32979860E-01  -0.81076869E-01
  311.58320       0.63749850        1.0120256       0.19556308      -0.13701889E-02  -0.83403325
  311.63410       0.63094933        1.0062269       0.19634723      -0.11948142      -0.35132757
  311.75330       0.61717471       0.99420982       0.19818359      -0.61131009E-01   0.35375129
  311.87250       0.61637570       0.99516835       0.20001996      -0.35147109E-01  -0.70928490E-01
  311.99160       0.60879915       0.98934786       0.20185478      -0.78033268E-01   0.14216457
  312.11080       0.59778037       0.98008661       0.20369114      -0.12692913E-02   0.79763494
  312.23000       0.60849655       0.99256032       0.20552751       0.11212290       0.26553196
  312.34920       0.62451047        1.0103318       0.20736387       0.62033529E-01  -0.53343514
  312.46830       0.62327914        1.0108565       0.20919869      -0.14994691E-01  -0.21964802
  312.58750       0.62093724        1.0102721       0.21103506       0.96914066E-02   0.45947522E-01
  312.70670       0.62558957        1.0166820       0.21287142      -0.40408023E-02  -0.49955971
  312.82580       0.61997432        1.0128228       0.21470624      -0.10935367      -0.60790112
  312.94500       0.59953059       0.99413662       0.21654260      -0.14890364       0.25341881
  313.06420       0.58447569       0.98083924       0.21837897      -0.48938628E-01   0.71308459
  313.18330       0.58786852       0.98598813       0.22021379       0.21024419E-01   0.20939936
  313.30250       0.58948581       0.98936295       0.22205015       0.96124018E-03  -0.20079672
  313.42170       0.58809768       0.98973236       0.22388652      -0.26845520E-01  -0.23624837
  313.54090       0.58308583       0.98647805       0.22572288      -0.55360372E-01   0.92534655E-01
  313.66000       0.57490530       0.98005357       0.22755770      -0.47945120E-02   0.42293225
  313.77920       0.58194330       0.98884911       0.22939407       0.45424384E-01  -0.11897385
  313.89840       0.58573448       0.99439781       0.23123043      -0.33157879E-01  -0.67630261
  314.01750       0.57404178       0.98446118       0.23306525      -0.11573853      -0.27310212
  314.13670       0.55815398       0.97033091       0.23490162      -0.98238113E-01   0.36760050
  314.25590       0.55062181       0.96455628       0.23673798      -0.28102570E-01   0.41769394
  314.37510       0.55145433       0.96714633       0.23857434       0.13401223E-02   0.29255226
  314.49420       0.55094116       0.96838922       0.24040917       0.41612635E-01   0.46635219
  314.61340       0.56137062       0.98057621       0.24224553       0.11247185       0.17859637
  314.73260       0.57775445       0.99871758       0.24408189       0.84190008E-01  -0.51175089
  314.85170       0.58143310        1.0041523       0.24591672      -0.94783881E-02  -0.58170499
  314.97090       0.57549575       0.99997247       0.24775308      -0.54430292E-01  -0.13353682
  315.09010       0.56845692       0.99469117       0.24958944      -0.41313565E-01   0.18003071
  315.20930       0.56564660       0.99363838       0.25142581      -0.11510971E-01  -0.30947517E-02
  315.32840       0.56571386       0.99546169       0.25326063      -0.42051045E-01  -0.34367975
  315.44760       0.55562584       0.98713121       0.25509699      -0.93409856E-01   0.51356584E-01
  315.56680       0.54344495       0.97670785       0.25693336      -0.29807635E-01   0.65265071
  315.68590       0.54852268       0.98354164       0.25876818       0.62116809E-01   0.34755918
  315.80510       0.55824738       0.99502388       0.26060454       0.53015718E-01  -0.27493620
  315.92430       0.56116162       0.99969566       0.26244091      -0.34279805E-02  -0.56938754
  316.04350       0.55743015       0.99772172       0.26427727      -0.82726271E-01  -0.42525080
  316.16260       0.54144795       0.98349558       0.26611209      -0.10476525       0.35252384
  316.28180       0.53246459       0.97626975       0.26794846       0.12801591E-02   0.73125548
  316.40100       0.54175314       0.98731583       0.26978482       0.69566062E-01  -0.13770600E-01
  316.52010       0.54904219       0.99636093       0.27161964      -0.20013748E-02  -0.66710288
  316.63930       0.54127622       0.99035250       0.27345601      -0.89404554E-01  -0.14430775
  316.75850       0.52772814       0.97856196       0.27529237      -0.36404344E-01   0.51890410
  316.87770       0.53259742       0.98518877       0.27712873       0.34302183E-01  -0.30576824E-01
  316.99680       0.53590235       0.99024976       0.27896356      -0.43690801E-01  -0.37039576
  317.11600       0.52218590       0.97829084       0.28079992      -0.53963127E-01   0.49050674
  317.23520       0.52303754       0.98090001       0.28263628       0.73246006E-01   0.65196856
  317.35430       0.53964043       0.99925896       0.28447111       0.10140098      -0.23979342
  317.47350       0.54720139        1.0085775       0.28630747       0.16103234E-01  -0.65000177
  317.59270       0.54347944        1.0066130       0.28814383      -0.53559442E-01  -0.44195911
  317.71190       0.53443282       0.99932396       0.28998020      -0.89259816E-01  -0.53442824E-01
  317.83100       0.52220882       0.98885601       0.29181502      -0.66294867E-01   0.34003914
  317.95020       0.51863476       0.98703948       0.29365138      -0.82284887E-02   0.26392269
  318.06940       0.52024715       0.99040941       0.29548775      -0.33756972E-02  -0.85339951E-02
  318.18850       0.51783033       0.98974864       0.29732257      -0.10262140E-01   0.30153338E-01
  318.30770       0.51780168       0.99147753       0.29915893       0.38098433E-02  -0.17127539E-01
  318.42690       0.51873859       0.99417198       0.30099530      -0.14345345E-01  -0.28823118E-01
  318.54610       0.51438175       0.99157267       0.30283166      -0.30615881E-02   0.23370132
  318.66520       0.51800902       0.99695599       0.30466648       0.41345680E-01  -0.38201472E-02
  318.78440       0.52423443        1.0049389       0.30650285      -0.39719292E-02  -0.51891429
  318.90360       0.51706211       0.99952415       0.30833921      -0.82363486E-01  -0.25754513
  319.02270       0.50460721       0.98882531       0.31017403      -0.65344934E-01   0.51145808
  319.14190       0.50149041       0.98746605       0.31201040       0.39516973E-01   0.52567602
  319.26110       0.51402806        1.0017612       0.31384676       0.59976228E-01  -0.38936559
  319.38020       0.51578275        1.0052720       0.31568158      -0.53268846E-01  -0.51365270
  319.49940       0.50133409       0.99258085       0.31751794      -0.62427211E-01   0.41840150
  319.61860       0.50090010       0.99390439       0.31935431       0.46478071E-01   0.61046699
  319.73780       0.51241446        1.0071763       0.32119067       0.83108119E-01  -0.83921835E-01
  319.85690       0.52070477        1.0172226       0.32302549       0.26479498E-01  -0.63098442
  319.97610       0.51872453        1.0169999       0.32486186      -0.67255468E-01  -0.55980049
  320.09530       0.50467106        1.0047040       0.32669822      -0.10697694       0.58077357E-01
  320.21440       0.49323192       0.99502093       0.32853304      -0.53415634E-01   0.51067832
  320.33360       0.49194212       0.99548866       0.33036941       0.14717705E-01   0.33971386
  320.45280       0.49674062        1.0020447       0.33220577       0.27572150E-01  -0.19730857E-01
  320.57200       0.49851532        1.0055769       0.33404213       0.10013868E-01   0.34984074E-01
  320.69110       0.49912693        1.0079446       0.33587696       0.35908855E-01   0.18253581
  320.81030       0.50707240        1.0176476       0.33771332       0.53512152E-01  -0.64698194E-01
  320.92950       0.51188422        1.0242170       0.33954968       0.20484805E-01  -0.28076482
  321.04860       0.51195393        1.0260427       0.34138451      -0.13394104E-01  -0.27360968
  321.16780       0.50869241        1.0245387       0.34322087      -0.44716380E-01  -0.21389998
  321.28700       0.50129354        1.0188974       0.34505723      -0.64387859E-01  -0.53073056E-01
  321.40620       0.49334234        1.0127037       0.34689360      -0.57368997E-01   0.22720609
  321.52530       0.48762251        1.0087400       0.34872842      -0.10244647E-01   0.26651004
  321.64450       0.49090104        1.0137760       0.35056478       0.61403458E-02  -0.16194966
  321.76370       0.48908637        1.0137189       0.35240115      -0.48853446E-01  -0.32406549
  321.88280       0.47925927        1.0056478       0.35423597      -0.71084460E-01  -0.76477157E-01
  322.00200       0.47214694        1.0002931       0.35607233      -0.67077953E-01   0.15343937
  322.12120       0.46326788       0.99317153       0.35790870      -0.34504515E-01   0.42220556
  322.24040       0.46392106       0.99558224       0.35974506       0.33575853E-01   0.25783091
  322.35950       0.47126901        1.0046862       0.36157988       0.26936591E-01  -0.22297161
  322.47870       0.47034005        1.0055148       0.36341625      -0.19558281E-01  -0.24206312
  322.59790       0.46660632        1.0035386       0.36525261      -0.30771258E-01   0.90437850E-01
  322.71700       0.46300726        1.0016956       0.36708743       0.19930585E-02   0.35362713
  322.83620       0.46708126        1.0075272       0.36892380       0.53498087E-01   0.13227675
  322.95540       0.47576121        1.0179646       0.37076016       0.33527836E-01  -0.34561484
  323.07460       0.47507430        1.0190353       0.37259652      -0.28896491E-01  -0.46721889
  323.19370       0.46887517        1.0145922       0.37443135      -0.77810426E-01  -0.27459787
  323.31290       0.45653207        1.0040066       0.37626771      -0.94333162E-01   0.19197147
  323.43210       0.44638615       0.99561823       0.37810407      -0.32044427E-01   0.48762499
  323.55120       0.44889589       0.99988403       0.37993890       0.21867874E-01   0.14082240
  323.67040       0.45159726        1.0043429       0.38177526       0.15135514E-02  -0.18365623
  323.78960       0.44925672        1.0037599       0.38361162      -0.21915772E-01   0.70052927E-01
  323.90880       0.44637254        1.0026333       0.38544799       0.18214169E-01   0.34309393
  324.02790       0.45359715        1.0116140       0.38728281       0.59843511E-01  -0.14441347
  324.14710       0.46063325        1.0204076       0.38911917      -0.16199560E-01  -0.52949793
  324.26630       0.44973518        1.0112670       0.39095554      -0.66388795E-01   0.14845401
  324.38540       0.44481280        1.0081007       0.39279036       0.19177032E-01   0.42510349
  324.50460       0.45430507        1.0193505       0.39462672       0.34913366E-01  -0.20557843
  324.62380       0.45313615        1.0199391       0.39646309      -0.29832866E-01  -0.99823128E-01
  324.74300       0.44719291        1.0157534       0.39829945       0.11115532E-01   0.48740665
  324.86210       0.45578498        1.0261016       0.40013427       0.86316139E-01   0.37500302
  324.98130       0.46776205        1.0398362       0.40197064       0.10047875       0.11881386
