energy	step1_	g1_	g2_	g3_	g4_	g5_
398.9606	0.01545358647402711	0.06067473093194977	8.168253326833515e-09	3.9052713886637216e-10	2.2675435175553e-15	5.155986836020443e-69
399.073	0.015707438037884047	0.11930555221024916	5.0323208139038116e-08	1.6350779746675442e-09	8.19685964641673e-15	1.0321328435591686e-66
399.1853	0.01596952334489689	0.21454090535490003	2.8017325198438526e-07	6.512504106918218e-09	2.884431852986992e-14	1.8764634611117456e-64
399.2976	0.016240494217361966	0.3530487108638062	1.4119718489328754e-06	2.4708280704748924e-08	9.892259088412031e-14	3.1130820864148625e-62
399.41	0.01652106376968808	0.531833115487185	6.449619435110584e-06	8.939422697535234e-08	3.309899254583094e-13	4.733807329142079e-60
399.5223	0.016811224501738435	0.7328510697021742	2.663035571163475e-05	3.0771958397605166e-07	1.0781640640902217e-12	6.5390932441476e-58
399.6346	0.017111748209229474	0.9241259029551577	9.953157156139971e-05	1.0089874737805449e-06	3.4227670717503074e-12	8.242717749343223e-56
399.747	0.017423481887041046	1.0664974937002918	0.0003370837701528376	3.154513709160257e-06	1.0600444152160667e-11	9.521089361667606e-54
399.8593	0.01774647765285282	1.1261366318721788	0.0010322033104128187	9.384566241388134e-06	3.196328689237689e-11	9.993003330513435e-52
399.9716	0.018081659920649334	1.0881716313134118	0.0028611041571989793	2.6593834628481763e-05	9.392932880932664e-11	9.570868936954652e-50
400.084	0.018430046647916015	0.9620863324105228	0.0071842192778647255	7.184677954910368e-05	2.6926218178206225e-10	8.397766381385922e-48
400.1963	0.01879177547051567	0.7784597958759205	0.016315166537558844	0.00018472480329409762	7.515537122594636e-10	6.696927817547443e-46
400.3087	0.0191683095699752	0.5762355146247736	0.03355860173947867	0.00045275690311351015	2.0462049361576934e-09	4.891856386251328e-44
400.421	0.019559863541549947	0.39042533663038775	0.0624394831981966	0.0010561707462157144	5.424611865336139e-09	3.248194450948969e-42
400.5333	0.019967723188176013	0.2420756088587694	0.10516125453677118	0.0023468652935659095	1.4015565541902075e-08	1.9681413580195767e-40
400.6457	0.02039331375947964	0.13727859189003389	0.1603751347107348	0.004970587556132482	3.532052536659181e-08	1.0920702480329773e-38
400.758	0.020837007380969014	0.0712740905399683	0.22129775275268299	0.01002104248671634	8.667702358149052e-08	5.509616051938794e-37
400.8703	0.021300403328945148	0.03386379451925414	0.27641269750961484	0.019244341421547042	2.0730187964186695e-07	2.536518540465499e-35
400.9827	0.021785282502408066	0.014712123197330665	0.31254186174201215	0.035221051460617166	4.835564632245092e-07	1.069125125985094e-33
401.095	0.022292247037660435	0.005853223639928752	0.31983993702531344	0.06136823230331933	1.0984525984256543e-06	4.0982810158510494e-32
401.2073	0.022823321354490184	0.002131031896862479	0.2962771808882376	0.10185207594310101	2.4318560509748324e-06	1.4335765174957282e-30
401.3197	0.02338077161699917	0.0007092798672574569	0.24838040965978778	0.16108268004634557	5.250603709772415e-06	4.5899460488695193e-29
401.432	0.023965540392346364	0.0002162361468906699	0.18850651406418015	0.2425639549580219	1.1040803039001777e-05	1.3368516524520949e-27
401.5443	0.02458024202883174	6.0327318641241634e-05	0.12950197793005364	0.34792742123390763	2.2626349919911565e-05	3.553078475621117e-26
401.6567	0.02522782075581747	1.538259673792142e-05	0.08049417745900879	0.47549649228255586	4.521820314652672e-05	8.641471644367217e-25
401.769	0.02590973192148085	3.5936122313290166e-06	0.04530623956108214	0.6188150358592626	8.801607855439897e-05	1.9123429713758932e-23
401.8813	0.026629430101671445	7.682593205371683e-07	0.023083017623593348	0.7671130523263077	0.00016696796165562104	3.8618002364573114e-22
401.9937	0.027390833173285688	1.500760601062971e-07	0.010637745065978728	0.9059364411998524	0.0003088583671371269	7.1345883691683e-21
402.106	0.02819618604068083	2.6866053424024595e-08	0.004440456861359479	1.0189371368962583	0.00055650026944868	1.1996358467690592e-19
402.2184	0.02905095996779423	4.393945277227145e-09	0.0016762974531549827	1.0916898535153055	0.0009777021426122976	1.8450757983763868e-18
402.3307	0.029958165384559855	6.586624833336929e-10	0.0005732877649250563	1.1140381989561088	0.0016731984458317804	2.5831594683129487e-17
402.443	0.030923646678034607	9.035376993685506e-11	0.00017747422040720705	1.0828937964464	0.0027906845859957067	3.300153715808893e-16
402.5554	0.031954130073113124	1.1321005397091731e-11	4.9673828875188866e-05	1.0025763284240718	0.0045381554279013085	3.8556282528723635e-15
402.6677	0.03305435317725906	1.3004216080926815e-12	1.259893257433798e-05	0.8842078711285075	0.0071891499947855445	4.101423331889182e-14
402.78	0.034232695147535366	1.3669682397710224e-13	2.892550051456521e-06	0.7428075024772256	0.011099365150968113	3.9812549296214547e-13
402.8924	0.03549890883939981	1.312154860784519e-14	6.002638260830405e-07	0.5942751358471955	0.01670683471428919	3.5332728766120046e-12
403.0047	0.03686063301355256	1.154981877212861e-15	1.1291010567024716e-07	0.4529607924947018	0.024499072793922116	2.855742609569144e-11
403.117	0.03833039232861961	9.30337042432454e-17	1.9224916913203613e-08	0.3288657443232887	0.03501285584723973	2.1062353119712864e-10
403.2294	0.03992296872076428	6.841556727481928e-18	2.95797630629053e-09	0.2273576725180151	0.048781033466905634	1.4199082708885285e-09
403.3417	0.041651111272746864	4.614619584705857e-19	4.1263860782132744e-10	0.14976791651469343	0.06621612504240716	8.719761557563781e-09
403.454	0.043534516018008854	2.848340760485448e-20	5.210579711289311e-11	0.09397513024823123	0.08759895859936936	4.886465937001994e-08
403.5664	0.04559683809345965	1.6047024423231543e-21	5.944087493217701e-12	0.05614144809350786	0.11296654043761944	2.5023294213694026e-07
403.6787	0.04786038065491134	8.294044909923753e-23	6.14957197430736e-13	0.03196162896593903	0.14194493080533727	1.1675923500779552e-06
403.791	0.05035813392976798	3.92295493227927e-24	5.758980397355302e-14	0.01733241884290096	0.1738250494349489	4.971459956082848e-06
403.9034	0.053130618358407114	1.6931827585613296e-25	4.870950086846845e-15	0.008947661530586877	0.20748689501365486	1.9338810568331463e-05
404.0157	0.056219404365248964	6.706047154294967e-27	3.7372994908159248e-16	0.004402414843387981	0.2413337289950495	6.856128620694421e-05
404.1281	0.05968763874171843	2.423283969206598e-28	2.5893598854046932e-17	0.002061839529648676	0.27359697779716974	0.00022202937225211574
404.2404	0.06360124716558113	8.036795245660934e-30	1.6277216834248982e-18	0.0009204229212715833	0.3022550219461374	0.0006554146133229941
404.3527	0.06805447627615013	2.439139086709278e-31	9.262087897517305e-20	0.00039138570885925396	0.3254304378213587	0.0017655001372324963
404.4651	0.07316959675459361	6.752463136185158e-33	4.7578674835324314e-21	0.00015839758619466977	0.34149068928765036	0.004343056083038815
404.5774	0.07909079997415501	1.7160570148799093e-34	2.218117774870283e-22	6.111069803054605e-05	0.3492194226673166	0.009741000489369659
404.6897	0.08602558169633974	3.990949855975441e-36	9.360474794715124e-24	2.245799104788814e-05	0.3480489503876443	0.01993690038141717
404.8021	0.09425663162452767	8.464277185829085e-38	3.565087978333172e-25	7.854059692636206e-06	0.33805584515906584	0.03725473923858064
404.9144	0.10414843080816648	1.648353157985456e-39	1.2326138372571742e-26	2.618779934306738e-06	0.320011264291431	0.06348806545280794
405.0267	0.11624162287731057	2.9375530551358576e-41	3.8576679401968737e-28	8.317422945664966e-07	0.2952327264642603	0.09872987925421783
405.1391	0.13132075947071237	4.772954285769353e-43	1.0893467578169723e-29	2.5135745896507433e-07	0.26542391014077843	0.14014212618851865
405.2514	0.15049288607199718	7.12260005343716e-45	2.7932348962575767e-31	7.243237170671317e-08	0.23258095643933566	0.18146033422074567
405.3637	0.17546371203954597	9.726686305320654e-47	6.483205517712925e-33	1.9881933142108862e-08	0.19862352129767902	0.21440783759518436
405.4761	0.20879186716648268	1.2107498254907144e-48	1.3573755502539149e-34	5.192079074367335e-09	0.1652850779597482	0.23118356698288134
405.5884	0.2539924830316812	1.3845115890119533e-50	2.5812250015307582e-36	1.293059020213498e-09	0.13406797495432446	0.2274429097955463
405.7007	0.31524042176619455	1.4488180328603189e-52	4.4431678478709434e-38	3.0674703461781906e-10	0.10598364890054393	0.20418968141784627
405.8131	0.3944964601546734	1.3816285470619445e-54	6.897185123335615e-40	6.922177954547598e-11	0.0816336588336679	0.16724236572725998
405.9254	0.48540600913512844	1.210666079874414e-56	9.727074685993227e-42	1.489895922728067e-11	0.061293999145808756	0.12501559239686444
406.0378	0.5731451289975871	9.666049562842215e-59	1.2368808008406527e-43	3.0502247738782016e-12	0.044839763626097345	0.08524371234100668
406.1501	0.6452873171047594	7.092476793216629e-61	1.429162877807486e-45	5.956568806143592e-13	0.03197767528078758	0.05305627163946286
406.2624	0.6996403196379987	4.762356432393923e-63	1.4947777391196684e-47	1.1080145315992937e-13	0.022225568439070365	0.030134018275123815
406.3748	0.7396073342824167	2.912959786824003e-65	1.4092600779339292e-49	1.960203076546569e-14	0.015049624298415899	0.015608149859117591
406.4871	0.7691957340883039	1.6378506276143577e-67	1.2076179360827514e-51	3.3082742669582747e-15	0.00993496920109038	0.007381221494123648
406.5994	0.7915916040705127	8.427313708481467e-70	9.367182381896854e-54	5.318472546961283e-16	0.006391897580181024	0.0031853047947169254
406.7118	0.8089649070276055	3.949023366209363e-72	6.547755193569478e-56	8.130593153854186e-17	0.004006175889630977	0.0012532611624027988
406.8241	0.8227257014859564	1.701454744057658e-74	4.1611691118156506e-58	1.1859292806363443e-17	0.002448094470842468	0.000450319580709128
406.9364	0.8338592874988106	6.708511489616253e-77	2.3937528830162772e-60	1.6477082968713662e-18	0.0014579705400589737	0.00014765427557612203
407.0488	0.8430359439759593	2.4083225946255485e-79	1.2405997855582557e-62	2.1766837475367066e-19	0.00084581693913431	4.4129887519766925e-05
407.1611	0.8507037079186188	7.951265500503448e-82	5.847081684101804e-65	2.7438983475440674e-20	0.0004784447923615063	1.204798751159201e-05
407.2734	0.8572036933426884	2.4023313981517173e-84	2.494523709905957e-67	3.2947743504176805e-21	0.0002637604655914332	3.001526229870673e-06
