energy	step1_	g1_	g2_	g3_
398.3572	0.027516579645232964	7.107153073018208e-23	1.3533261883316637e-76	1.016369443380186e-29
398.5056	0.02796386612937063	1.1406389138211654e-21	2.1171361715063846e-73	1.1295013173428432e-28
398.654	0.02842589501046433	1.6957579654714075e-20	2.824257706484949e-70	1.2000599789783918e-27
398.8024	0.02890340531019414	2.3353001926248584e-19	3.2126918890655023e-67	1.2189902508705997e-26
398.9507	0.02939684773944068	2.9740674489393905e-18	3.1020850513805265e-64	1.1820065164869974e-25
399.0991	0.029907730775911523	3.5146201513794336e-17	2.566158799349098e-61	1.097469453283605e-24
399.2589	0.030478031976914732	4.609270081707495e-16	2.9762967191070706e-58	1.1499608444898578e-23
399.4073	0.031027414383901886	4.646573794066947e-15	1.7685172751005864e-55	9.725643097545796e-23
399.5557	0.0315968998821049	4.339070319762239e-14	8.960899597443398e-53	7.863840062298059e-22
399.7041	0.03218760860497272	3.7533901124145684e-13	3.871712853179572e-50	6.0789991792906935e-21
399.8525	0.032800745173560686	3.0075571610664242e-12	1.426474108340893e-47	4.4927325520306873e-20
400.0008	0.033437169336494044	2.2294195587154767e-11	4.464516556007611e-45	3.1703300604800103e-19
400.1043	0.03389611332232079	8.623661459479097e-11	2.2411732915342958e-43	1.207249651402698e-18
400.207	0.03436408561477533	3.181781673569811e-10	1.0110304600595464e-41	4.452630116238245e-18
400.2983	0.03479105247117281	9.847976028903583e-10	2.802837620956777e-40	1.3953020421049392e-17
400.4011	0.035284625506939116	3.3944651097820057e-09	1.098559473761555e-38	4.9471964927078114e-17
400.5038	0.035791843629661924	1.1265410582832902e-08	3.975077751236157e-37	1.714599117923705e-16
400.6065	0.03631379276974184	3.6041640131507745e-08	1.33269283813842e-35	5.815911747103516e-16
400.7092	0.0368511211944334	1.111588161297678e-07	4.139776377372906e-34	1.930744451057208e-15
400.8005	0.03734227224758618	2.933739850009716e-07	8.236747067378328e-33	5.509828593005681e-15
400.9033	0.037911120894211336	8.451442930582345e-07	2.222192103280215e-31	1.758214934655287e-14
401.006	0.03849690355835861	2.3445917289100734e-06	5.5368361319087835e-30	5.4848260368217613e-14
401.1087	0.039100980173745914	6.270258412425054e-06	1.2782156270084683e-28	1.6745785585813712e-13
401.2	0.039654062181612215	1.4578585900201207e-05	1.9533828305002934e-27	4.435994979280161e-13
401.3028	0.04029573785473828	3.641188934105035e-05	3.915465078860334e-26	1.3017428320351787e-12
401.4055	0.040957750334813914	8.759078604906738e-05	7.250351462023263e-25	3.734666007516515e-12
401.5082	0.04164175206980647	0.00020312130536253553	1.243933449750101e-23	1.0486489309636648e-11
401.5995	0.042269184844243246	0.00041604251481140925	1.4601073428803497e-22	2.5786230762569083e-11
401.7023	0.042998528313493434	0.000900915539285307	2.1744573444459292e-21	6.958606631398137e-11
401.805	0.04375257445864278	0.0018792221882121321	2.992417814889004e-20	1.8360501589077152e-10
401.9077	0.04453336359785093	0.003778801080365013	3.815539488143406e-19	4.741312407857842e-10
401.999	0.04525109862301557	0.006818495185288552	3.4399171812550806e-18	1.0822523693268231e-09
402.1018	0.046087242674757	0.012801281684966909	3.8061352185714715e-17	2.68573550025165e-09
402.2045	0.04695378064381667	0.023154017222384624	3.892702252011957e-16	6.517201902863888e-09
402.3072	0.0478532780498509	0.04037207723684565	3.688761203749792e-15	1.5477859048451296e-08
402.3986	0.04868306111533294	0.06420686220620148	2.5596647700369645e-14	3.2822088580196455e-08
402.5013	0.04965016388296706	0.10446031784815822	2.0998260366531958e-13	7.484246007267494e-08
402.604	0.0506561375793646	0.16383364175877704	1.5960479101263536e-12	1.6702507339333214e-07
402.7067	0.05170335242126817	0.2477060834688595	1.1240119108392137e-11	3.6481027680196613e-07
402.798	0.05267102109468619	0.3468771774469272	5.978217868884319e-11	7.175323572394046e-07
402.9008	0.05380443885585634	0.4895282331477197	3.6513057614554406e-10	1.5058327225997418e-06
403.0035	0.05498603677549496	0.6657456396695642	2.062559302138267e-09	3.090622972240664e-06
403.1062	0.05622014547306525	0.8728121083014815	1.079510989607083e-08	6.208220050845163e-06
403.2089	0.0575103051959957	1.103100394277876	5.234920295885701e-08	1.2205060927124646e-05
403.3003	0.05870877008580189	1.31744550049369	2.0011464425621457e-07	2.1875060754257958e-05
403.403	0.06011570096645508	1.5536102897739272	8.401034092524156e-07	4.129089027958681e-05
403.5057	0.061590856749129286	1.7661735027769803	3.2677513682348615e-06	7.628005573345418e-05
403.6085	0.0631408001811079	1.9356973545949518	1.1791081390639912e-05	0.00013799565847697894
403.6998	0.06458333756930967	2.036179615183318	3.4568085118699156e-05	0.00022943816829269043
403.8025	0.06628567379300537	2.0821133073394753	0.0001078511630710465	0.00039829635029366676
403.9052	0.06807877406251206	2.0524589508218236	0.00031177172451599496	0.0006767040297633817
404.008	0.0699718645124226	1.9502806978993807	0.0008358175309271234	0.0011257798132357953
404.0993	0.07174215398896572	1.8072907450378288	0.0018820777347052723	0.0017375044567925961
404.202	0.07384169386648498	1.6024893184603948	0.00436397949636908	0.002773973247075059
404.3047	0.07606540901421566	1.3697588266028111	0.009375409112186168	0.004334413947510243
404.4075	0.07842678064244024	1.1284577438112866	0.018673902960863947	0.006631096561457104
404.4988	0.08064769183071208	0.9212308573676474	0.032297252138121395	0.009500140957165247
404.6015	0.08329762799750395	0.7082954296879936	0.055655277527901635	0.013948967783004883
404.7042	0.08612321736935447	0.5249793828185066	0.08886065569795225	0.02004499116296114
404.8069	0.08914203049477926	0.3751041784607643	0.13145437857056066	0.028191711529715214
