energy	step1_	g1_	g2_	g3_	g4_	g5_
285.9189	0.014198378158036236	0.9578441408063275	0.15603387936990534	8.54076618451988e-06	2.713533828944931e-12	4.313098754063791e-21
286.019	0.014538206492386413	0.6479485452068483	0.20777731044393236	1.7040048029363865e-05	7.535873833843894e-12	1.6922373488568733e-20
286.118	0.014890658732040709	0.41451868041584505	0.2691813670073354	3.3037151143033984e-05	2.028253594174027e-11	6.410239366790191e-20
286.218	0.015264421771248014	0.24844493741651436	0.34116211454723216	6.312555313682527e-05	5.4030050349929604e-11	2.4116314327566945e-19
286.318	0.01565739275775438	0.14009600800368946	0.42184810296216035	0.00011806682180738568	1.4102150251812776e-10	8.889646088930677e-19
286.4179	0.016070663607004165	0.07437371244054324	0.5088089981755831	0.00021602927655718448	3.603037568814463e-10	3.2065762423866965e-18
286.5179	0.016506740295746152	0.03712450640416984	0.598852415823136	0.0003871548523669298	9.028202957299596e-10	1.134743393480895e-17
286.618	0.016967559037180502	0.017420875320453926	0.6877316433956012	0.0006795420244322096	2.218484084266534e-09	3.939364429148497e-17
286.718	0.017454279708769508	0.007696687230036477	0.770428444746834	0.001166861403253025	5.336465080287241e-09	1.338280290578286e-16
286.818	0.01796967294546848	0.0031992432973193532	0.842025240673588	0.0019612921927673905	1.2577313140182037e-08	4.454560396876666e-16
286.917	0.01851071113262858	0.0012633068789213737	0.8973704299836441	0.00321121141401488	2.8805013629709535e-08	1.4358510649436312e-15
287.017	0.019091225409674246	0.00046508927428574946	0.9337503127770956	0.005172790175085184	6.518754312198668e-08	4.589120796325327e-15
287.1169	0.019708572706689548	0.00016126757165399537	0.9479121327602016	0.008152818142033252	1.444297242695128e-07	1.4354732418188883e-14
287.2169	0.02036772185753941	5.255573674660777e-05	0.9388512905022356	0.012583838558453063	3.137875208183307e-07	4.4045115483747495e-14
287.317	0.02107305075229362	1.6094448485999378e-05	0.9071618445507976	0.019020116448028836	6.68459778814494e-07	1.3255949928990213e-13
287.417	0.02182800439100827	4.642392109467044e-06	0.8551883575454111	0.028128683989669313	1.394181122951138e-06	3.904616067835735e-13
287.517	0.022638826984125768	1.259844962871647e-06	0.7865354180385987	0.04071980843937582	2.8490492891197316e-06	1.126892960807113e-12
287.6169	0.023511022756388354	3.221128866579618e-07	0.7058407155964697	0.05768134348053451	5.700598892059076e-06	3.1832945652157245e-12
287.7169	0.024453756673755392	7.738004952446741e-08	0.6179209651730792	0.08000941569574806	1.1183656162487852e-05	8.8199010641109e-12
287.8159	0.025464204422802117	1.775616998910903e-08	0.5286602576838187	0.10831399583792775	2.1359439247349593e-05	2.37079542973514e-11
287.916	0.026573973292860247	3.7719756196462496e-09	0.4405392604908739	0.14402644536684653	4.026114159103244e-05	6.313407261913046e-11
288.016	0.02778298094367541	7.550172727873566e-10	0.35821669769018594	0.18740954334902904	7.430870924628419e-05	1.6456633606474036e-10
288.116	0.02910644646320371	1.4218522244887398e-10	0.28417543475167645	0.2387048441116251	0.00013437862641498723	4.2029579155987166e-10
288.2159	0.030559773028186393	2.5236343228239963e-11	0.22000035145122662	0.29754981032047195	0.0002379652405675466	1.0507805028165964e-09
288.3159	0.03216626289058744	4.2069719749190536e-12	0.1661245439197723	0.36314379437406386	0.0004131298375662017	2.5763721984173906e-09
288.416	0.033951233597658184	6.58573984731008e-13	0.12234483868487779	0.4339005898652744	0.0007031091037085261	6.194671008525696e-09
288.516	0.035941632386506196	9.717183468902382e-14	0.08793147505783014	0.5073878337170497	0.0011718191479923143	1.4580743670209639e-08
288.615	0.03815328269715462	1.3762346000126833e-14	0.06188383913678231	0.5800549868061383	0.0019043616723499375	3.3349769795543575e-08
288.715	0.04067793663609247	1.79850784621487e-15	0.04234500210444215	0.6500577082698212	0.0030475414937894785	7.537313759906175e-08
288.8149	0.04355177716511528	2.215977100641474e-16	0.028280521858094244	0.7130486505247823	0.004776345785310835	1.6677707834026076e-07
288.9149	0.04685828748101856	2.5634848298453284e-17	0.018419678653962702	0.7656870981915883	0.007338013615269316	3.618617440817305e-07
289.015	0.050700883162784774	2.7837441419099394e-18	0.011699138641054126	0.8048604250452722	0.01105022948222962	7.698550033268497e-07
289.115	0.05520804494675235	2.85027942459828e-19	0.007252651284435886	0.8281015551090641	0.016297420894731303	1.6035410335268001e-06
289.215	0.060568452898494364	2.7457128971991084e-20	0.00438651082309607	0.8340012402554875	0.02355067252351562	3.2725633746568234e-06
289.3149	0.06703239432822755	2.494527687237502e-21	0.0025897364329412857	0.8222061002453842	0.03333327602015241	6.5393771077401e-06
289.4139	0.07489067230363042	2.1808441374815713e-22	0.001499335556308213	0.7938049830056821	0.04609641924743302	1.272769895476321e-05
289.5139	0.08482589999004175	1.7507027006420516e-23	0.0008423210876911802	0.7499964461599743	0.06266999489226636	2.4438014465290753e-05
289.614	0.09758009284355625	1.3187867600262542e-24	0.00046139140399611793	0.6935632624033036	0.08350434395107707	4.6003280698393355e-05
289.714	0.1143514666002913	9.370332246309749e-26	0.00024671560002803523	0.6278592906039872	0.10898490958998286	8.479488544072023e-05
289.814	0.13703404592600135	6.2639021660800774e-27	0.0001287073127573062	0.5563635107949472	0.1393671809589052	0.00015313954701297832
289.9139	0.1683788707926502	3.9505643346452964e-28	6.555231040508534e-05	0.4826601478609926	0.17458141377819703	0.00027083106521023605
290.0139	0.21190371797158467	2.3377320638344455e-29	3.2550999971708924e-05	0.40981436267339905	0.21432592714868093	0.0004695682615876459
290.114	0.26948786916164835	1.2976939487026556e-30	1.575796226692718e-05	0.3405398961373979	0.257848162554995	0.0007981077720589409
290.214	0.33594334847406854	6.796737740450896e-32	7.447742737374249e-06	0.27704134827320626	0.30388242075830246	0.0013283931505997438
290.313	0.3982430642555756	3.452574507330566e-33	3.4613363417021054e-06	0.22114454129518607	0.35043142921239256	0.0021559983062386634
290.413	0.44843286516949005	1.6016046663653626e-34	1.5575235322363264e-06	0.1724192514991095	0.39655817978993113	0.0034456870295903586
290.572	0.5017045869872927	1.0705468961763733e-36	4.1584737695806e-07	0.11107442413469681	0.4628565132519386	0.006962957411587587
290.7719	0.5397558627559979	1.5854817821888672e-39	7.235250214436229e-08	0.0591873921929078	0.5224712084137803	0.015671367538538622
290.972	0.5617905195450048	1.8275582662974237e-42	1.138439197603896e-08	0.028935603033286968	0.5435764734261713	0.03253135881504826
291.171	0.5757763239973523	1.7160858662561965e-45	1.6406261139620156e-09	0.013046480721401884	0.5213968691313043	0.06202372267240459
291.3709	0.5854390436217697	1.224328140732983e-48	2.1240357898340626e-10	0.005382580503676656	0.4609532947975793	0.1093310456088763
291.571	0.5924638996858771	6.793502035984249e-52	2.4861212541658025e-11	0.002036876581521756	0.3755100396421994	0.17770724901511575
291.771	0.5977825167783468	2.964342927951827e-55	2.6390987909571796e-12	0.0007079796954352948	0.2819481202871118	0.26613370627135396
291.9709	0.6019439011663424	1.0175622207119246e-58	2.541125868069177e-13	0.0002260551866333273	0.19514303480781886	0.36726614408027686
292.17	0.6052755022021449	2.830327590268406e-62	2.2391446430424173e-14	6.660887003532854e-05	0.12473020868615871	0.46676390154636593
292.37	0.6080228433338407	5.947247580839592e-66	1.7684138039901916e-15	1.7923160303927e-05	0.07333963267762031	0.5474083585240652
292.5699	0.6103158480572098	9.834489188843426e-70	1.2670304369959915e-16	4.430883024383051e-06	0.039755306189436554	0.5916501144351429
292.77	0.6122608367126395	1.2629594779688847e-73	8.202408368034422e-18	1.0042005885789528e-06	0.019847922759302597	0.5893617041192719
