energy	step1_	g1_	g2_	g3_	g4_	g5_
287.6064	0.04774888980659525	1.0686263917586582e-07	0.557667455748188	0.05851364692407513	1.999331437667662e-06	7.584255868057854e-13
287.7614	0.05401132638203178	1.0980400967240695e-08	0.3868404793781392	0.10100681375491308	5.741454921117163e-06	3.780304441660955e-12
287.9164	0.06210860726734521	9.7685855162134e-10	0.2437534507949941	0.15963325396316969	1.5698761617971263e-05	1.7941008523278606e-11
288.0714	0.07294580273999988	7.524304209377619e-11	0.13951852634074074	0.23098046498015545	4.087098472465484e-05	8.107243256326633e-11
288.2264	0.08809341399056099	5.0179021550666815e-12	0.07253961327670864	0.3059893606819622	0.00010131437725126336	3.4882357714407696e-10
288.3814	0.11044723123843368	2.897338325414166e-13	0.03425948571781284	0.37112190710037446	0.0002391295949496094	1.42904114880165e-09
288.5364	0.1455967492093884	1.4484296734392743e-14	0.014697676714096225	0.41210325643232915	0.0005374051800373926	5.574294543603565e-09
288.6914	0.20374340685385467	6.269267420928506e-16	0.005727680569963418	0.4189620553535782	0.001149943861974415	2.0703385421884225e-08
288.8464	0.2948143775772726	2.3494021244026475e-17	0.0020275479626553	0.3899622133353041	0.002342921306047563	7.321483653837297e-08
289.0014	0.399355632508509	7.622880270252889e-19	0.0006519671758762351	0.3323146993552499	0.004545116664601282	2.465262120298593e-07
289.1564	0.47756190037635643	2.1414208143045097e-20	0.00019043315985611147	0.2592720892457892	0.008395346778044837	7.903753440707635e-07
289.3114	0.525331898950922	5.208421470076316e-22	5.052678488013238e-05	0.1852000811734545	0.01476517217254117	2.4127367581699736e-06
289.4664	0.5546322511232453	1.0968099990255157e-23	1.2177636387814918e-05	0.12111718492893064	0.024725476070325873	7.012821314632911e-06
289.6214	0.57373711175797	1.9997599267805892e-25	2.6660395535841535e-06	0.07251862378135901	0.03942367267622	1.9408049066802936e-05
289.7764	0.586974596817865	3.156788612537124e-27	5.301910865917745e-07	0.03975323987640305	0.059851600640257276	5.11419478865655e-05
289.9314	0.5966164540549949	4.3145382247724005e-29	9.577683996466204e-08	0.01995146060388065	0.08651685615511796	0.00012831544217123042
290.0864	0.603923769893205	5.105571004374165e-31	1.5716318935844483e-08	0.009167608332898652	0.11907811771006813	0.0003065397931616056
290.2414	0.6096399119370269	5.230888942069338e-33	2.342628437119224e-09	0.0038567065593786	0.15605204473523288	0.0006972701456818792
290.3964	0.6142271869540659	4.640105535991246e-35	3.171890864418779e-10	0.0014854441656332392	0.1947211999510254	0.0015101551127744066
290.5514	0.617986565095297	3.5637021327783157e-37	3.9011738922564235e-11	0.0005238117766349987	0.23134668561110575	0.0031142130443309237
290.7064	0.6211217179275462	2.369714987276262e-39	4.358475710301239e-12	0.00016911159054982717	0.26170956636706894	0.0061147873333531316
290.8614	0.6237750774474898	1.364306704186905e-41	4.4231961480760193e-13	4.998626419867728e-05	0.28189163260278216	0.011431959329444994
291.0164	0.6260490859626647	6.800629123513112e-44	4.077556760909198e-14	1.3527177115209393e-05	0.2891019646726633	0.02035008651265728
291.1714	0.628019227769176	2.934994882973345e-46	3.4144918437844703e-15	3.3515280815779947e-06	0.2823099417048437	0.03449197992158652
291.3264	0.629742304182754	1.0966973285374078e-48	2.597253809071854e-16	7.60252293233967e-07	0.2624868630892392	0.055664237584109315
291.4814	0.6312618510925946	3.548030973242165e-51	1.7945887955206736e-17	1.5788897492347074e-07	0.23237812561698062	0.08553437397547296
291.6364	0.6326117825131319	9.938233561629818e-54	1.126361402224328e-18	3.002099357175209e-08	0.19587959031503538	0.12514438629646907
291.7914	0.6338189001668522	2.410194967613925e-56	6.421741440311105e-20	5.226097501494989e-09	0.1572133423323313	0.17433650702211517
291.9464	0.6349046591240496	5.060766868253596e-59	3.325753976724246e-21	8.32931227285078e-10	0.12014228450206789	0.23124459116870885
292.1013	0.635885830806475	9.238252968543882e-62	1.5676877958054661e-22	1.216946841720876e-10	0.0874388817730527	0.29201324739385476
292.2563	0.6367778927514298	1.4542421867376347e-64	6.699591212216807e-24	1.6258719841231662e-11	0.06058112863418546	0.3511656971828574
292.4113	0.6375919257362913	1.9820052828868802e-67	2.6007540224952335e-25	1.9887503883817513e-12	0.039964685188007124	0.4020942791499197
292.5663	0.6383377167494023	2.3388052284983457e-70	9.17091147550329e-27	2.2271701503222006e-13	0.025102773276605282	0.4383792383243957
292.7213	0.6390234849667142	2.389485965640774e-73	2.9375682909091497e-28	2.2835246668628293e-14	0.01501320041487775	0.4550701371872156
