energy	step1_	g1_	g2_	g3_
279.1288	0.018045509776072343	3.7297776533537604e-17	3.046524615185944e-17	3.880869906415976e-33
279.2278	0.018241797101216463	1.5647904686139215e-16	1.0392803723748929e-16	2.139220527630679e-32
279.3268	0.018442396601623955	6.38382597731425e-16	3.4751534269816395e-16	1.1558334373224922e-31
279.4258	0.018647451785806332	2.532546833100907e-15	1.1390124346464297e-15	6.121363574115372e-31
279.5258	0.018859254405293555	9.90252754589422e-15	3.7023010603243654e-15	3.230687226008718e-30
279.6248	0.019073726501280055	3.713667267503518e-14	1.165641272375173e-14	1.643563690036756e-29
279.7238	0.019293126570591273	1.3542895222124683e-13	3.5972558308217464e-14	8.195800641588966e-29
279.8228	0.019517626212542556	4.802547236945345e-13	1.0881554916745025e-13	4.00598628074622e-28
279.9229	0.019749988530229277	1.6787599222959187e-12	3.265275491709447e-13	1.952775443374717e-27
280.0219	0.01998529663190735	5.6275185234740196e-12	9.487884516720103e-13	9.16854255784036e-27
280.1208	0.02022602525366618	1.8322496088578178e-11	2.69946315306479e-12	4.2130465181185126e-26
280.2198	0.02047286793963094	5.8080245778525804e-11	7.536369578078977e-12	1.9005507769398674e-25
280.3188	0.020725801262579294	1.7902919192257553e-10	2.062339670405436e-11	8.403804174121611e-25
280.4189	0.02098797007985977	5.431250118772553e-10	5.592215097492964e-11	3.701805298915809e-24
280.5179	0.02125385412187329	1.5825718012763988e-09	1.4699812796439643e-10	1.5723164128534857e-23
280.6169	0.021526550582027647	4.484134606304952e-09	3.787502815933562e-10	6.546053449638184e-23
280.7159	0.02180632425043203	1.2355077012670705e-08	9.565492793364056e-10	2.6713597022299036e-22
280.8148	0.022093159958445456	3.3070263727178446e-08	2.365819984957657e-09	1.0670742819146079e-21
280.9149	0.0223912503224833	8.707081602866367e-08	5.796958207587953e-09	4.247438537654244e-21
281.0139	0.02269406985242289	2.2053194797753468e-07	1.3784990805401598e-08	1.632043962894846e-20
281.1129	0.023005177509748422	5.431527849390761e-07	3.2131131252716816e-08	6.146810543088263e-20
281.2119	0.023324917647439516	1.3008406679621222e-06	7.341060033665761e-08	2.2692431113901175e-19
281.3118	0.023656684864758866	3.052529275088075e-06	1.6559532054775126e-07	8.307364767974547e-19
281.4108	0.023994888727352195	6.911219540238246e-06	3.6343629547488657e-07	2.946062499382135e-18
281.5098	0.02434288337106033	1.5216022371750965e-05	7.818469709673138e-07	1.0240799318311832e-17
281.6089	0.02470146645712581	3.2600704187383575e-05	1.6498760973015356e-06	3.49359349821157e-17
281.7079	0.025070370772023724	6.786789126115157e-05	3.4100634920060502e-06	1.1667611072253194e-16
281.8078	0.025453944387541637	0.00013825538337924222	6.952395560941165e-06	3.8605299172327324e-16
281.9068	0.025845793263735286	0.00027208974973358944	1.3803622873538334e-05	1.2385227062050588e-15
282.0058	0.026249866848568136	0.0005207075917453393	2.6863643871384673e-05	3.894702127121869e-15
282.1048	0.026666744877183776	0.0009690077177903833	5.124482111276946e-05	1.200487787950654e-14
282.2048	0.027101461375107883	0.0017638110261684063	9.641606147515935e-05	3.6674198012721434e-14
282.3038	0.027545984827752275	0.003102886319721962	0.00017667420663487887	1.0858824825773889e-13
282.4028	0.028005294520754568	0.0053080043996901055	0.00031732927294427133	3.1515068312718e-13
282.5018	0.02848013862304027	0.008829747445121845	0.0005586764278723099	8.965342854263481e-13
282.6008	0.02897131649766615	0.014282916175476819	0.000964103773406535	2.4999353424831663e-12
282.7008	0.029484908924506437	0.022566395145923825	0.0016393132561669315	6.901927897142772e-12
282.7998	0.030011567649730158	0.034507323805799024	0.0027174658099016528	1.848719383159539e-11
282.8988	0.03055732249236123	0.051311175939380956	0.0044154955417668755	4.853832612975205e-11
282.9978	0.03112322776095841	0.07419322591745064	0.007032472403238003	1.2491420264893458e-10
283.0978	0.03171646042818951	0.10466492168355561	0.01102705367471746	3.180290160594269e-10
283.1968	0.032326385966059246	0.1430651730630741	0.01687045428621181	7.861989748907985e-10
283.2958	0.032960142170088656	0.19015961714952648	0.025299229241941733	1.9050721356221813e-09
283.3948	0.033619148046367606	0.24578437032629563	0.037187846294859495	4.524843892747511e-09
283.4938	0.03430493707822998	0.3089170138870703	0.053580651286524845	1.053438048678537e-08
283.5938	0.035026534547332226	0.3782676578179055	0.07592734307072226	2.4238329692307964e-08
283.6928	0.03577132353878556	0.4494353838757432	0.10508575933773788	5.420592890542156e-08
283.7918	0.03654832843542394	0.5192624405799482	0.14256166360747727	1.188239862682061e-07
283.8908	0.03735967555028863	0.5833888941081287	0.1895722945117399	2.553140228394648e-07
283.9898	0.03820768156396422	0.637354420583002	0.24709286368475986	5.377227900891972e-07
284.0898	0.03910404590682004	0.6774213322105364	0.31643839998787804	1.1181263805573813e-06
284.1888	0.04003363137441238	0.6996199718616445	0.39619885747683337	2.262108188411877e-06
284.2878	0.04100823236819417	0.7026145301471016	0.4862397750062394	4.4858946856675e-06
284.3868	0.0420311796825589	0.6861572444840554	0.5849260573320457	8.719628843364241e-06
284.4868	0.04311727584453032	0.6511680992955577	0.6907855269452873	1.6720287235581836e-05
284.5858	0.04424887824255061	0.6011462295534246	0.7982380390573219	3.12198895660834e-05
284.6848	0.045441053365528325	0.5396581456940683	0.9041382312115803	5.7138944708756665e-05
284.7838	0.046698761254714075	0.4710954872875521	1.003807581836032	0.00010250529313704388
284.8828	0.04802751421116744	0.3998993971528504	1.092394069269633	0.00018024930245526486
284.9828	0.04944807316811287	0.3294129715881889	1.1658974631782753	0.0003123619245115742
