energy	step1_	g1_	g2_	g3_	g4_
283.242	0.031592097673821595	2.8908072374397243e-66	3.3464714944057506e-22	1.0743777660182739e-102	5.1772670638683414e-67
283.382	0.03214861285714676	6.770111882614528e-63	2.388701669751722e-21	5.491345945264436e-100	1.6552026077248207e-65
283.522	0.032725016010481445	1.294372566003545e-59	1.63819243851168e-20	2.5796497978611903e-97	5.084286045651412e-64
283.662	0.03332238863138309	2.0202703702743716e-56	1.0794341199318562e-19	1.1137888222310153e-94	1.5005034953710093e-62
283.801	0.033937385391435926	2.4478150973093545e-53	6.74516341069438e-19	4.2361720529919966e-92	4.15487440296072e-61
283.941	0.034580095447011905	2.549950010984616e-50	4.103970456048783e-18	1.545958095490775e-89	1.132258164094917e-59
284.081	0.035247517368309667	2.1685601130616533e-47	2.3990770520490745e-17	5.185396859321598e-87	2.9645668110214052e-58
284.221	0.03594109810708929	1.5055597833989596e-44	1.3474491606788364e-16	1.5985507853662915e-84	7.457705759276581e-57
284.361	0.03666239930854531	8.533187459255555e-42	7.271245375023994e-16	4.529299418154135e-82	1.802509105854286e-55
284.501	0.0374131088496889	3.9483105899281885e-39	3.769931278953152e-15	1.1794941201461998e-79	4.1857945768264145e-54
284.64	0.0381893531437853	1.4305466927161274e-36	1.8568071275657548e-14	2.7155485469328443e-77	9.135573722240694e-53
284.78	0.0390042696326624	4.417788523415928e-34	8.889389856442492e-14	5.977290233796599e-75	1.958920431022576e-51
284.92	0.0398545373377715	1.113767520232584e-31	4.088889108736911e-13	1.2092365683243926e-72	4.035766079403537e-50
285.06	0.04074249460744089	2.2922971589317158e-29	1.8070365324912374e-12	2.248424742032505e-70	7.988466097632355e-49
285.2	0.04167068943490532	3.8515365595869174e-27	7.672850803158504e-12	3.842426728606348e-68	1.5192492401369715e-47
285.34	0.04264190334088164	5.2830397003666955e-25	3.130219517932403e-11	6.0352183760329e-66	2.7760218486567833e-46
285.479	0.04365174132481264	5.723955089370761e-23	1.2151927868394493e-10	8.410965186583231e-64	4.7754887088131494e-45
285.619	0.04471804653448602	5.24021287684568e-21	4.5776622899955294e-10	1.1166453295824809e-61	8.057349462819952e-44
285.759	0.04583738112700281	3.9164120988980576e-19	1.656801724696239e-09	1.3625260919167015e-59	1.3061552448222397e-42
285.899	0.04701377198345935	2.389541504490279e-17	5.7613670773490716e-09	1.5280394152065878e-57	2.0343497401614407e-41
286.039	0.04825166097994266	1.1902207412294564e-15	1.9249026742998515e-08	1.5750140833605515e-55	3.0442804426479992e-40
286.179	0.0495559593888687	4.8397975037815694e-14	6.179028892226085e-08	1.4920881509647621e-53	4.3769533535582556e-39
286.318	0.05092201268345298	1.5680544845975338e-12	1.890721839862011e-07	1.258746810835401e-51	5.934769934337514e-38
286.458	0.05237548773260603	4.255628303760776e-11	5.604277304585183e-07	1.0079301753916659e-49	7.87901040570022e-37
286.598	0.05391355641686579	9.42872500942365e-10	1.5960254518238913e-06	7.417928907212853e-48	1.0050037469561521e-35
286.738	0.05554374670000839	1.7054107325217304e-08	4.367050658483026e-06	5.017588504268415e-46	1.2316630381188557e-34
286.878	0.057274496672810316	2.518208903178511e-07	1.1480607450536698e-05	3.11937489052825e-44	1.4502549514213652e-33
287.018	0.05911529460258602	3.0355770412965567e-06	2.899811221614884e-05	1.782379825027681e-42	1.6406843139433347e-32
287.157	0.06106237840017459	2.9410122368407275e-05	6.993815448138106e-05	9.10196612219236e-41	1.7534525686384566e-31
287.297	0.0631558058671009	0.00023661877339944615	0.00016311712270424334	4.3959214597005356e-39	1.8317036770698668e-30
287.437	0.06539577392781337	0.0015541334467572053	0.0003655216933036151	1.951303347461633e-37	1.8384195622986995e-29
287.577	0.06779798036014817	0.008333245118666269	0.0007869642114159501	7.96085676781944e-36	1.7728103098721742e-28
287.717	0.07038040760082986	0.03647764120418007	0.001627889900429432	2.985073205079197e-34	1.6425103903431565e-27
287.857	0.07316374543025189	0.1303545153017006	0.0032353650951030266	1.0287511116117694e-32	1.4621172572623165e-26
287.996	0.07614956181110127	0.3776619797874686	0.0061504198688786555	3.1800674374459183e-31	1.2316525964076308e-25
288.136	0.07940841567424595	0.9007524666292026	0.011287130783453052	9.263469698653133e-30	1.0123783051653652e-24
288.276	0.08295205570127945	1.753857869789669	0.01990171810894281	2.4801114424831596e-28	7.995132282265428e-24
288.416	0.08681851222916409	2.7878543001085623	0.033715204990950196	6.102796131651587e-27	6.066478995975409e-23
288.556	0.09105268770918507	3.617699508232966	0.054876860734519854	1.3802148123611785e-25	4.422582708549048e-22
288.696	0.0957079218320987	3.8324954691437694	0.08581850305495606	2.868961108172306e-24	3.0977292004144016e-21
288.835	0.1008093771590271	3.3203238944462004	0.12858770068927566	5.368361198002908e-23	2.0567736520731366e-20
288.975	0.1065066934175371	2.347645255368553	0.18568278088334034	9.431955209622185e-22	1.3302538111161028e-19
289.115	0.11285786362511219	1.3550996588364679	0.2576155378198477	1.5230770922333894e-20	8.266292035303968e-19
289.255	0.11997624922414163	0.6385526922010706	0.34340032039236235	2.260487959335582e-19	4.9353186385603416e-18
289.395	0.12800120367167533	0.245645597899534	0.43980236383080384	3.0834908595210705e-18	2.831052160168708e-17
289.535	0.13710523643798078	0.07714503357682478	0.5411811276157102	3.8658347719491806e-17	1.5603023605166422e-16
289.674	0.1474238341703808	0.019986115249754077	0.6391431902142961	4.3787627119870137e-16	8.165613939123125e-16
289.814	0.15937290016797795	0.0041891917234702725	0.7262125930350697	4.6401717728970155e-15	4.155566755131604e-15
289.954	0.17322097571766593	0.0007168343818114182	0.7927889821620653	4.519359194029706e-14	2.031888648342845e-14
290.094	0.18939257428337652	0.0001001369038197273	0.8315333210568098	4.0455709074410773e-13	9.545479858227587e-14
290.234	0.20841746697628277	1.1419740415914098e-05	0.8379728127813734	3.3284568450231426e-12	4.308477684084429e-13
290.374	0.23094490071159457	1.0631757104211465e-06	0.8113503372806559	2.5169013799888132e-11	1.868435674701159e-12
290.513	0.25753169366840256	8.236582929078759e-08	0.7552678025107218	1.7257003105391266e-10	7.707175624523974e-12
290.653	0.2893882365892962	5.11798197748926e-09	0.6752428417096514	1.1029877005568665e-09	3.0862427590919906e-11
290.793	0.32709999801780865	2.596194169098256e-10	0.5800256876829734	6.479419781338808e-09	1.1873893062378143e-10
290.933	0.3710675909366805	1.0751333393015428e-11	0.47869918394641364	3.498337622355677e-08	4.38919022496581e-10
291.073	0.4208947111622188	3.634747358370751e-13	0.3795826621404199	1.7359910398622764e-07	1.558848444944813e-09
291.213	0.47498080126954173	1.003166154092644e-14	0.28918666858750003	7.917597011349781e-07	5.319264737914229e-09
291.352	0.5301450480755172	2.3240020925748127e-16	0.21218166112145742	3.2861215770334866e-06	1.7294409462914346e-08
291.492	0.5839384065597197	4.280928940058452e-18	0.14926578579010386	1.2668102395510161e-05	5.4492153859102586e-08
