energy	step1_	g1_	g2_	g3_
280.131	0.028822011017466342	1.4695809599962461e-44	4.724121176446013e-14	1.3068551625634518e-31
280.291	0.029435626538452664	8.296345124892318e-42	2.696595308935499e-13	1.8712179690715364e-30
280.451	0.030075858462723426	3.823678238702305e-39	1.460901212203283e-12	2.542913748558014e-29
280.61	0.030740200581506227	1.3872471570667005e-36	7.436391470741866e-12	3.228337543771803e-28
280.77	0.031438922492152466	4.266791889359942e-34	3.630193605497078e-11	3.953198810216018e-27
280.93	0.03217003623335252	1.0713967231996315e-31	1.6819290043071916e-10	4.5943989532788154e-26
281.09	0.032935839438254566	2.1963442030579602e-29	7.39598227090556e-10	5.067795502792318e-25
281.249	0.03373371150691967	3.562275411712594e-27	3.059755599867904e-09	5.228966638646466e-24
281.409	0.03457644168834195	4.873384412298026e-25	1.2123762173746876e-08	5.197191471501627e-23
281.569	0.035462177834011344	5.442959238772548e-23	4.5593024996777637e-08	4.902661314135047e-22
281.729	0.03639428331224265	4.9629594820404985e-21	1.627307911790725e-07	4.389402398939081e-21
281.888	0.03737017733133463	3.598507462421734e-19	5.471546507398059e-07	3.680880075623097e-20
282.048	0.038406241433328436	2.1896824799534735e-17	1.759721304324812e-06	2.969529480747424e-19
282.208	0.03950108856928969	1.0877801134390698e-15	5.3714064693618936e-06	2.2737040915504293e-18
282.368	0.04065983928881495	4.4116629162728613e-14	1.556117808753128e-05	1.6523063599140932e-17
282.527	0.04188031651689228	1.4300083940489436e-12	4.252382422162075e-05	1.1261242959140432e-16
282.687	0.04318426732060415	3.870373539109463e-11	0.00011100671169657629	7.374038967401167e-16
282.847	0.044571476722429004	8.552014182787724e-10	0.00027502773403658494	4.582841711498791e-15
283.007	0.046050123785955466	1.5427131396266142e-08	0.0006467166951324725	2.703177820023897e-14
283.166	0.047619281774995637	2.2355069816350995e-07	0.0014363272368941953	1.4973380176999615e-13
283.326	0.04930919566701425	2.691199446951451e-06	0.00304336082850094	7.958332467645103e-13
283.486	0.051122395773321394	2.6449470043542287e-05	0.006120174794896683	4.01452932028794e-12
283.646	0.053072752508765864	0.00021222146098496408	0.0116811213206126	1.9220183032872776e-11
283.805	0.055162615974653495	0.0013747848544145307	0.02108498713201705	8.652711779391064e-11
283.965	0.05743674084015604	0.007361395520397513	0.03626239777320891	3.732824666653059e-10
284.125	0.059904121741718	0.032180056451336966	0.05919022948588363	1.5283867852404295e-09
284.285	0.06259014803592511	0.11484568597859532	0.09169673223229896	5.9393550231388045e-09
284.445	0.06552479083603635	0.3346137677961343	0.13482425325670008	2.1905623893789735e-08
284.604	0.06872258215430949	0.7921285836913362	0.18778394175799068	7.609427214022e-08
284.764	0.07226612845504932	1.5402027455511456	0.24879123967154604	2.5288948783719035e-07
284.924	0.07618760381648604	2.444901331149552	0.31283983360461937	7.976638596578261e-07
285.084	0.08054946859578133	3.168443858278038	0.3733527352713102	2.3879178580698373e-06
285.243	0.08539608446599883	3.3531461424838707	0.42262895420131513	6.741634543469221e-06
285.403	0.09088281429519424	2.8999482606339444	0.45448442733307004	1.818557941176626e-05
285.563	0.09709958458955131	2.0475251856329013	0.46386232005564704	4.655854591816091e-05
285.723	0.10419663524776285	1.1802377215652438	0.4493342399938477	0.00011313109820474056
285.882	0.11231148582439882	0.5583808863185556	0.4133889900723956	0.0002595836340786601
286.042	0.12179409370704103	0.21479485303195864	0.3608292970879147	0.0005683585157980134
286.202	0.13292378034484037	0.067455665722462	0.29892002365632736	0.0011810757808487877
286.362	0.14613462894767448	0.01729474768536932	0.23502743056293676	0.002329396859084335
286.521	0.16190031171184122	0.0036578835053977404	0.17573466055300327	0.004343984560301559
286.681	0.18120142951649698	0.0006258622486022793	0.12450403891341014	0.007719985119662846
286.841	0.205007155713197	8.742363851641026e-05	0.08371818081281987	0.013021319122416039
287.001	0.23471766106263048	9.969657404346247e-06	0.053427696970647455	0.02084509271138901
287.16	0.2718174058807775	9.426499769487162e-07	0.032467945662886535	0.031593526197857116
287.32	0.318634062015564	7.173893192434855e-08	0.01867084401125862	0.045573188831811454
287.48	0.3762041456582652	4.457184249292548e-09	0.010190216703845897	0.06239230986054946
287.64	0.44364377034789715	2.2608278965428044e-10	0.005278532720710145	0.08107053509515484
287.799	0.5160616729547316	9.55635593398772e-12	0.002607060181893656	0.09986350197103824
287.959	0.5873052694745962	3.234836400688742e-13	0.0012168675877885162	0.11692334615043348
288.119	0.650684117919843	8.939506847648437e-15	0.0005390709384223252	0.12992897392591343
288.279	0.7034229322829015	2.0168613189931884e-16	0.00022665162882857585	0.13703172063776792
288.439	0.7458026674899159	3.714836873479346e-18	9.044448674374346e-05	0.13716602156197377
288.598	0.7792998292293679	5.7381381650674e-20	3.4468434500525894e-05	0.13037427798314305
288.758	0.806193745070625	7.053226008743377e-22	1.2393879849228671e-05	0.11759255220105919
288.918	0.8278492677796847	7.077923020655898e-24	4.229639307019005e-06	0.10066489512004753
289.078	0.8455087696791048	5.79862608779853e-26	1.3699657645942952e-06	0.08178743790883901
289.237	0.8600178228427275	4.0041555986242443e-28	4.2432503612013334e-07	0.06318026744098572
289.397	0.8722431863128131	2.189189234996309e-30	1.2384187146689794e-07	0.04625433982784324
289.557	0.8825955857616312	9.771402383592991e-33	3.430415175294854e-08	0.03213910975712541
289.717	0.8914571727237403	3.5606700136449773e-35	9.018539100333954e-09	0.021194614797130622
289.876	0.8990725155137536	1.0991884456301105e-37	2.27025487708979e-09	0.013306684702352776
290.036	0.9057579888939646	2.6730068528880295e-40	5.378071770097036e-10	0.00790722360643367
290.196	0.911634341270845	5.306757291286039e-43	1.2091742745224947e-10	0.004459523975411715
290.356	0.9168367089315826	8.601211242047053e-46	2.580248494249691e-11	0.0023870598886045263
290.515	0.9214449972523582	1.1870106848893953e-48	5.278972994586076e-12	0.0012180276189553189
290.675	0.9256029042838325	1.2839204171009927e-51	1.015043240188695e-12	0.0005874817998330593
290.835	0.929349685847136	1.1337644035831064e-54	1.8523795397305873e-13	0.000268931718129155
290.995	0.9327425456780336	8.173513142915965e-58	3.2083795281684766e-14	0.00011684226448022215
291.154	0.9358102759944749	5.042644670115861e-61	5.334861214391645e-15	4.845552112433067e-05
291.314	0.9386305625636536	2.4260369031848615e-64	8.326094879799086e-16	1.8969840360997387e-05
291.474	0.9412161598083512	9.52878821124228e-68	1.2333033592337662e-16	7.048462812325721e-06
291.634	0.9435948895001618	3.055478143041029e-71	1.733839139121921e-17	2.485624256746533e-06
291.793	0.945777190483662	8.427201334114105e-75	2.3431261656458883e-18	8.37776673800984e-07
291.953	0.9478106168663174	1.8033414498900205e-78	2.968226447039856e-19	2.6621455631194255e-07
292.113	0.9496982703192866	3.15045873736656e-82	3.568689113020114e-20	8.028707979189029e-08
292.273	0.9514551641270796	4.493356350732136e-86	4.072215294012903e-21	2.2981049310213262e-08
292.432	0.9530844300013255	5.54025350964857e-90	4.472672346680142e-22	6.295237547306242e-09
292.592	0.9546178774503526	5.273267372352491e-94	4.5988746005572986e-23	1.6236738038057323e-09
