energy	step1_	g1_	g2_	g3_
396.129	0.01058665668259362	1.4512822258282417e-34	1.5325191550380646e-19	2.4251847072080424e-32
396.379	0.010888320805357121	2.3019524661899555e-31	3.99892936025423e-18	1.6918328782205127e-30
396.628	0.0112063588351895	2.456756019693699e-28	9.073035769371792e-17	1.0221929241069535e-28
396.878	0.011544921671795771	1.8658310995919447e-25	1.8353657129237596e-15	5.528122778581433e-27
397.128	0.011904569068481752	9.798172092929959e-23	3.268119295620257e-14	2.631647917432175e-25
397.378	0.012287332929975914	3.557789386228657e-20	5.122458913689446e-13	1.1027655402250361e-23
397.627	0.01269382805389202	8.743752314513298e-18	6.9954485156511995e-12	4.0103916450504964e-22
397.877	0.01312992738131552	1.5201933996083956e-15	8.500183815684477e-11	1.3027898252986506e-20
398.127	0.01359703848006405	1.827520574682459e-13	9.091726565391795e-10	3.725351232447414e-19
398.376	0.014096509159099324	1.4935798090575757e-11	8.485643120508682e-09	9.259171777240313e-18
398.626	0.014636288631830863	8.59721306684258e-10	7.036148249371587e-08	2.052566225270425e-16
398.876	0.015219019443165172	3.42175872184169e-08	5.135591786126472e-07	4.005230467472635e-15
399.046	0.01564249672712531	3.393501440467546e-07	1.8448573471775098e-06	2.8080877977551857e-14
399.146	0.015902783676153553	1.2082410312419806e-06	3.807913891155806e-06	8.58944174669172e-14
399.246	0.016171871830911844	4.055282486881703e-06	7.701020780333293e-06	2.574281539350575e-13
399.346	0.016450214862440804	1.2830708371822255e-05	1.5259711355514526e-05	7.559341984137508e-13
399.446	0.016738298137710383	3.8268562228460755e-05	2.9626557411745664e-05	2.174947566594321e-12
399.546	0.017036641534180164	0.00010759588139206593	5.6357654176458456e-05	6.131269938874341e-12
399.646	0.01734580255939039	0.0002851747956757383	0.0001050416350511278	1.6935145407870873e-11
399.746	0.0176663798148205	0.0007125061551742484	0.00019182574166586112	4.583152097684677e-11
399.845	0.017995628551212117	0.0016643114659804599	0.0003412763521987058	1.203608395242469e-10
399.945	0.018340887026611352	0.003697366027221587	0.0005984307963019399	3.127684044619975e-10
400.045	0.018699637146594783	0.007743053813359475	0.0010281548327051996	7.963379049865494e-10
400.145	0.01907268452139821	0.01528600856431479	0.0017307723748018371	1.9865923062645256e-09
400.245	0.019460900121057834	0.028447094104944087	0.002854685279470293	4.8557571399931214e-09
400.345	0.019865227032123567	0.04990495981135973	0.004613317699945649	1.1628990426386772e-08
400.445	0.020286688069080405	0.08252993457006283	0.007304749697826185	2.7287510500867835e-08
400.545	0.020726394369142864	0.12865932876334074	0.01133272008333729	6.273684377518203e-08
400.645	0.021185555121676802	0.18907453963821266	0.017226610407795304	1.4132476223881987e-07
400.744	0.02166058183031422	0.2611549021549779	0.02555737213940686	3.0949686654506726e-07
400.844	0.022162498312675083	0.341248155495493	0.037303037165666665	6.694438868080304e-07
400.944	0.02268818693993241	0.4203435935146978	0.05334688144148382	1.4187600501164878e-06
401.044	0.023239374465238605	0.4880907110994742	0.0747499191537384	2.946053092252242e-06
401.144	0.023817958705434128	0.5342673597711312	0.10262407730871456	5.99389367464587e-06
401.244	0.024426030219109385	0.5512882449075814	0.13804626183671623	1.19485264034978e-05
401.344	0.02506589735981113	0.5362419821418185	0.18194364190608855	2.3337616974336157e-05
401.444	0.025740115332372915	0.49170529052451545	0.2349556882169275	4.4661727274810624e-05
401.543	0.026444211820321695	0.4257658142684028	0.2966155426664365	8.322716168912362e-05
401.643	0.0271955390896631	0.3471324530111179	0.36779456776968544	0.00015293483457961
401.743	0.02799069461435999	0.26679742668258616	0.4468415648331028	0.0002753496942608317
401.843	0.028833617803542266	0.19329919500841722	0.5319106241905583	0.00048573525590346026
401.943	0.029728733329773882	0.1320202176222597	0.6203840347757593	0.0008395595427643437
402.043	0.03068102797838279	0.08499880755707696	0.7089562057422341	0.0014218056155970397
402.143	0.03169614252710529	0.051587824260739504	0.7938072318038619	0.002359205626753224
402.243	0.03278048218794111	0.02951505386871135	0.8708583918293954	0.0038355549832729896
402.342	0.03392933613547394	0.01602176152217977	0.9355070350522459	0.006082041196965464
402.442	0.035174201566860575	0.008150551417297012	0.9854665193135282	0.009494543774225534
402.542	0.03651347814703715	0.003908640337828741	1.0171231461551755	0.014522309627820073
402.642	0.03795827616000774	0.0017669587779080996	1.0285894090163668	0.021763770132110612
402.742	0.03952151082557748	0.0007529898389549025	1.0191718185946117	0.031957251151308395
402.842	0.041218282124308614	0.00030249193747027003	0.9894403376680605	0.04597709723647839
402.942	0.04306635409936843	0.00011455142109189351	0.9411712764664815	0.06481126956303641
403.042	0.04508676518296861	4.089301660497149e-05	0.8771716047871961	0.08951511134652744
403.142	0.04730461296993338	1.3761310888220674e-05	0.8010088452855972	0.12113761837632629
403.241	0.049724378620914056	4.417185473966205e-06	0.7175528326084417	0.16018329776208726
