energy	step1_	g1_	g2_
282.7074	0.011612113474410213	2.6532866764647496e-16	2.543353791296415e-28
282.852	0.011819855437975368	1.5135412274041366e-15	2.5806078883848605e-27
282.9966	0.012035162247482134	8.273175295736179e-15	2.5090259703561716e-26
283.1412	0.01225845456413921	4.3332933454431957e-14	2.3375245726391e-25
283.2859	0.012490348097056347	2.1772582839219818e-13	2.089903219657364e-24
283.4305	0.012731009862263498	1.047077393903591e-12	1.7877227699851248e-23
283.5751	0.012981122640762732	4.8252020917564106e-12	1.465352334839469e-22
283.7197	0.01324125398040249	2.130689293835372e-11	1.1509377683458641e-21
283.8643	0.01351201777214811	9.015558424610833e-11	8.662226094776708e-21
284.009	0.01379427821117929	3.658870591021877e-10	6.255500465931071e-20
284.1536	0.014088367272350188	1.4214858018003643e-09	4.3227757100951204e-19
284.2982	0.014395260510773555	5.2918301363596345e-09	2.8624060187388104e-18
284.4428	0.014715812136177342	1.887718171693663e-08	1.8162166911966756e-17
284.5875	0.015051191061172975	6.458015055960014e-08	1.1056245859782572e-16
284.7321	0.015401952892214077	2.1152089857816985e-07	6.441204417603901e-16
284.8767	0.015769439839648902	6.638583231121263e-07	3.59579040183207e-15
285.0213	0.016154876302929166	1.9964820901799664e-06	1.9234882946903248e-14
285.166	0.016559895982301676	5.757511243881198e-06	9.870452259070184e-14
285.3106	0.016985424832100415	1.589819344826167e-05	4.847917265434174e-13
285.4552	0.017433377087101964	4.206575148124938e-05	2.2816090933291534e-12
285.5998	0.017905571201375814	0.00010665406643173854	1.028952130599735e-11
285.7444	0.018404027492043007	0.0002591159086103579	4.446486670372054e-11
285.8891	0.018931371777634043	0.0006035677263075219	1.84300729730379e-10
286.0337	0.01948939216040213	0.001346373753186252	7.312600487597565e-10
286.1783	0.02008126304355279	0.0028778831495222083	2.7802543670835833e-09
286.3229	0.020710156426703097	0.005894521663731653	1.012896588321549e-08
286.4676	0.021380130737445546	0.01157411996056977	3.539016992009691e-08
286.6122	0.02209431925433908	0.021766387649392368	1.1838214175467303e-07
286.7568	0.02285778578623926	0.039224067886622145	3.794526849757164e-07
286.9014	0.023675802973911364	0.06773089220473788	1.1654588920328345e-06
287.0461	0.024555052074880013	0.11210724682177733	3.4325903615392013e-06
287.1907	0.025501300649903025	0.17774230998255067	9.680198803024692e-06
287.3353	0.02652322553508385	0.27003238065036284	2.6158598172122707e-05
287.4799	0.02763025935587987	0.3931051764200792	6.77349085717636e-05
287.6245	0.02883346580391083	0.5483648038047599	0.0001680654812679665
287.7692	0.03014685584715665	0.7331266694912543	0.00039982145748332967
287.9138	0.0315841556040648	0.9389939550315519	0.0009108671523420749
288.0584	0.03316484682728432	1.1524297646862809	0.001988437184189642
288.203	0.034911423056800894	1.3552956020237583	0.0041594566580012106
288.3477	0.0368527353894203	1.527393558196201	0.00834125997503678
288.4923	0.03901992826520856	1.649276554993133	0.01602062123751188
288.6369	0.04145640670959405	1.706490631437544	0.029484579660727313
288.7815	0.04421533857058246	1.6919293474661297	0.05199701597115388
288.9261	0.04736476108286608	1.6074165332727046	0.08786780816350206
289.0708	0.05099581949143067	1.4632142167881006	0.14232703519834405
289.2154	0.055220612883011555	1.2763714694851902	0.22083186659383205
289.36	0.06019954811967282	1.0668765168165093	0.3283250176308208
289.5046	0.06615109445902351	0.8545138695787291	0.4677503287131531
289.6493	0.07339092977938938	0.6557013483494837	0.6386739318501145
289.7939	0.08236356893973606	0.4822075492970464	0.8354342651453373
289.9385	0.0937635166119149	0.33980504782838966	1.047160542568897
290.0831	0.10868408688237496	0.22945289368715038	1.257714730237024
290.2278	0.12896074170262406	0.14841847985483173	1.4476204705693818
290.3724	0.157759078471626	0.09201839637371051	1.5964178018302233
290.517	0.20095640375290708	0.05466750256601332	1.686965886532007
290.6616	0.2692667376176042	0.031120867877510432	1.7081811739674204
290.8062	0.3778613007003968	0.016976261554267603	1.6574080889115266
290.9509	0.5249717160757493	0.008869498271302737	1.540864955796608
291.0955	0.6626418122514318	0.004442345983956342	1.3727235023204163
291.2401	0.7566395115265341	0.0021320314086164423	1.1718430610862354
291.3847	0.8152164033931069	0.000980488962532637	0.9585697694159349
291.5294	0.8528573292128786	0.0004318244058835715	0.7512185990214003
291.674	0.8783938612998345	0.00018233887179441123	0.5642136332062779
291.8186	0.8966506587046275	7.37767015548853e-05	0.40605859926316434
291.9632	0.9102698393245034	2.8604021661766164e-05	0.2800281818401992
292.1078	0.9207838553749514	1.0626808490437482e-05	0.18504726105559527
292.2525	0.9291343239201375	3.7803314962429087e-06	0.11713530704806492
292.3971	0.9359095957572057	1.2895215634110489e-06	0.0710708826902248
292.5417	0.9415157692990077	4.2149771557756766e-07	0.041320302343518675
