energy	step1_	g1_	g2_	g3_	g4_
396.001	0.008396833981716142	3.1875030791381897e-27	7.791565221050397e-19	1.0298812850594579e-46	5.0258059826551756e-64
396.158	0.008562668133683313	1.5597496442271437e-25	6.516578678038787e-18	7.437549055903417e-45	2.2133530144685094e-62
396.315	0.008735181271477505	6.722332171195088e-24	5.1480870564174126e-17	4.91432612210146e-43	9.269341203093099e-61
396.471	0.008913617641498055	2.4943702402767154e-22	3.7933437932877777e-16	2.89511001307536e-41	3.606428708512039e-59
396.628	0.009100708489776984	8.346391974769144e-21	2.6746614595439927e-15	1.6022416711302147e-39	1.366221499229444e-57
396.785	0.009295817048295284	2.4597865821463334e-19	1.781339676830683e-14	8.113017771591518e-38	4.921733498297224e-56
396.941	0.009498144321056624	6.256383077557211e-18	1.1077634410967412e-13	3.6689346480412575e-36	1.6487770779574548e-54
397.098	0.009710854495717566	1.4315112688936246e-16	6.584841494040416e-13	1.556048759395938e-34	5.37284733995816e-53
397.254	0.009931854841871415	2.8313505066017076e-15	3.657467770500844e-12	5.900649710169423e-33	1.6291885389978472e-51
397.411	0.010164658975117756	5.029651123530937e-14	1.9404353621050914e-11	2.096099431750595e-31	4.802412796504805e-50
397.568	0.01040863115124429	7.869422783018859e-13	9.724094256050483e-11	6.812639058565027e-30	1.3461729010738227e-48
397.724	0.010662924000544607	1.0669073324187732e-11	4.55835670229248e-10	1.9831175733954853e-28	3.5146578532103477e-47
397.881	0.010931698161475706	1.2959985140411487e-10	2.0388189505751944e-09	5.398595444842551e-27	8.911893564977416e-46
398.038	0.01121436103218132	1.3865741465832465e-09	8.61351319114745e-09	1.3446354540000272e-25	2.1488700037964162e-44
398.194	0.011510070901936054	1.2885814539717804e-08	3.4077163231072034e-08	3.00465139701725e-24	4.830673863855454e-43
398.351	0.011823836265101043	1.0703437026839857e-07	1.2849477600591353e-07	6.26825545226057e-23	1.0536429159005622e-41
398.508	0.01215517071367544	7.830607050178784e-07	4.5765563633031514e-07	1.1964394805379437e-21	2.1854073548278516e-40
398.664	0.012503295030052064	4.988260964156353e-06	1.5280792950975869e-06	2.0522805078616368e-20	4.230048422534295e-39
398.821	0.012874358881508789	2.833310204185183e-05	4.857576071338522e-06	3.2810253797011883e-19	7.936515504605676e-38
398.978	0.01326809478218303	0.00014174243088672123	1.4585611326856053e-05	4.799255956722297e-18	1.4160142179972235e-36
399.134	0.013683894143576862	0.0006189257733371072	4.110131119770899e-05	6.319407310182101e-17	2.3599125892360776e-35
399.291	0.014129492611960882	0.002403903922017429	0.00011014913177585448	7.742291025158815e-16	3.8087217277880496e-34
399.448	0.014605047121018679	0.008223495044416985	0.0002788289006113962	8.678688267723251e-15	5.8454208562687454e-33
399.604	0.015110327254817885	0.02461388022759321	0.0006631210147479536	8.772289902961795e-14	8.388019902125402e-32
399.761	0.01565536012566759	0.06537206428623009	0.0014982002834529999	8.236190700492233e-13	1.164505582686437e-30
399.917	0.01623724413213699	0.152155903593881	0.003182436708194412	6.9807866240152914e-12	1.512544777413839e-29
400.074	0.016868143745851456	0.3137427585806885	0.0064173722875260015	5.48967460116097e-11	1.8994853326361284e-28
400.231	0.017549950813833533	0.5697960116435662	0.012223230467266772	3.94984719695712e-10	2.2683855041673212e-27
400.387	0.018284167710624875	0.9090776277531222	0.021912900422892383	2.5698910719173452e-09	2.5368739753189413e-26
400.544	0.019087689614856417	1.281797591951943	0.03725194959822734	1.548735413068857e-08	2.7404721537807186e-25
400.701	0.01996489062335897	1.5918374716625812	0.05981766480104839	8.539475475878232e-08	2.815173130561787e-24
400.857	0.020919945301776766	1.7408656068010944	0.09050389787412765	4.2650297731790085e-07	2.7108313724761145e-23
401.014	0.021977738504171725	1.6784843827759328	0.12970840165580164	1.969721633848648e-06	2.5189978663256514e-22
401.171	0.023147809543375038	1.4253783408387364	0.17559018565195034	8.322984692144053e-06	2.225903391070771e-21
401.327	0.024440214586765964	1.0685174853132111	0.22421364128003032	3.1909971650095393e-05	1.8455213338754273e-20
401.484	0.025894615604299	0.7044777336853999	0.27090345110474817	0.00011293524030956832	1.4751737059030433e-19
401.641	0.0275321632514836	0.40908513577065775	0.3091707148602755	0.0003656991876412343	1.121296510126387e-18
401.797	0.029376949267246228	0.21020843277339044	0.3331839774557457	0.0010762861929207205	8.00476513089304e-18
401.954	0.03149948895148525	0.09476966599591428	0.3393816028495785	0.0029191143324050913	5.503912016616865e-17
402.111	0.03395015969698905	0.0376313117069872	0.3265305284107488	0.00724379072340341	3.5987160999083183e-16
402.267	0.03679096297661055	0.013254725803065802	0.2969843155811432	0.016365380948166343	2.212030315149268e-15
402.424	0.04016862567328312	0.004086236905153582	0.2550288920294783	0.03401494160301182	1.308316323170958e-14
402.58	0.04419215000389136	0.001119226265999683	0.20717340422078456	0.06443903636177688	7.27912614479584e-14
