energy	step1_	g1_	g2_	g3_	g4_
525.4205	0.007977772472901599	5.745566083214609e-43	1.124347128328041e-24	8.172536672403854e-35	8.945233259678049e-58
525.6191	0.008112215380178468	6.595803393121943e-40	4.9541843175984286e-23	2.6130995841743688e-33	8.39938520888324e-56
525.8177	0.00825126611841646	5.816685853961028e-37	1.9091404327154973e-21	7.708982010470432e-32	7.276881738763427e-54
526.0163	0.00839516564524818	3.9405473127968015e-34	6.43424450976914e-20	2.09836045068489e-30	5.816813283838072e-52
526.2148	0.008544095653281536	2.0444268732684596e-31	1.8933284304918984e-18	5.261493529735101e-29	4.280901556763393e-50
526.4134	0.008698482765295733	8.174406764091617e-29	4.8809334893490695e-17	1.2192525711011373e-27	2.913242431420615e-48
526.612	0.008858550289091813	2.5108105115686602e-26	1.1004588136905262e-15	2.606875605756478e-26	1.8291949820146975e-46
526.8105	0.009024532320840321	5.9085198867260485e-24	2.1667126391259387e-14	5.135061182242494e-25	1.0575635760000117e-44
527.0092	0.009197028074906235	1.0738618508888808e-21	3.741945946891126e-13	9.360510396430907e-24	5.664384374770926e-43
527.2077	0.009376060453843368	1.4916762375987621e-19	5.636007854798239e-12	1.569798919885385e-22	2.788164421866317e-41
527.4559	0.00960996626624311	4.9195434440044015e-17	1.386599238215676e-10	4.76270866589962e-21	3.2511088939115653e-39
527.6545	0.009805702026678057	3.785318265590129e-15	1.546978099033058e-09	6.673866086523984e-20	1.3378632807284088e-37
527.853	0.010009469271439215	2.2330054325313307e-13	1.507744800392021e-08	8.617713354174547e-19	5.0704611489054885e-36
528.0516	0.010221990955932595	1.014077405810483e-11	1.2867029470150388e-07	1.0280567650749224e-17	1.7763529306326159e-34
528.2502	0.010443729254836217	3.5377363430489503e-10	9.603349216628195e-07	1.1315770606496978e-16	5.7418658660186084e-33
528.4488	0.010675296757486123	9.480971682282435e-09	6.2684637403690925e-06	1.149193505628264e-15	1.7124536183480934e-31
528.6473	0.010917236900401979	1.94903956072015e-07	3.5754210956335696e-05	1.0756319056005226e-14	4.7044677898891004e-30
528.8459	0.011170523132648158	3.0828455503886558e-06	0.00017851834114966292	9.29981444749025e-14	1.19447716986911e-28
529.0445	0.011435835499126926	3.7458976761747215e-05	0.0007795293239759734	7.418684120460462e-13	2.7982544052585612e-27
529.243	0.011713907400488057	0.00034927977899322976	0.002975073263309711	5.454987482682546e-12	6.039142034170983e-26
529.4417	0.012006133538858101	0.0025071671243880557	0.009942911997243358	3.708156354737511e-11	1.2062347820787408e-24
529.6402	0.01231298759380123	0.013799463809464809	0.029028551135193936	2.3213685604510443e-10	2.2163537387461235e-23
529.8387	0.012635928811027151	0.05836190700498536	0.07412926532702932	1.3409338151361198e-09	3.7577119877487687e-22
530.0374	0.012976607657793801	0.1898642066858595	0.16570245198018366	7.159165341031497e-09	5.894824283776642e-21
530.2359	0.013335781417075532	0.47399281138781474	0.3236978592587578	3.520828075989576e-08	8.508920365796656e-20
530.4345	0.013715586521958442	0.9094994488843453	0.5532301596323188	1.5989192811070455e-07	1.134783275482974e-18
530.6331	0.014117643311414577	1.3406214227646163	0.8269244603057209	6.699621214908587e-07	1.3963470841517744e-17
530.8316	0.014543743583572171	1.5180446303816446	1.0808759624858872	2.588385993955612e-06	1.583409854658578e-16
531.0302	0.01499657870847742	1.320662910728652	1.2358139619748334	9.233244373791838e-06	1.6587287758381977e-15
531.2288	0.01547849342193017	0.8826173340778491	1.2357320372898104	3.0389363755255667e-05	1.6032431864911688e-14
531.3173	0.01570335591192375	0.6774721746509618	1.183486838601977	5.0351285826562864e-05	4.293133300213737e-14
531.4166	0.015963558641062962	0.4730601530431442	1.0923276058114408	8.705545049538278e-05	1.272003036922154e-13
531.5159	0.01623252121673138	0.3092498736826244	0.9749691611058795	0.00014751693012450095	3.6937068105252175e-13
531.6152	0.016510693116983503	0.18926527987021852	0.8415449938559078	0.00024498994595277063	1.0512286517814847e-12
531.7145	0.016798555073354003	0.10844277666401746	0.7024449509874654	0.0003987632757146912	2.932192344760271e-12
531.8138	0.017096621832341993	0.05816993310399207	0.5670165590735781	0.0006361251190075979	8.015824848924698e-12
531.9131	0.01740544521462723	0.029212233072046675	0.4426165834736365	0.0009945587267951113	2.1476548128859576e-11
532.0123	0.017725289162661632	0.013744966493831882	0.33422460105748975	0.001523338990344498	5.634085081305441e-11
532.1116	0.018057434499047526	0.00605027655692515	0.24399559850370425	0.00228777990446708	1.450004857268623e-10
532.2109	0.01840224954871564	0.0024933028024386903	0.17225588296145822	0.003367382269186927	3.6574298933265927e-10
532.3102	0.018760472378779057	0.0009619291400265157	0.11760197804102189	0.00485770455874736	9.041553584814093e-10
532.4095	0.01913289943998341	0.0003474396625693306	0.07764324583216041	0.006867999772214309	2.190637954759338e-09
532.5088	0.01952039144775603	0.00011748541773609421	0.0495725467507048	0.009516778107504573	5.201859914752407e-09
532.6081	0.01992387998768084	3.7192621779908064e-05	0.03060745868915978	0.012924391707319795	1.2106181878303677e-08
532.7073	0.02034394257798582	1.1036825186499307e-05	0.018284987568976153	0.017197690058312214	2.759052699534927e-08
532.8563	0.021009198715664087	1.572786459835005e-06	0.00792057942902926	0.025434399018213396	9.156335701533524e-08
532.9556	0.021477210264083148	3.9531737940892743e-07	0.004349306814130636	0.03219272868022885	1.9860326745277462e-07
533.0549	0.02196651035107253	9.30229935319097e-08	0.002309572658320716	0.0399350833894966	4.221935253413475e-07
533.1541	0.022478054875429997	2.0524802798239138e-08	0.0011868354399606406	0.048543472479669655	8.789832691282522e-07
533.2534	0.023014498155911115	4.233394537422799e-09	0.0005894048831455563	0.057843883310527956	1.7948806827958973e-06
533.3527	0.023577118436599737	8.174604583822884e-10	0.00028306452534866184	0.06755298437294675	3.5921218123289306e-06
533.452	0.024167875451980837	1.4777910135001713e-10	0.0001314636402482875	0.07732005176704233	7.0457466819492575e-06
533.5513	0.024788929105293688	2.50107978197882e-11	5.904380736298026e-05	0.08673616762434966	1.35445160183301e-05
533.6506	0.02544266563135534	3.962874575596993e-12	2.5644341282465352e-05	0.09536056587183357	2.551881213103137e-05
533.7499	0.026131727962116203	5.87843020700406e-13	1.0771029957708247e-05	0.10275380359416962	4.712137073010079e-05
533.8491	0.02685829834063949	8.180097681937993e-14	4.37897812737703e-06	0.10850956714914468	8.522771309804284e-05
