energy	step1_	g1_	g2_	g3_	g4_	g5_
284.5661	0.02776519158982621	0.41564943897867507	0.0017731767053008954	1.3448437591879347e-08	5.650253082975434e-15	2.869355402881836e-29
284.6233	0.028034723803385064	0.5386711521393578	0.002466368074308686	2.1811723021834582e-08	1.0851368271222803e-14	7.24195314078151e-29
284.6918	0.02836445110916036	0.714537233760945	0.0036193895512817644	3.858175045052451e-08	2.35003841319372e-14	2.1754117635174658e-28
284.7604	0.028702504182216815	0.9196991746704727	0.005247495522068338	6.764996108979632e-08	5.0464666628794533e-14	6.482711016567642e-28
284.8175	0.028990075904945123	1.1085905683967576	0.007079876033953871	1.0717359722364424e-07	9.464066994768221e-14	1.5969612778610429e-27
284.8861	0.0293432559393626	1.3492066929730504	0.01002882305147028	1.8464209409848893e-07	1.9968596393047927e-13	4.675917726335675e-27
284.9547	0.02970512224010885	1.5926369359533281	0.014027051801618758	3.150668144843532e-07	4.1729800456039894e-13	1.3560271100879086e-26
285.0118	0.0300131823235692	1.786322327094509	0.01836770411602607	4.879661175276539e-07	7.650740187720552e-13	3.265674118427396e-26
285.0804	0.030391816036067443	1.993813343545364	0.025100297780954746	8.181235572490948e-07	1.5709396764532406e-12	9.30532703802472e-26
285.149	0.030780095004674102	2.158440886076056	0.03386842413158183	1.358554810253534e-06	3.1948067918810102e-12	2.62614966918884e-25
285.2061	0.031110906221098578	2.252687048884306	0.04304258649347794	2.056984023211365e-06	5.726226119923688e-12	6.182878247798221e-25
285.2747	0.03151783826178256	2.305912895848177	0.05674427397397846	3.3561894717947102e-06	1.1442235177916978e-11	1.7144933810564466e-24
285.3433	0.03193552055637977	2.2893696606143217	0.07386485395111374	5.423642543226166e-06	2.264551916901316e-11	4.7087969875192555e-24
285.4004	0.032291690347779456	2.2232806420755837	0.09110791578628707	8.028077592243967e-06	3.9680115260712744e-11	1.0837969796537659e-23
285.469	0.03273020399303028	2.0871501178565484	0.11587226019450281	1.274715994169048e-05	7.716167074461058e-11	2.924686875141365e-23
285.5375	0.033180081902151104	1.900697819929631	0.14546374984795263	2.0033680633166672e-05	1.484729845843145e-10	7.80585529418591e-23
285.5947	0.03356529609350922	1.7172759972565357	0.17419196860004077	2.9008922370461795e-05	2.545755835860875e-10	1.7589138550210467e-22
285.6633	0.03403920081420181	1.4784848001197342	0.2137229586966679	4.4824947651297396e-05	4.817611414538975e-10	4.619152825097362e-22
285.7318	0.034525905277028646	1.2349472383036872	0.2588504373236237	6.855997409230034e-05	9.02154928178036e-10	1.1997948504708682e-21
285.789	0.034943070282761335	1.038097873741763	0.30082533405448336	9.704899044872442e-05	1.5121677188744917e-09	2.642899172731846e-21
285.8575	0.03545605122218709	0.8199580962343989	0.3559872239794126	0.00014585129933775848	2.782388361805369e-09	6.745182182436622e-21
285.9261	0.035985035566614254	0.6279659830400364	0.4160612715234074	0.00021723006646429352	5.075212192796812e-09	1.7073905872172784e-20
285.9833	0.03643827916748649	0.49112143797652413	0.4692615305160505	0.00030060059773296413	8.316154879892852e-09	3.6766815162908837e-20
286.0518	0.036996247135557214	0.35580692651457346	0.5357440812183563	0.0004396556543055714	1.4891686917319003e-08	9.132141739268056e-20
286.1204	0.03757234094432338	0.2499057349584502	0.6040598155064707	0.0006372481994156279	2.6434230651626057e-08	2.249563017808229e-19
286.1776	0.03806653012373035	0.18184102514423292	0.661195307310151	0.000862041252657047	4.234328689043066e-08	4.735554293552173e-19
286.2461	0.038675641886008916	0.12083410419440924	0.728273682799379	0.0012270278356248617	7.37920265693207e-08	1.1446981858656928e-18
286.3147	0.03930539581741155	0.07783388625224985	0.7921672142391192	0.0017307593665800835	1.2747309698900136e-07	2.7441183391401327e-18
286.3718	0.039845350416362835	0.05272923617889299	0.8414267238087609	0.0022876838033010823	1.9945640389022884e-07	5.640006569005427e-18
286.4404	0.04051389160283214	0.03211567423216145	0.8942235760569772	0.003170556952147544	3.385434143437915e-07	1.328460779695415e-17
286.509	0.04120512215804495	0.01897202100155693	0.9383568902094498	0.004352153012994675	5.691277882490088e-07	3.099180711140643e-17
286.5661	0.04179861728024531	0.011959527505539138	0.9673472057173198	0.005623804453489311	8.70574590175823e-07	6.227165707365202e-17
286.6347	0.0425345124123519	0.006680315128963552	0.9917720843430203	0.007585008890603256	1.4379993636389715e-06	1.427400588632835e-16
286.7033	0.043296621031911564	0.0036191856959657404	1.0039994970412354	0.01013236935684692	2.3525585260152744e-06	3.2406367757419317e-16
286.7604	0.04395197817905677	0.00212289714180731	1.0045295726313677	0.012799818661158452	3.518061127231594e-06	6.365618791110461e-16
286.829	0.044765870009883246	0.0010874999467867634	0.9935549898838856	0.016800260710303414	5.655127610936071e-06	1.4199805556718684e-15
286.8976	0.04561026303096383	0.0005403317972992804	0.9703160340000341	0.02184023270455192	9.003481437905243e-06	3.1372794419318486e-15
286.9547	0.04633760834984241	0.000294914598741198	0.9422308866239674	0.026972227502402833	1.3162554030741883e-05	6.02462782364783e-15
287.0233	0.04724248757938598	0.00013855235998728733	0.8990548795641025	0.03445207151219185	2.059043476107455e-05	1.3078511393467029e-14
287.0918	0.048181737701156246	6.320767661918529e-05	0.8471277696341172	0.04357095342146314	3.188201376510769e-05	2.8088842762076058e-14
287.149	0.04899491290567137	3.2063872953635696e-05	0.7983001503253492	0.05262222449953879	4.559490806368693e-05	5.2790917604713905e-14
287.2176	0.05000679714768236	1.3815003506882109e-05	0.7348433373563952	0.06541149127134421	6.941095434447824e-05	1.1152535755823741e-13
287.2861	0.051059424038827295	5.780681587507308e-06	0.6680052900460379	0.08050805160688335	0.00010459520765755464	2.3310559566586297e-13
287.3433	0.05197265819958535	2.7282745726356303e-06	0.6109270438231258	0.09505193966028702	0.0001462284624136357	4.2827979911591685e-13
287.4118	0.053109822186116706	1.0795380188100088e-06	0.5426212158863629	0.11495150886171557	0.00021651306647003983	8.795794850694261e-13
287.4804	0.05429913964223382	4.137525259090726e-07	0.4758007800260481	0.13772759408015545	0.000317700003551103	1.7910633300549915e-12
287.5376	0.05533189553677359	1.8168227544868202e-07	0.42230551645382525	0.1589615745403064	0.0004341970557084241	3.2168837087886523e-12
287.6061	0.05662101447893092	6.593781872113027e-08	0.3618733485183311	0.18708948997908456	0.0006256660852467254	6.429636268925405e-12
287.6747	0.05797297006460289	2.3176863166021772e-08	0.3061150361675002	0.21814335958939668	0.0008934331130019596	1.274114849759227e-11
287.7318	0.05914793964695131	9.483685507427731e-09	0.2637515754881785	0.24607846303042785	0.001193064143087702	2.234897719810494e-11
287.8004	0.06062332104974022	3.151981061060915e-09	0.21798704928904813	0.281918449097037	0.0016739423977031821	4.3514811885506066e-11
287.869	0.06217322725302299	1.0160639528176869e-09	0.17789282823903313	0.31989129742815875	0.0023261957667838947	8.391616035723032e-11
287.9261	0.06352423799378581	3.8686655959964614e-10	0.14875916677015663	0.3527774220476043	0.0030367899856602507	1.4390021003693456e-10
287.9947	0.06522594973157292	1.1791933222602363e-10	0.11860938420291192	0.39331181774693524	0.004146463015367416	2.726636269225862e-10
288.0633	0.06701995607592931	3.4860998330294773e-11	0.09337841157289474	0.4343124160076825	0.00560750757908004	5.117077830269842e-10
288.1204	0.06858904413522343	1.2350872191171155e-11	0.07578559706472736	0.46823874877769517	0.007156573161635877	8.578366458603779e-10
288.189	0.07057247610100431	3.4525407371109256e-12	0.05829370707279417	0.508030616177725	0.009509429747631365	1.5818186653356068e-09
288.2576	0.07267197907882617	9.360757287954705e-13	0.04427400288031534	0.5459356517488962	0.01251505807037118	2.8889354135410173e-09
288.3147	0.074515416677853	3.0859327148171073e-13	0.03487417002648622	0.5754045749648531	0.015614743836850464	4.734642079353568e-09
288.3833	0.07685520030546172	7.911248033740223e-14	0.02587846797557812	0.607550198481612	0.02019159117513378	8.496216608263605e-09
288.4518	0.07933979324993523	1.971175352239234e-14	0.01896995361848471	0.6353232661132365	0.025851255625352683	1.50880104946205e-08
288.509	0.08153823877545135	6.034310677972202e-15	0.01449557173376078	0.6546643053062282	0.03154307322224324	2.419407953151393e-08
288.5775	0.08433291840091262	1.4217712996864006e-15	0.010382103049083064	0.672666317479854	0.03968108408512024	4.221666594892365e-08
288.6347	0.08681391895019419	4.1539281564382904e-16	0.0077810669256167175	0.683047556193847	0.04771261813738359	6.670961223919914e-08
288.7033	0.08998360889605389	9.234667616276263e-17	0.005442282519100834	0.6896097697865048	0.05899463736844868	1.1446440258263883e-07
288.7719	0.09338661289220557	1.991198447882494e-17	0.0037585049995552664	0.6895803937470039	0.07224717322654155	1.9452772663403615e-07
288.829	0.09641558401525024	5.4248484207952274e-18	0.0027352653587033116	0.6845241195719729	0.08489748995713457	3.0026369757621034e-07
288.8976	0.10031597436939438	1.1060308977663307e-18	0.00184561487352773	0.6725545893343489	0.10215519553616502	5.01384818269132e-07
288.9661	0.10452697453240384	2.1923689126236887e-19	0.0012303705199976248	0.6545090338305286	0.12171583115723016	8.286155761984852e-07
289.0233	0.10831313280757848	5.544579606497622e-20	0.0008685084428687744	0.6351348752218585	0.13986074713898752	1.2512861344614577e-06
289.0918	0.11320855311602768	1.0392901631149572e-20	0.000565706487039186	0.607326864149085	0.16373852742984008	2.031921717386004e-06
289.1604	0.11855405016034481	1.884881987786784e-21	0.00036360730911079664	0.5751521062024624	0.18990566790940422	3.270369024719342e-06
289.2176	0.12339275656958154	4.435085814323461e-22	0.00024909378320680213	0.5456102961994169	0.2133222861086801	4.827806193934426e-06
289.2861	0.1297033866466793	7.625044283139454e-23	0.00015653174536331782	0.5077414644551659	0.24304954265373854	7.629634090924066e-06
289.3547	0.1366629208699438	1.2682564567064061e-23	9.706073089153287e-05	0.4679389276012477	0.27432676131932304	1.1950327855092244e-05
289.4118	0.14301156662069064	2.7838717606846638e-24	6.457720807622959e-05	0.4340085972713987	0.3011948029948977	1.7234807778263798e-05
289.4804	0.1514022369096304	4.378247541039988e-25	3.912262270573002e-05	0.39300869814797745	0.3340243501845729	2.65240501160205e-05
289.549	0.16074935601735962	6.678553177950214e-26	2.34028513859654e-05	0.3524804449334465	0.36689164113063644	4.0429863158871135e-05
289.6061	0.16936908159218678	1.3640873839094162e-26	1.5111910729507518e-05	0.31960306368676006	0.3938073919116985	5.7002728458181675e-05
289.6747	0.18088967466295836	1.9674814360420453e-27	8.83217691538217e-06	0.2816443770660239	0.425011654275786	8.537198140798224e-05
289.7433	0.193882405482943	2.752390710888693e-28	5.096925162147122e-06	0.24582173085546172	0.45430430279923134	0.00012663802074054176
289.8004	0.2059975198020182	5.231034058048292e-29	3.194285710883851e-06	0.21790285810508495	0.47671590864748425	0.00017455176126664315
289.869	0.2223620144882107	6.919478478158206e-30	1.8010336322454047e-06	0.18686991993593113	0.5006831108670117	0.00025440771311123245
289.9376	0.24100687653149427	8.877489498237874e-31	1.0026791953511205e-06	0.15872484372908324	0.5208291398092196	0.00036725299706310226
289.9947	0.2585194621245868	1.5699480859291435e-31	6.098772071132075e-07	0.13754800990395064	0.5342872595186056	0.000494871243837087
290.0633	0.28227063578914435	1.904532863985444e-32	3.317341262765271e-07	0.11479344926803756	0.5460902674691891	0.0007019150892801517
290.1318	0.3092621960148395	2.2479521238257943e-33	1.7833129036435845e-07	0.09491449408871673	0.552813160009614	0.0009855843955567168
290.189	0.33449620051746864	3.687528829679513e-34	1.0517809768608553e-07	0.08038686416369456	0.5544078653573612	0.0012989714119769475
290.2576	0.36806836593540004	4.102569698539406e-35	5.5191569364971396e-08	0.06528812604854657	0.5514489609558075	0.0017929916824477447
290.3261	0.4050033397243484	4.441469701545062e-36	2.8624148047280568e-08	0.05253553720909431	0.543278854741081	0.0024501408867749555
290.3833	0.4380474317410608	6.778567823487388e-37	1.6384096046652908e-08	0.04349659444964297	0.5326271979237751	0.003156794850877802
290.4518	0.4794050709063443	6.939537057637535e-38	8.302417910646597e-09	0.034390829914284535	0.5155956507295413	0.004238650118240365
290.5204	0.5215280540043555	6.867817385331432e-39	4.150035880952433e-09	0.026922365102286645	0.494318224671551	0.005639332323654635
290.5775	0.5560860984782805	9.785498261413323e-40	2.3077227161628213e-09	0.021798565728986384	0.47379609064562467	0.007100024783966209
290.6461	0.5958521466284273	9.15709160397922e-41	1.1270377251670663e-09	0.01676701521534906	0.4463197816190074	0.00928148077821874
290.7147	0.632767414911699	8.311189076002451e-42	5.434822923316679e-10	0.01277358002722676	0.4164183266346839	0.012017211653662957
290.7719	0.6609392904041891	1.0979944745044185e-42	2.929946070298769e-10	0.010106802197853206	0.3901480379018643	0.0147964682718679
290.8404	0.6913760250229547	9.456643275657356e-44	1.3819317065245026e-10	0.007568472761497838	0.35770286468522206	0.01881682569125016
290.909	0.7183283599927492	7.87154485855962e-45	6.428848777500752e-11	0.005611144443285365	0.32478236390018367	0.023709321405822683
290.9661	0.738250889210355	9.710900419245758e-46	3.367400545956129e-11	0.004342098346147232	0.2975163150224059	0.028528884968855996
291.0347	0.7594635430894451	7.643087713468786e-47	1.530555117752298e-11	0.0031630068886162985	0.265422718048118	0.03531952430918356
291.1033	0.7780504255401924	5.834574314184565e-48	6.869027999006799e-12	0.002282073645405158	0.23452785632501463	0.043308578515342526
291.1604	0.7917744128124402	6.697710348270724e-49	3.49198003128814e-12	0.001726412657311928	0.21002912857271083	0.05094556135316556
291.229	0.8064440254474682	4.834516748696814e-50	1.5311778262183164e-12	0.001223859081718972	0.18234470553566948	0.06137941166808462
291.2976	0.8193991850403182	3.384626616931881e-51	6.629360370282579e-13	0.0008593048325807055	0.15679630393943325	0.07324333763422991
291.3547	0.8290546507733582	3.615310578337373e-52	3.270867788386629e-13	0.0006355196140330384	0.1372738032633268	0.0842300963854609
291.4233	0.8394841105860416	2.393258903683712e-53	1.3836191153399087e-13	0.00043843183754002304	0.1159812046315503	0.09875747750853904
291.4919	0.8488069094533311	1.5366138517481797e-54	5.779126936808158e-14	0.0002995740870721396	0.0970547063541991	0.11468370507014064
291.549	0.8558342354488819	1.5272750271333007e-55	2.7673780566193743e-14	0.00021659712997348116	0.08306827533897705	0.1289340530655078
291.6176	0.8635099322194283	9.272112367419714e-57	1.1293322757742158e-14	0.00014541598325477076	0.06830011960280809	0.14711489541701134
291.6861	0.8704436445686846	5.482438668745402e-58	4.556659293535591e-15	9.675245373431172e-05	0.05563778256148147	0.16622651491179724
291.7433	0.8757425123464762	5.049417465228141e-59	2.1148923233261313e-15	6.834642901292921e-05	0.04653954284157507	0.18272895223600422
291.8119	0.8815780605247601	2.811383409541563e-60	8.326091741616999e-16	4.4654126293091114e-05	0.037238716587239366	0.2029003040600282
291.8804	0.8869049726996163	1.5247102605031648e-61	3.2410701686217406e-16	2.8914453127362558e-05	0.029522055758426806	0.22311557736639615
291.9376	0.8910132555063235	1.3065249086177835e-62	1.4598972597454617e-16	1.996725437144339e-05	0.024140620215205324	0.2397653853083877
292.0061	0.895570421674087	6.700492984066355e-64	5.552541510206669e-17	1.2703990598537645e-05	0.018804800991447553	0.25906104087948123
292.0747	0.8997798894438557	3.3185873429080188e-65	2.0823061160291846e-17	8.000320196936593e-06	0.014503164438248067	0.2772674430664501
292.1318	0.9030411108031955	2.6575095880170206e-66	9.115955750920499e-18	5.404569787556225e-06	0.011598095266419172	0.291252796536442
292.2004	0.9066968393056386	1.2445367081665473e-67	3.3401235852948525e-18	3.3441490068102565e-06	0.008788970095423091	0.30628389475643825
292.269	0.9100940344229673	5.652903486607406e-69	1.208411864489574e-18	2.0494585877116244e-06	0.00659657246526991	0.31901217184134645
292.3261	0.9127432427287908	4.212217795963198e-70	5.13437412991372e-19	1.3535043499363636e-06	0.005157140779705284	0.3276010077629998
292.3947	0.9157312954094241	1.8090936680650537e-71	1.8148783628697938e-19	8.150241330632995e-07	0.003803177749250986	0.3352629850908773
292.4633	0.918525824732328	7.53602408244954e-73	6.334314921979866e-20	4.860828705765921e-07	0.002777878816165574	0.3398247623072037
292.5204	0.9207171977914582	5.22515509469033e-74	2.612083641429621e-20	3.1383225273240087e-07	0.002123101190477582	0.34116128829602305
292.589	0.9232018576749481	2.0581014801130519e-75	8.90731425242201e-21	1.8390549604617548e-07	0.001523683104724893	0.3397711074262188
292.6576	0.9255382839048156	7.862585357396042e-77	2.999152759298696e-21	1.0673844666117185e-07	0.0010830478530962668	0.33515228252004525
292.7147	0.9273791439788318	5.072708910636967e-78	1.2003306946371045e-21	6.737129328457782e-08	0.0008092296603615168	0.32893770198040667
