  3.973088E+02,  2.452500E+04,  2.448578E+04,  3.871215E-02,
  3.974373E+02,  2.439200E+04,  2.435225E+04,  2.310719E-02,
  3.975659E+02,  2.413200E+04,  2.409143E+04, -1.206247E-02,
  3.976945E+02,  2.414500E+04,  2.410357E+04, -5.324018E-03,
  3.978231E+02,  2.432800E+04,  2.428593E+04,  2.757966E-02,
  3.979516E+02,  2.434900E+04,  2.430642E+04,  3.560567E-02,
  3.980802E+02,  2.474300E+04,  2.469974E+04,  1.010205E-01,
  3.982088E+02,  2.472200E+04,  2.467764E+04,  1.025396E-01,
  3.983373E+02,  2.527000E+04,  2.522404E+04,  1.916519E-01,
  3.984659E+02,  2.607700E+04,  2.602896E+04,  3.207100E-01,
  3.985945E+02,  2.791700E+04,  2.786649E+04,  6.091447E-01,
  3.987231E+02,  3.077200E+04,  3.071862E+04,  1.054418E+00,
  3.988516E+02,  3.362100E+04,  3.356416E+04,  1.499129E+00,
  3.989802E+02,  3.740500E+04,  3.734367E+04,  2.088553E+00,
  3.991088E+02,  4.013900E+04,  4.007139E+04,  2.516089E+00,
  3.992373E+02,  4.087100E+04,  4.079395E+04,  2.634146E+00,
  3.993659E+02,  4.084600E+04,  4.075416E+04,  2.634564E+00,
  3.994945E+02,  4.035500E+04,  4.023968E+04,  2.561789E+00,
  3.996230E+02,  4.123500E+04,  4.108196E+04,  2.699449E+00,
  3.997516E+02,  4.361400E+04,  4.340105E+04,  3.066701E+00,
  3.998802E+02,  4.602600E+04,  4.571809E+04,  3.435100E+00,
  4.000088E+02,  4.802200E+04,  4.756616E+04,  3.732818E+00,
  4.001373E+02,  4.673900E+04,  4.605920E+04,  3.512753E+00,
  4.002659E+02,  4.399500E+04,  4.298857E+04,  3.053034E+00,
  4.003945E+02,  3.915900E+04,  3.770855E+04,  2.253517E+00,
  4.005230E+02,  3.527700E+04,  3.326621E+04,  1.587097E+00,
  4.006516E+02,  3.114200E+04,  2.848935E+04,  8.706760E-01,
  4.007802E+02,  2.934500E+04,  2.606900E+04,  5.195132E-01,
  4.009088E+02,  2.811900E+04,  2.436142E+04,  2.744400E-01,
  4.010373E+02,  2.788100E+04,  2.391736E+04,  2.170375E-01,
  4.011659E+02,  2.767300E+04,  2.382189E+04,  2.036479E-01,
  4.012945E+02,  2.736600E+04,  2.391355E+04,  2.101639E-01,
  4.014230E+02,  2.767600E+04,  2.479843E+04,  3.346050E-01,
  4.015516E+02,  2.796700E+04,  2.572185E+04,  4.632406E-01,
  4.016802E+02,  2.829200E+04,  2.663771E+04,  5.920898E-01,
  4.018087E+02,  2.932500E+04,  2.815670E+04,  8.185695E-01,
  4.019373E+02,  2.983600E+04,  2.903691E+04,  9.492300E-01,
  4.020659E+02,  2.990800E+04,  2.937062E+04,  9.980704E-01,
  4.021945E+02,  2.953300E+04,  2.917019E+04,  9.662526E-01,
  4.023230E+02,  2.902000E+04,  2.876903E+04,  9.050335E-01,
  4.024516E+02,  2.796000E+04,  2.777847E+04,  7.528765E-01,
  4.025802E+02,  2.679900E+04,  2.666052E+04,  5.814754E-01,
  4.027087E+02,  2.549800E+04,  2.538613E+04,  3.859284E-01,
  4.028373E+02,  2.508200E+04,  2.498682E+04,  3.276792E-01,
  4.029659E+02,  2.433300E+04,  2.424869E+04,  2.164198E-01,
  4.030945E+02,  2.423500E+04,  2.415800E+04,  2.067515E-01,
  4.032230E+02,  2.425400E+04,  2.418232E+04,  2.151873E-01,
  4.033516E+02,  2.467900E+04,  2.461143E+04,  2.872429E-01,
  4.034802E+02,  2.479100E+04,  2.472671E+04,  3.100748E-01,
  4.036087E+02,  2.484900E+04,  2.478745E+04,  3.243673E-01,
  4.037373E+02,  2.496500E+04,  2.490584E+04,  3.477465E-01,
  4.038659E+02,  2.497200E+04,  2.491473E+04,  3.539279E-01,
  4.039944E+02,  2.546400E+04,  2.540792E+04,  4.363832E-01,
  4.041230E+02,  2.481000E+04,  2.475467E+04,  3.383367E-01,
  4.042516E+02,  2.520000E+04,  2.514563E+04,  4.047509E-01,
  4.043802E+02,  2.507200E+04,  2.501892E+04,  3.895852E-01,
  4.045087E+02,  2.521000E+04,  2.515832E+04,  4.163768E-01,
  4.046373E+02,  2.492500E+04,  2.487472E+04,  3.764234E-01,
  4.047659E+02,  2.517500E+04,  2.512577E+04,  4.208654E-01,
  4.048944E+02,  2.517100E+04,  2.512198E+04,  4.251101E-01,
  4.050230E+02,  2.530100E+04,  2.525109E+04,  4.503997E-01,
  4.051516E+02,  2.492500E+04,  2.487322E+04,  3.955646E-01,
  4.052802E+02,  2.529200E+04,  2.523727E+04,  4.580963E-01,
  4.054087E+02,  2.535500E+04,  2.529588E+04,  4.723819E-01,
  4.055373E+02,  2.539700E+04,  2.533137E+04,  4.830883E-01,
  4.056659E+02,  2.517000E+04,  2.509506E+04,  4.508297E-01,
  4.057944E+02,  2.539800E+04,  2.531069E+04,  4.902882E-01,
  4.059230E+02,  2.550200E+04,  2.539980E+04,  5.098029E-01,
  4.060516E+02,  2.515900E+04,  2.504151E+04,  4.583488E-01,
  4.061801E+02,  2.504700E+04,  2.491653E+04,  4.438008E-01,
  4.063087E+02,  2.520600E+04,  2.506650E+04,  4.727681E-01,
  4.064373E+02,  2.519800E+04,  2.505205E+04,  4.755385E-01,
  4.065659E+02,  2.525400E+04,  2.510021E+04,  4.883110E-01,
  4.066944E+02,  2.495300E+04,  2.478614E+04,  4.436554E-01,
  4.068230E+02,  2.515700E+04,  2.497102E+04,  4.785746E-01,
  4.069516E+02,  2.503100E+04,  2.482358E+04,  4.606915E-01,
  4.070801E+02,  2.533000E+04,  2.510684E+04,  5.111986E-01,
  4.072087E+02,  2.517300E+04,  2.494747E+04,  4.907236E-01,
  4.073373E+02,  2.496900E+04,  2.475767E+04,  4.647753E-01,
  4.074659E+02,  2.525700E+04,  2.507177E+04,  5.187601E-01,
  4.075944E+02,  2.485600E+04,  2.469901E+04,  4.630757E-01,
  4.077230E+02,  2.472300E+04,  2.458673E+04,  4.491970E-01,
  4.078516E+02,  2.476000E+04,  2.463155E+04,  4.608628E-01,
  4.079801E+02,  2.497200E+04,  2.483733E+04,  4.987724E-01,
  4.081087E+02,  2.472300E+04,  2.457126E+04,  4.616461E-01,
  4.082373E+02,  2.476500E+04,  2.459096E+04,  4.703933E-01,
  4.083658E+02,  2.482100E+04,  2.462576E+04,  4.815248E-01,
  4.084944E+02,  2.475700E+04,  2.454605E+04,  4.741230E-01,
  4.086230E+02,  2.478400E+04,  2.456454E+04,  4.821809E-01,
  4.087516E+02,  2.472100E+04,  2.449874E+04,  4.765187E-01,
  4.088801E+02,  2.487400E+04,  2.465130E+04,  5.057827E-01,
  4.090087E+02,  2.474500E+04,  2.452122E+04,  4.897374E-01,
  4.091373E+02,  2.498000E+04,  2.475301E+04,  5.318474E-01,
  4.092658E+02,  2.479200E+04,  2.455979E+04,  5.057997E-01,
  4.093944E+02,  2.509000E+04,  2.485206E+04,  5.577604E-01,
  4.095230E+02,  2.495100E+04,  2.470859E+04,  5.396604E-01,
  4.096516E+02,  2.490700E+04,  2.466200E+04,  5.370507E-01,
  4.097801E+02,  2.485300E+04,  2.460623E+04,  5.329260E-01,
  4.099087E+02,  2.451600E+04,  2.426734E+04,  4.832077E-01,
  4.100373E+02,  2.499100E+04,  2.474063E+04,  5.642693E-01,
  4.101658E+02,  2.474500E+04,  2.449393E+04,  5.293206E-01,
  4.102944E+02,  2.495000E+04,  2.469933E+04,  5.671935E-01,
  4.104230E+02,  2.445400E+04,  2.420428E+04,  4.920743E-01,
  4.105515E+02,  2.475800E+04,  2.450951E+04,  5.460350E-01,
  4.106801E+02,  2.464400E+04,  2.439695E+04,  5.325690E-01,
  4.108087E+02,  2.457800E+04,  2.433227E+04,  5.268235E-01,
  4.109373E+02,  2.453600E+04,  2.429096E+04,  5.248684E-01,
  4.110658E+02,  2.453100E+04,  2.428599E+04,  5.288063E-01,
  4.111944E+02,  2.444300E+04,  2.419795E+04,  5.193056E-01,
  4.113230E+02,  2.431300E+04,  2.406858E+04,  5.030742E-01,
  4.114515E+02,  2.435300E+04,  2.410988E+04,  5.144364E-01,
  4.115801E+02,  2.445900E+04,  2.421697E+04,  5.364705E-01,
  4.117087E+02,  2.431300E+04,  2.407106E+04,  5.175462E-01,
  4.118372E+02,  2.435800E+04,  2.411545E+04,  5.294881E-01,
  4.119658E+02,  2.422700E+04,  2.398384E+04,  5.128770E-01,
  4.120944E+02,  2.408900E+04,  2.384515E+04,  4.950991E-01,
  4.122230E+02,  2.406000E+04,  2.381462E+04,  4.948981E-01,
  4.123515E+02,  2.400700E+04,  2.375886E+04,  4.906391E-01,
  4.124801E+02,  2.394000E+04,  2.368801E+04,  4.839610E-01,
  4.126087E+02,  2.405900E+04,  2.380229E+04,  5.074161E-01,
  4.127372E+02,  2.394800E+04,  2.368555E+04,  4.933351E-01,
  4.128658E+02,  2.413700E+04,  2.386752E+04,  5.279195E-01,
  4.129944E+02,  2.404400E+04,  2.376624E+04,  5.164431E-01,
  4.131230E+02,  2.403000E+04,  2.374274E+04,  5.176739E-01,
  4.132515E+02,  2.411400E+04,  2.381563E+04,  5.346812E-01,
  4.133801E+02,  2.367700E+04,  2.336616E+04,  4.665439E-01,
  4.135087E+02,  2.358300E+04,  2.325962E+04,  4.543069E-01,
  4.136372E+02,  2.379500E+04,  2.346088E+04,  4.922423E-01,
  4.137658E+02,  2.329400E+04,  2.295114E+04,  4.139803E-01,
  4.138944E+02,  2.338900E+04,  2.303836E+04,  4.331663E-01,
  4.140229E+02,  2.340100E+04,  2.304316E+04,  4.388665E-01,
  4.141515E+02,  2.319700E+04,  2.283315E+04,  4.093774E-01,
  4.142801E+02,  2.368500E+04,  2.331706E+04,  4.933558E-01,
  4.144087E+02,  2.347000E+04,  2.309958E+04,  4.624891E-01,
  4.145372E+02,  2.329200E+04,  2.291936E+04,  4.376824E-01,
  4.146658E+02,  2.327200E+04,  2.289652E+04,  4.386683E-01,
  4.147944E+02,  2.329300E+04,  2.291436E+04,  4.463334E-01,
  4.149229E+02,  2.312600E+04,  2.274484E+04,  4.232347E-01,
  4.150515E+02,  2.311300E+04,  2.273055E+04,  4.255397E-01,
  4.151801E+02,  2.309300E+04,  2.271023E+04,  4.268110E-01,
  4.153087E+02,  2.336400E+04,  2.298126E+04,  4.759344E-01,
  4.154372E+02,  2.308800E+04,  2.270571E+04,  4.352349E-01,
  4.155658E+02,  2.312600E+04,  2.274503E+04,  4.462375E-01,
  4.156944E+02,  2.322000E+04,  2.284094E+04,  4.665334E-01,
  4.158229E+02,  2.318800E+04,  2.281123E+04,  4.661469E-01,
  4.159515E+02,  2.299000E+04,  2.261679E+04,  4.385729E-01,
  4.160801E+02,  2.314700E+04,  2.277921E+04,  4.696906E-01,
  4.162086E+02,  2.336700E+04,  2.300459E+04,  5.112122E-01,
  4.163372E+02,  2.287700E+04,  2.251695E+04,  4.352942E-01,
  4.164658E+02,  2.321300E+04,  2.285241E+04,  4.952377E-01,
  4.165944E+02,  2.295400E+04,  2.259231E+04,  4.569347E-01,
  4.167229E+02,  2.317900E+04,  2.281645E+04,  4.985616E-01,
  4.168515E+02,  2.301900E+04,  2.265568E+04,  4.766136E-01,
  4.169801E+02,  2.316900E+04,  2.280422E+04,  5.058050E-01,
  4.171086E+02,  2.292300E+04,  2.255459E+04,  4.692517E-01,
  4.172372E+02,  2.315500E+04,  2.278211E+04,  5.116533E-01,
  4.173658E+02,  2.288000E+04,  2.250374E+04,  4.702885E-01,
  4.174944E+02,  2.313900E+04,  2.275942E+04,  5.173368E-01,
  4.176229E+02,  2.295000E+04,  2.256603E+04,  4.900508E-01,
  4.177515E+02,  2.308600E+04,  2.269687E+04,  5.165222E-01,
  4.178801E+02,  2.305800E+04,  2.266351E+04,  5.157869E-01,
  4.180086E+02,  2.325000E+04,  2.285094E+04,  5.516522E-01,
  4.181372E+02,  2.300300E+04,  2.260087E+04,  5.148448E-01,
  4.182658E+02,  2.302300E+04,  2.261824E+04,  5.224029E-01,
  4.183943E+02,  2.322600E+04,  2.281683E+04,  5.601559E-01,
  4.185229E+02,  2.272100E+04,  2.230559E+04,  4.799957E-01,
  4.186515E+02,  2.277400E+04,  2.235342E+04,  4.927096E-01,
  4.187801E+02,  2.303200E+04,  2.260867E+04,  5.398459E-01,
  4.189086E+02,  2.297500E+04,  2.254887E+04,  5.345680E-01,
  4.190372E+02,  2.294900E+04,  2.251996E+04,  5.344289E-01,
  4.191658E+02,  2.301400E+04,  2.258411E+04,  5.497069E-01,
  4.192943E+02,  2.310100E+04,  2.267133E+04,  5.687939E-01,
  4.194229E+02,  2.285300E+04,  2.242555E+04,  5.322567E-01,
  4.195515E+02,  2.277200E+04,  2.235001E+04,  5.239511E-01,
  4.196801E+02,  2.283600E+04,  2.241782E+04,  5.396399E-01,
  4.198086E+02,  2.288100E+04,  2.246529E+04,  5.519994E-01,
  4.199372E+02,  2.278700E+04,  2.237541E+04,  5.413355E-01,
  4.200658E+02,  2.280200E+04,  2.239313E+04,  5.487088E-01,
  4.201943E+02,  2.278500E+04,  2.237945E+04,  5.508044E-01,
  4.203229E+02,  2.296600E+04,  2.256493E+04,  5.861810E-01,
  4.204515E+02,  2.285800E+04,  2.245982E+04,  5.729933E-01,
  4.205800E+02,  2.295600E+04,  2.256069E+04,  5.942973E-01,
  4.207086E+02,  2.292800E+04,  2.253424E+04,  5.943331E-01,
  4.208372E+02,  2.286600E+04,  2.247287E+04,  5.885490E-01,
  4.209658E+02,  2.281300E+04,  2.242247E+04,  5.845069E-01,
  4.210943E+02,  2.297900E+04,  2.259233E+04,  6.173702E-01,
  4.212229E+02,  2.283300E+04,  2.244870E+04,  5.976818E-01,
  4.213515E+02,  2.293000E+04,  2.254658E+04,  6.186091E-01,
  4.214800E+02,  2.296900E+04,  2.258808E+04,  6.300035E-01,
  4.216086E+02,  2.302100E+04,  2.264331E+04,  6.436794E-01,
  4.217372E+02,  2.265500E+04,  2.228029E+04,  5.870048E-01,
  4.218658E+02,  2.288300E+04,  2.251159E+04,  6.302943E-01,
  4.219943E+02,  2.270400E+04,  2.233387E+04,  6.048303E-01,
  4.221229E+02,  2.255100E+04,  2.218142E+04,  5.836284E-01,
  4.222515E+02,  2.252000E+04,  2.215193E+04,  5.830826E-01,
  4.223800E+02,  2.249700E+04,  2.213096E+04,  5.839450E-01,
  4.225086E+02,  2.267700E+04,  2.231448E+04,  6.192372E-01,
  4.226372E+02,  2.245800E+04,  2.210111E+04,  5.874651E-01,
  4.227657E+02,  2.248000E+04,  2.212855E+04,  5.963355E-01,
  4.228943E+02,  2.249900E+04,  2.214829E+04,  6.041197E-01,
  4.230229E+02,  2.256500E+04,  2.221329E+04,  6.196367E-01,
  4.231515E+02,  2.219700E+04,  2.184605E+04,  5.619837E-01,
  4.232800E+02,  2.253100E+04,  2.217856E+04,  6.227667E-01,
  4.234086E+02,  2.298100E+04,  2.207573E+04,  6.096894E-01,
  4.235372E+02,  2.231900E+04,  2.197289E+04,  5.966120E-01,
  4.236657E+02,  2.248500E+04,  2.214080E+04,  6.294376E-01,
  4.237943E+02,  2.197900E+04,  2.163330E+04,  5.479552E-01,
  4.239229E+02,  2.274800E+04,  2.182267E+04,  5.620440E-01,
  4.240515E+02,  2.282100E+04,  2.201204E+04,  5.761328E-01,
  4.241800E+02,  2.214500E+04,  2.180565E+04,  5.902217E-01,
  4.243086E+02,  2.221600E+04,  2.187574E+04,  6.066121E-01,
  4.244372E+02,  2.235700E+04,  2.201575E+04,  6.348966E-01,
  4.245657E+02,  2.193800E+04,  2.159870E+04,  5.683731E-01,
  4.246943E+02,  2.222900E+04,  2.189242E+04,  6.226242E-01,
  4.248229E+02,  2.207100E+04,  2.173506E+04,  6.002691E-01,
  4.249514E+02,  2.215100E+04,  2.181541E+04,  6.183650E-01,
  4.250800E+02,  2.194700E+04,  2.161369E+04,  5.883439E-01,
  4.252086E+02,  2.188300E+04,  2.155349E+04,  5.823314E-01,
  4.253372E+02,  2.228400E+04,  2.195739E+04,  6.554643E-01,
  4.254657E+02,  2.185500E+04,  2.153082E+04,  5.870478E-01,
  4.255943E+02,  2.209600E+04,  2.177533E+04,  6.330143E-01,
  4.257229E+02,  2.220200E+04,  2.188254E+04,  6.556891E-01,
  4.258514E+02,  2.200800E+04,  2.168708E+04,  6.268153E-01,
  4.259800E+02,  2.193200E+04,  2.161104E+04,  6.182471E-01,
  4.261086E+02,  2.169800E+04,  2.137803E+04,  5.827823E-01,
  4.262372E+02,  2.170700E+04,  2.138944E+04,  5.890153E-01,
  4.263657E+02,  2.183700E+04,  2.152290E+04,  6.160813E-01,
  4.264943E+02,  2.147200E+04,  2.115859E+04,  5.580902E-01,
  4.266229E+02,  2.189200E+04,  2.157976E+04,  6.345391E-01,
  4.267514E+02,  2.161800E+04,  2.130876E+04,  5.923683E-01,
  4.268800E+02,  2.156500E+04,  2.125814E+04,  5.879619E-01,
  4.270086E+02,  2.137100E+04,  2.106755E+04,  5.594908E-01,
  4.271371E+02,  2.135000E+04,  2.104846E+04,  5.604866E-01,
  4.272657E+02,  2.163400E+04,  2.133139E+04,  6.134659E-01,
  4.273943E+02,  2.119000E+04,  2.088651E+04,  5.414850E-01,
  4.275229E+02,  2.115200E+04,  2.084932E+04,  5.394015E-01,
  4.276514E+02,  2.119000E+04,  2.089046E+04,  5.506628E-01,
  4.277800E+02,  2.152600E+04,  2.122935E+04,  6.131490E-01,
  4.279086E+02,  2.129100E+04,  2.099467E+04,  5.771248E-01,
  4.280371E+02,  2.128100E+04,  2.098605E+04,  5.799225E-01,
  4.281657E+02,  2.119700E+04,  2.090505E+04,  5.701748E-01,
  4.282943E+02,  2.115500E+04,  2.086523E+04,  5.675480E-01,
  4.284229E+02,  2.108600E+04,  2.079681E+04,  5.600610E-01,
  4.285514E+02,  2.100600E+04,  2.071609E+04,  5.505049E-01,
  4.286800E+02,  2.111800E+04,  2.082734E+04,  5.740595E-01,
  4.288086E+02,  2.082000E+04,  2.052843E+04,  5.268360E-01,
  4.289371E+02,  2.108600E+04,  2.079369E+04,  5.769882E-01,
  4.290657E+02,  2.066700E+04,  2.037574E+04,  5.090501E-01,
  4.291943E+02,  2.104700E+04,  2.075830E+04,  5.793435E-01,
  4.293228E+02,  2.084400E+04,  2.055678E+04,  5.487404E-01,
  4.294514E+02,  2.086300E+04,  2.057655E+04,  5.564273E-01,
  4.295800E+02,  2.073300E+04,  2.044710E+04,  5.382959E-01,
  4.297086E+02,  2.065100E+04,  2.036354E+04,  5.281960E-01,
  4.298371E+02,  2.099900E+04,  2.071177E+04,  5.928032E-01,
  4.299657E+02,  2.065100E+04,  2.036594E+04,  5.370623E-01,
  4.300943E+02,  2.048600E+04,  2.020289E+04,  5.129731E-01,
  4.302228E+02,  2.080200E+04,  2.052156E+04,  5.723973E-01,
  4.303514E+02,  2.072600E+04,  2.044729E+04,  5.637127E-01,
  4.304800E+02,  2.034500E+04,  2.006665E+04,  5.018809E-01,
  4.306086E+02,  2.044700E+04,  2.016857E+04,  5.238482E-01,
  4.307371E+02,  2.042500E+04,  2.014583E+04,  5.241948E-01,
  4.308657E+02,  2.053800E+04,  2.025811E+04,  5.480165E-01,
  4.309943E+02,  2.043500E+04,  2.015579E+04,  5.344489E-01,
  4.311228E+02,  2.034500E+04,  2.006629E+04,  5.231041E-01,
  4.312514E+02,  2.043000E+04,  2.015013E+04,  5.420132E-01,
  4.313800E+02,  2.040400E+04,  2.012327E+04,  5.416341E-01,
  4.315085E+02,  2.026200E+04,  1.998258E+04,  5.212993E-01,
  4.316371E+02,  2.021500E+04,  1.993691E+04,  5.175103E-01,
  4.317657E+02,  2.012200E+04,  1.984399E+04,  5.055313E-01,
  4.318943E+02,  2.022400E+04,  1.994742E+04,  5.277396E-01,
  4.320228E+02,  2.005200E+04,  1.977855E+04,  5.023280E-01,
  4.321514E+02,  2.045900E+04,  2.018867E+04,  5.780378E-01,
  4.322800E+02,  2.019000E+04,  1.991799E+04,  5.350674E-01,
  4.324085E+02,  1.977500E+04,  1.950211E+04,  4.666212E-01,
  4.325371E+02,  2.025700E+04,  1.998624E+04,  5.554024E-01,
  4.326657E+02,  2.001400E+04,  1.973988E+04,  5.166915E-01,
  4.327943E+02,  1.990500E+04,  1.963592E+04,  5.024417E-01,
  4.329228E+02,  2.003900E+04,  1.977491E+04,  5.307365E-01,
  4.330514E+02,  2.002900E+04,  1.975827E+04,  5.323769E-01,
  4.331800E+02,  1.990100E+04,  1.963491E+04,  5.147185E-01,
  4.333085E+02,  1.992000E+04,  1.965403E+04,  5.222673E-01,
  4.334371E+02,  2.005100E+04,  1.978502E+04,  5.494585E-01,
  4.335657E+02,  1.984900E+04,  1.958291E+04,  5.181887E-01,
  4.336942E+02,  1.966600E+04,  1.940106E+04,  4.903781E-01,
  4.338228E+02,  1.988100E+04,  1.961753E+04,  5.325240E-01,
  4.339514E+02,  1.971400E+04,  1.945240E+04,  5.075863E-01,
  4.340800E+02,  1.965300E+04,  1.939377E+04,  5.013301E-01,
  4.342085E+02,  1.974900E+04,  1.948857E+04,  5.222514E-01,
  4.343371E+02,  1.992200E+04,  1.966075E+04,  5.567919E-01,
  4.344657E+02,  1.961000E+04,  1.934959E+04,  5.061318E-01,
  4.345942E+02,  1.945400E+04,  1.919509E+04,  4.829949E-01,
  4.347228E+02,  1.959600E+04,  1.933742E+04,  5.122266E-01,
  4.348514E+02,  1.943300E+04,  1.917319E+04,  4.874886E-01,
  4.349799E+02,  1.922300E+04,  1.896561E+04,  4.548819E-01,
  4.351085E+02,  1.926400E+04,  1.900973E+04,  4.666401E-01,
  4.352371E+02,  1.952800E+04,  1.927193E+04,  5.171853E-01,
  4.353657E+02,  1.918900E+04,  1.893480E+04,  4.616681E-01,
  4.354942E+02,  1.965000E+04,  1.940030E+04,  5.478542E-01,
  4.356228E+02,  1.957800E+04,  1.932154E+04,  5.384488E-01,
  4.357514E+02,  1.942000E+04,  1.916507E+04,  5.148377E-01,
  4.358799E+02,  1.925300E+04,  1.899978E+04,  4.896293E-01,
  4.360085E+02,  1.934700E+04,  1.909690E+04,  5.107942E-01,
  4.361371E+02,  1.938600E+04,  1.913636E+04,  5.218984E-01,
  4.362657E+02,  1.909100E+04,  1.883814E+04,  4.733447E-01,
  4.363942E+02,  1.926100E+04,  1.901342E+04,  5.082625E-01,
  4.365228E+02,  1.978500E+04,  1.953492E+04,  4.961314E-01,
  4.366514E+02,  1.908100E+04,  1.882886E+04,  4.840004E-01,
  4.367799E+02,  1.932500E+04,  1.907700E+04,  5.319571E-01,
  4.369085E+02,  1.915100E+04,  1.890475E+04,  5.053888E-01,
  4.370371E+02,  1.911300E+04,  1.886496E+04,  5.025274E-01,
  4.371656E+02,  1.932100E+04,  1.907026E+04,  5.432959E-01,
  4.372942E+02,  1.920400E+04,  1.895370E+04,  5.266617E-01,
  4.374228E+02,  1.906300E+04,  1.881283E+04,  5.056963E-01,
  4.375514E+02,  1.915100E+04,  1.890441E+04,  5.259160E-01,
  4.376799E+02,  1.915400E+04,  1.890765E+04,  5.305908E-01,
  4.378085E+02,  1.918700E+04,  1.894274E+04,  5.408428E-01,
  4.379371E+02,  1.905900E+04,  1.881494E+04,  5.221542E-01,
  4.380656E+02,  1.896300E+04,  1.871913E+04,  5.091515E-01,
  4.381942E+02,  1.923700E+04,  1.899224E+04,  5.620403E-01,
  4.383228E+02,  1.903500E+04,  1.878819E+04,  5.298305E-01,
  4.384514E+02,  1.877100E+04,  1.852466E+04,  4.868221E-01,
  4.385799E+02,  1.859000E+04,  1.834527E+04,  4.587460E-01,
  4.387085E+02,  1.874500E+04,  1.850183E+04,  4.907136E-01,
  4.388371E+02,  1.899200E+04,  1.874874E+04,  5.389597E-01,
  4.389656E+02,  1.864500E+04,  1.840470E+04,  4.813126E-01,
  4.390942E+02,  1.901000E+04,  1.877144E+04,  5.509430E-01,
  4.392228E+02,  1.865000E+04,  1.841217E+04,  4.906361E-01,
  4.393513E+02,  1.857200E+04,  1.833098E+04,  4.803226E-01,
  4.394799E+02,  1.872300E+04,  1.848483E+04,  5.118021E-01,
  4.396085E+02,  1.892300E+04,  1.868415E+04,  5.516572E-01,
  4.397371E+02,  1.862000E+04,  1.837774E+04,  5.009404E-01,
