# XDI/1.0 Athena/0.9.24
# Element.edge:                  L3
# Element.symbol:                Sc
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     399.5223
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              5289.7061253
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -6.740 -1.903
# Athena.pre_edge_line:          36409.214605 - 70.5725 * E
# Athena.normalization_range:    24.560 35.552
# Athena.post_edge_polynomial:   61063.567509 - 119.042 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 36.520
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 3.096
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                1.096 3.000
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        flat        fbkg        nder        nsec
  425.24710       0.75042966       0.98614564      -0.97388763       0.53245676E-01    1.2085477
  425.35940       0.77518251        1.0119275      -0.97136038       0.15738206       0.31371873
  425.47170       0.78577767        1.0235517      -0.96883313       0.12370690      -0.17251978
  425.58410       0.80297945        1.0417834      -0.96630363       0.11861687       -1.6519833
  425.69640       0.81243088        1.0522638      -0.96377638      -0.24749375       -1.2573097
  425.80870       0.74739235       0.98825426      -0.96124912      -0.16377490        1.2735168
  425.92110       0.77563066        1.0175225      -0.95871962       0.38665461E-01  -0.47480558
  426.03340       0.75608048       0.99900131      -0.95619237      -0.27046371      -0.56519125
  426.14580       0.71485747       0.95880822      -0.95366287      -0.88333013E-01    1.4305944
  426.25810       0.73623206       0.98121181      -0.95113561       0.50990846E-01   0.58836777
  426.37040       0.72631001       0.97231877      -0.94860836       0.43814388E-01  -0.16062422E-01
  426.48280       0.74607715       0.99311583      -0.94607886       0.47381620E-01  -0.63183469
  426.59510       0.73695666       0.98502434      -0.94355161      -0.98158867E-01  -0.69707365
  426.70740       0.72403067       0.97312735      -0.94102435      -0.10918112        1.1786043
  426.81980       0.71242366       0.96255026      -0.93849485       0.16667353        2.0741216
  426.93210       0.76148221        1.0126378      -0.93596760       0.35687401       -1.2092874
  427.04440       0.79257757        1.0447622      -0.93344035      -0.10493242       -2.1244441
  427.15680       0.73790390       0.99111842      -0.93091085      -0.12048857       0.87888980
  427.26910       0.76550378        1.0197473      -0.92838359       0.92554123E-01   0.50243693
  427.38140       0.75869155        1.0139641      -0.92585634      -0.76412367E-02   -1.5754510
  427.49380       0.76378680        1.0200893      -0.92332684      -0.26144973      -0.79904104
  427.60610       0.69994380       0.95727526      -0.92079959      -0.18718576        1.8217487
  427.71840       0.72174488       0.98010534      -0.91827233       0.14771504        1.4785810
  427.83080       0.73313537       0.99252575      -0.91574283       0.14505140      -0.39694810
  427.94310       0.75433792        1.0147573      -0.91321558       0.58520803E-01   -1.8889107
  428.05550       0.74628499        1.0077343      -0.91068608      -0.27938684      -0.92456225
  428.16780       0.69155970       0.95403801      -0.90815883      -0.14922833        2.2201247
  428.28010       0.71276831       0.97627562      -0.90563157       0.21925317       0.91499200
  428.39250       0.74082589        1.0053631      -0.90310207       0.56370369E-01  -0.78370527
  428.50480       0.72543473       0.99100096      -0.90057482       0.43154594E-01   0.17103758E-01
  428.61710       0.75051841        1.0171136      -0.89804757       0.60211873E-01  -0.53877860
  428.72950       0.73896434        1.0065895      -0.89551806      -0.77908958E-01   -1.1064746
  428.84180       0.73301227        1.0016664      -0.89299081      -0.18841296       0.35481120
  428.95410       0.69664679       0.96632995      -0.89046356       0.17816377E-02    1.7292071
  429.06650       0.73341260        1.0041257      -0.88793406       0.20013988       0.44528912
  429.17880       0.74161822        1.0133603      -0.88540680       0.10183810       -1.4786734
  429.29110       0.75628544        1.0290565      -0.88287955      -0.13197018       -1.7091721
  429.40350       0.71196452       0.98576553      -0.88035005      -0.28221286        1.0918840
  429.51580       0.69287221       0.96770222      -0.87782280       0.11337616        1.6702572
  429.62810       0.73742881        1.0132878      -0.87529555       0.92926915E-01   -1.2491865
  429.74050       0.71375289       0.99064182      -0.87276604      -0.16731605      -0.89134665
  429.85280       0.69983289       0.97775083      -0.87023879      -0.10735868       0.93611796
  429.96510       0.68964013       0.96858707      -0.86771154       0.42936042E-01    1.0959425
  430.07750       0.70948062       0.98945748      -0.86518204       0.13889961      -0.15542666
  430.18980       0.72085087        1.0018567      -0.86265478       0.80116722E-02   -1.0400867
  430.30220       0.71128084       0.99331662      -0.86012528      -0.94807873E-01   0.28835969
  430.41450       0.69954754       0.98261233      -0.85759803       0.72806096E-01    1.5863642
  430.52680       0.72763309        1.0117269      -0.85507078       0.26148952      -0.59280289
  430.63920       0.75830424        1.0434279      -0.85254127      -0.60396714E-01   -2.5512384
  430.75150       0.71406195        1.0002147      -0.85001402      -0.31177374       0.71066750
  430.86380       0.68827985       0.97546157      -0.84748677       0.99219208E-01    2.0847338
  430.97620       0.73635650        1.0245681      -0.84495727       0.15666593       -1.0487142
  431.08850       0.72348269        1.0127233      -0.84243002      -0.13642688       -1.1891869
  431.20080       0.70571503       0.99598467      -0.83990276      -0.11042545       0.39384871
  431.31320       0.69867009       0.98996965      -0.83737326      -0.47929073E-01   0.34339570
  431.42550       0.69494536       0.98727393      -0.83484601      -0.33264433E-01   0.26120128E-01
  431.53780       0.69119890       0.98455647      -0.83231876      -0.42062492E-01   0.24774305
  431.65020       0.68549392       0.97988141      -0.82978925       0.22403430E-01   0.77323030
  431.76250       0.69623295       0.99164944      -0.82726200       0.13168236      -0.37111708
  431.87480       0.71506978        1.0115153      -0.82473475      -0.60949466E-01  -0.90324488
  431.98720       0.68253760       0.98001302      -0.82220525      -0.71276768E-01   0.68542216
  432.09950       0.69905389       0.99755831      -0.81967800       0.93064893E-01   0.31508804
  432.21190       0.70344928        1.0029836      -0.81714849      -0.47648682E-03  -0.93806143
  432.32420       0.69894682       0.99951016      -0.81462124      -0.11771751      -0.12080138
  432.43650       0.67700993       0.97860228      -0.81209399      -0.27608476E-01    1.0686751
  432.54890       0.69274320       0.99536546      -0.80956449       0.12241378       0.10663567
  432.66120       0.70451631        1.0081676      -0.80703723      -0.36474411E-02   -1.0797655
  432.77350       0.69192398       0.99660425      -0.80450998      -0.12010156       0.67396058E-01
  432.88590       0.67752949       0.98323968      -0.80198048       0.11496453E-01    1.3567386
  432.99820       0.69450724        1.0012464      -0.79945323       0.18475760       0.16301762
  433.11050       0.71902604        1.0267942      -0.79692598       0.48110210E-01   -1.2959361
  433.22290       0.70531760        1.0141157      -0.79439647      -0.10643923      -0.41912301
  433.33520       0.69510915        1.0049363      -0.79186922      -0.46066730E-01   0.67411506
  433.44750       0.69497101        1.0058271      -0.78934197       0.44967008E-01   0.30473684
  433.55990       0.70521324        1.0170993      -0.78681247       0.22407637E-01   -1.1946719
  433.67220       0.70000601        1.0129211      -0.78428521      -0.22347577      -0.26851701
  433.78450       0.65502058       0.96896463      -0.78175796      -0.37901284E-01    1.5673724
  433.89690       0.69148959        1.0064636      -0.77922846       0.12871280       0.31153476
  434.00920       0.68394235       0.99994532      -0.77670121       0.32100578E-01  -0.69807765
  434.12160       0.69870259        1.0157355      -0.77417170      -0.28145243E-01   0.11131274
  434.23390       0.67761811       0.99568000      -0.77164445       0.57112549E-01   0.85604570
  434.34620       0.71153007        1.0306210      -0.76911720       0.16412262      -0.36134481
  434.45860       0.71449646        1.0346173      -0.76658770      -0.24081629E-01   -2.0829434
  434.57090       0.70611893        1.0272687      -0.76406045      -0.30391477      -0.44160734
  434.68320       0.64623721       0.96841603      -0.76153319      -0.12326664        2.2340567
  434.79560       0.67842091        1.0016297      -0.75900369       0.19807778       0.36534368
  434.90790       0.69074528        1.0149830      -0.75647644      -0.41173913E-01   -1.3738221
  435.02020       0.66917325       0.99444000      -0.75394919      -0.11048266       0.27506537
  435.13260       0.66591983       0.99221650      -0.75141968       0.20633276E-01   0.98960747
  435.24490       0.67380955        1.0011352      -0.74889243       0.11188214      -0.21461358
  435.35720       0.69104856        1.0194032      -0.74636518      -0.27568934E-01  -0.52522957
  435.46960       0.66761481       0.99699941      -0.74383568      -0.61369421E-02   0.38670884
  435.58190       0.68966959        1.0200832      -0.74130843       0.59324544E-01  -0.43794011
  435.69420       0.68093910        1.0123817      -0.73878117      -0.10449829       0.17323332E-01
  435.80660       0.66618882       0.99866134      -0.73625167       0.63217097E-01   0.61375763
  435.91890       0.69514398        1.0286455      -0.73372442       0.33413049E-01   -1.1305248
  436.03130       0.67369673        1.0082282      -0.73119492      -0.19081183       -1.9948832
