energy	step1_	g1_	g2_
526.208	0.012700664124005832	1.974284033776531e-27	3.1446989938431315e-46
526.348	0.012871090729010893	3.824619929309874e-26	8.058963328728337e-45
526.488	0.013046148599069527	6.886575989521244e-25	1.9622864848487093e-43
526.628	0.013226028911089406	1.1525368350254867e-23	4.539717007033761e-42
526.768	0.01341093349944334	1.7928447943328278e-22	9.978799224375775e-41
526.908	0.01360107560826389	2.5921909180879118e-21	2.0840633846242154e-39
527.048	0.013796680708300979	3.483595210864277e-20	4.1354873577353636e-38
527.188	0.01399798738488994	4.351357793103071e-19	7.796965397174012e-37
527.328	0.014205248304350696	5.051941523319036e-18	1.3967145308382947e-35
527.468	0.014418731267010853	5.4516535004480315e-17	2.3772389161904436e-34
527.608	0.01463872035603475	5.468076537225357e-16	3.844334297509532e-33
527.748	0.014865517192372626	5.097735930356852e-15	5.906804492504996e-32
527.888	0.015099442307426212	4.417295923505558e-14	8.623174646902843e-31
528.028	0.01534083664650206	3.5577224498004195e-13	1.1960928735404865e-29
528.168	0.015590063217799141	2.663324253386936e-12	1.5763249834698434e-28
528.308	0.015847508903612948	1.8531579353917836e-11	1.973830020919331e-27
528.448	0.016113586452652515	1.1984977781901032e-10	2.3483178354273708e-26
528.588	0.01638873667492136	7.204410372579244e-10	2.6545269466584305e-25
528.728	0.016673430863561718	4.0252796932524606e-09	2.851021781562155e-24
528.868	0.016968173471474456	2.0904033457250878e-08	2.909357347014373e-23
529.008	0.017273505074480316	1.0090217580065067e-07	2.8208288387254314e-22
529.148	0.01759000565739394	4.52696754147565e-07	2.5986006197673343e-21
529.288	0.017918298264736395	1.8877767801326193e-06	2.2744975619526614e-20
529.428	0.01825905306408417	7.316953737996899e-06	1.8915357280927738e-19
529.568	0.018612991877391585	2.636005963256749e-05	1.4946061235499703e-18
529.708	0.018980893244251094	8.82671039450779e-05	1.1220755545063962e-17
529.848	0.01936359809122248	0.0002747184178697034	8.003880204850845e-17
529.988	0.01976201609337959	0.0007947180659595757	5.424530982424661e-16
530.128	0.020177132828468176	0.0021368537768245805	3.4930672218369386e-15
530.268	0.020610017841020848	0.005340389504678407	2.1371491292489686e-14
530.409	0.02106513208472035	0.01247693042597792	1.2578417741774486e-13
530.549	0.021537294007445397	0.02692475867620318	6.944827728624571e-13
530.689	0.022031044306175654	0.054004791720557964	3.643175357516437e-12
530.829	0.022547893561635633	0.10068138506256913	1.8158576894470334e-11
530.969	0.023089496180985256	0.17446265501397767	8.599370849827012e-11
531.109	0.023657667872093825	0.2809908533688079	3.8693203068321957e-10
531.249	0.024254405719255127	0.4206474873498472	1.6541916415937023e-09
531.389	0.024881911321814155	0.5853031007427266	6.719239119977231e-09
531.529	0.0255426175527699	0.7569719043548297	2.593208919380196e-08
531.669	0.026239219612740745	0.9099449231327524	9.509070163183187e-08
531.809	0.026974711201917887	1.0166860436290275	3.3130022611928075e-07
531.949	0.027752426816790552	1.0558325034400817	1.0967017790148945e-06
532.089	0.028576091410033182	1.0191535063914023	3.4493598097153305e-06
532.229	0.02944987894487883	0.9143670941797418	1.0307932951993456e-05
532.369	0.030378481748066143	0.7624967271437068	2.9267646870911002e-05
532.509	0.03136719304270503	0.5910058630194636	7.895636809202617e-05
532.649	0.03242200565760144	0.4257768107614533	0.00020238096151537865
532.789	0.03354973070796027	0.28510749207594305	0.0004928732885432062
532.929	0.03475814108612139	0.17744822729384016	0.001140470469341448
533.069	0.036056145975889936	0.10265287337284236	0.0025073556626295434
533.209	0.037454004429736155	0.05519591858815733	0.005237583681998371
533.349	0.03896358849297205	0.027585396486703752	0.010395111282518904
533.489	0.04059870966195534	0.012814093999888058	0.019602454129525503
533.629	0.0423755269672317	0.005532647365798049	0.03512164790994287
533.769	0.04431306117379668	0.002220314450201814	0.05978916092957879
533.909	0.046433848216429374	0.0008281945919755303	0.0967059437848279
534.049	0.048764777113580994	0.0002871353778739526	0.148616494111246
534.189	0.05133817483640142	9.252890652943677e-05	0.21700212741790811
534.329	0.05419322537815873	2.771434153173997e-05	0.30105379511252833
534.469	0.05737784627519242	7.715571660936297e-06	0.396832612702212
534.609	0.06095119876151604	1.9964942506906893e-06	0.4969969707052805
534.749	0.06498708637970224	4.801803993498697e-07	0.5914026444568516
534.889	0.0695786147862144	1.073438587324122e-07	0.6686454873071053
535.029	0.07484466342872786	2.230418647971122e-08	0.718276584560682
535.169	0.08093898857032408	4.307566411661951e-09	0.7331125178674485
535.309	0.08806317941180968	7.732394197465502e-10	0.7109395854324768
535.449	0.09648527284778563	1.2901268106449002e-10	0.6550551921575123
535.589	0.10656661308458108	2.0007241982272005e-11	0.5734640866839176
535.729	0.1188003577310428	2.8838884592016998e-12	0.47699924595990856
535.869	0.13386506219358887	3.863724067946207e-13	0.3769747787221287
536.009	0.15269308785744418	4.811385525747996e-14	0.2830675152118939
536.149	0.17653722686656106	5.568915413599739e-15	0.2019532774336606
536.289	0.20696713294381347	5.991112785307358e-16	0.13689730978893405
536.429	0.24560281147427046	5.99074424775576e-17	0.08817024695076782
536.569	0.29323258815413605	5.5678877773595656e-18	0.05395507938328707
536.709	0.34822269986882975	4.809905868989662e-19	0.03137081125291657
536.849	0.4055892738968158	3.862060661993277e-20	0.017330149088528084
536.989	0.45898839665053814	2.8822922553208252e-21	0.009096241524786768
537.129	0.5042700214063348	1.999370815621836e-22	0.004536331699278732
537.269	0.5406027780626429	1.2890954994760545e-23	0.002149466880500073
537.409	0.5691278272212121	7.725262506742698e-25	0.0009676980098915896
537.549	0.5915053540109251	4.3030640389132106e-26	0.00041393492740117335
537.689	0.6092312345585529	2.2278132514973242e-27	0.00016823154517882683
537.829	0.6234689744221376	1.0720527775513988e-28	6.496297864515521e-05
537.969	0.6350767192148383	4.7950148861292016e-30	2.3834583148341386e-05
538.109	0.6446779049483753	1.993426205335308e-31	8.308685628942285e-06
538.249	0.652726316925439	7.702767271706968e-33	2.751948033927827e-06
538.389	0.6595554447010301	2.7664944273059448e-34	8.660266676669466e-07
538.529	0.6654135484577054	9.235262260852207e-36	2.5894375264599234e-07
538.669	0.6704880394530518	2.8655307690142552e-37	7.3563561142406e-08
