energy	step1_	g1_	g2_
284.0765	0.022918679207763266	1.7480014735939828e-28	2.494380105020217e-15
284.2015	0.023266188712022445	3.512682284216949e-27	1.0686858352521735e-14
284.3515	0.023697342391713963	1.1711572169830653e-25	5.872657914794312e-14
284.5015	0.024144746264527995	3.524907410637411e-24	3.082316710196921e-13
284.6505	0.024606178478117163	9.371799351921172e-23	1.5288906272894917e-12
284.8005	0.02508883428307304	2.300192384360583e-21	7.322640874264937e-12
284.9505	0.02559076211214223	5.0963767620832555e-20	3.349785197460159e-11
285.1005	0.02611313709919149	1.0193306394120162e-18	1.4636056899733887e-10
285.2504	0.02665686140534551	1.8369692289969198e-17	6.102139409374646e-10
285.3995	0.02722056479145016	2.9454848486939343e-16	2.4125405011209974e-09
285.5495	0.02781218833997293	4.336857932321693e-15	9.187310823734639e-09
285.6995	0.028430030529140737	5.764342593969298e-14	3.3416434770526866e-08
285.8495	0.029075868746225652	6.916407283839284e-13	1.1608863972436446e-07
285.9995	0.02975164426241691	7.491478211463184e-12	3.85191981947849e-07
286.1495	0.030459481506688726	7.325051260353428e-11	1.2207385539043252e-06
286.2985	0.031196642556007334	6.374583751718739e-10	3.6684730372528e-06
286.4485	0.031975567304134735	5.0828072818577526e-09	1.0609123721043767e-05
286.5985	0.032794243621520586	3.658572298198149e-08	2.9304316966703396e-05
286.7485	0.03365578249510197	2.3772553100718823e-07	7.731105481337512e-05
286.8985	0.03456362689913579	1.394428327706789e-06	0.00019480921696492075
287.0485	0.03552159709885738	7.383678081550757e-06	0.0004688514992961597
287.1975	0.03652700438487621	3.494001633678124e-05	0.0010719515659902766
287.3475	0.03759805869393275	0.0001508718880249147	0.0023542345645723587
287.4975	0.03873350228150559	0.0005880980411819165	0.004938353864991889
287.6475	0.039939289797207095	0.002069413732876797	0.009894015541369768
287.7975	0.041222129149426724	0.006573567199353805	0.018933062831321755
287.9465	0.04258018869038211	0.018724410998663458	0.03447045846945616
288.0965	0.044040251432623995	0.04850322432750696	0.06019273927661957
288.2465	0.04560328981419935	0.11341989499653823	0.10039198985089591
288.3965	0.04728051203858942	0.23942200203286762	0.15992336649046196
288.5465	0.049084800318736875	0.45624178886973843	0.24332273581064587
288.6965	0.05103103256962712	0.7848420274414175	0.35359927404363867
288.8455	0.053121874388634624	1.2156218455669476	0.48979543339111514
288.9955	0.05540542953296003	1.7052747055681432	0.6495194575954779
289.1455	0.05789186554158209	2.1594660990983052	0.8226734966169649
289.2955	0.06060912818193541	2.468622125686318	0.995223799758179
289.4455	0.06359046747245677	2.5475283749405033	1.1499313300974805
289.5945	0.06685272854855981	2.3751551474869412	1.2684156831477735
289.7445	0.07048755231865181	1.9987803019219645	1.3374006093253548
289.8945	0.07453270658910992	1.5184284223143898	1.3468503291246123
290.0445	0.07906027112447095	1.0413093649467404	1.295492977669145
290.1944	0.08415619084636751	0.6448742768752991	1.1902546585529288
290.3445	0.08994380708396509	0.3602626444158739	1.0443359671099153
290.4935	0.09650808456824651	0.18264230216517147	0.876409578454418
290.6435	0.10412365567592612	0.08323535947898866	0.7017580689284988
290.7935	0.11298920718360282	0.0342428996050387	0.5366926169009332
290.9435	0.1234221478219132	0.01271713822740542	0.39203219417379104
291.0935	0.13584873627468733	0.004263482034795887	0.2735116012957531
291.2425	0.15073926129059748	0.0013010778576358658	0.18278012152884285
291.3925	0.16908764964270723	0.00035570256418873263	0.11636750980415489
291.5425	0.1919076036076861	8.778632978530916e-05	0.07076074981284836
291.6925	0.22071464299462293	1.9557933930933612e-05	0.041097084954715764
291.8425	0.2575069129946589	3.933464576547776e-06	0.022797515334741114
291.9925	0.3046319671781851	7.141405576843842e-07	0.012078748018623405
292.1415	0.3635974711369192	1.1850365177796074e-07	0.0061411868922848336
292.2915	0.43488654498704504	1.7544817422218012e-08	0.0029691728400267317
292.4415	0.5133321833500077	2.3448882955036907e-09	0.0013711234252086054
292.5915	0.5902208480252008	2.8291218364747607e-10	0.000604749514736783
292.7415	0.6577659521414289	3.081323732951892e-11	0.00025476068787821265
292.8915	0.712830337746966	3.0295574559794924e-12	0.00010250550831440478
293.0405	0.7558928540114775	2.733609124283046e-13	3.965105799778527e-05
293.1905	0.7897494795095631	2.191729455524812e-14	1.4558556990908591e-05
293.3405	0.8163455990737747	1.5863304455828718e-15	5.105517724638399e-06
293.4905	0.837516105798341	1.0364695815493904e-16	1.7100907271657996e-06
293.6405	0.8546268166624974	6.113299154166643e-18	5.470870342890912e-07
293.7895	0.8685825930425477	3.3203936828073783e-19	1.6851956457944755e-07
293.9395	0.8802831122852287	1.5970456532550312e-20	4.919674377977287e-08
294.0895	0.890147857044687	6.934278329566305e-22	1.371766825065235e-08
294.2395	0.8985622481629459	2.717949568157099e-23	3.653273099081227e-09
294.3895	0.9058146835047661	9.616957680471488e-25	9.292699397414057e-10
294.5395	0.9121241109987369	3.071780661847144e-26	2.2576652320288063e-10
294.6885	0.917624463458089	9.07221469178344e-28	5.2909131697669e-11
294.8385	0.9225204695375933	2.363058541215118e-29	1.1729974032236641e-11
294.9885	0.9268768609222006	5.556378582163899e-31	2.483827170475715e-12
295.1384	0.9307743316499811	1.1824848493742305e-32	5.028899897506052e-13
295.2285	0.9329261457476895	1.1129007945849625e-33	1.8834787964101462e-13
295.4285	0.9372612737087462	5.139623333717751e-36	2.006761059835662e-14
295.6285	0.9410760823510403	1.9787681312608802e-38	1.970507009887509e-15
295.8275	0.9444420672852963	6.53900359944595e-41	1.8051476578780105e-16
296.0275	0.9474618796026518	1.751248590414736e-43	1.5061460692845918e-17
