energy	step1_	g1_	g2_
397.237	0.015226003187889749	2.4363637406944887e-14	4.921089352013177e-25
397.3897	0.015520262791005972	1.3514440214793668e-13	4.796240425914496e-24
397.5423	0.015825903360222986	7.140367346390625e-13	4.450890359055386e-23
397.695	0.016144022189337432	3.6012816063700665e-12	3.9442749790501777e-22
397.8476	0.016474955631755567	1.7301638340178886e-11	3.3282871511178713e-21
398.0003	0.016819953971810228	7.934222055429702e-11	2.6817708784356326e-20
398.1529	0.01717945070678523	3.4661084779280566e-10	2.0577041198042024e-19
398.3056	0.017554880273768118	1.4452396423726329e-09	1.5075245827491099e-18
398.4582	0.017946799017624276	5.740970538466726e-09	1.0518003531843088e-17
398.6109	0.01835686501865094	2.176524834284774e-08	7.006407321112335e-17
398.7635	0.018785791055162118	7.861704798125337e-08	4.445001829366239e-16
398.9162	0.019235509445873412	2.7100395857963697e-07	2.692245173399448e-15
399.0688	0.019706933739849736	8.900950648052566e-07	1.5530978635901e-14
399.2215	0.020202336092754215	2.7898181099508596e-06	8.5530710350285e-14
399.3741	0.020722890019041665	8.33190482566296e-06	4.4865648244543075e-13
399.5268	0.021271293673461554	2.374457442900824e-05	2.2465588380413645e-12
399.6794	0.021849060557020013	6.448229028290677e-05	1.0715620350598505e-11
399.8321	0.022459429616116664	0.00016708641380753245	4.8786735891556295e-11
399.9847	0.023104364015903496	0.0004125958494978527	2.1159672235529993e-10
400.1374	0.02378779884167895	0.0009720892311905743	8.759392231701482e-10
400.29	0.024512299570430832	0.0021827173571521688	3.4545286632180315e-09
400.4427	0.025282711321350564	0.004675837103805039	1.3002726623114728e-08
400.5953	0.026102418004169438	0.009546812558160074	4.6629086927270176e-08
400.748	0.02697747499087447	0.018595200278894122	1.595817180255832e-07
400.9006	0.027912396543766316	0.034522921125967505	5.203712194601912e-07
401.0533	0.028914878808797537	0.06114072641369868	1.6192730479908791e-06
401.2059	0.029991026440935088	0.10321550052525814	4.801289273371533e-06
401.3586	0.031150808815062547	0.16620671841723095	1.358455088378729e-05
401.5112	0.03240261636077058	0.2551353032747768	3.662610389593462e-05
401.6638	0.03375872082231101	0.37346776877087623	9.416656969184702e-05
401.8165	0.035233656554655476	0.521416099504973	0.00023099991492600555
401.9691	0.03684145774055564	0.6940242732754344	0.0005400394670258908
402.1218	0.03860321434182022	0.8810216143686558	0.0012045398249939338
402.2744	0.040539319045618506	1.0663123509651544	0.002560604452287414
402.4271	0.04267972584662153	1.2307700983868948	0.005193005150833784
402.5797	0.045054982686962855	1.3545107801236198	0.01003801266091681
402.7324	0.047709243982212136	1.421528451422305	0.018509922050761678
402.885	0.050689994095108645	1.4225539260247915	0.03253428213123094
403.0377	0.05406528376246797	1.3574455646826675	0.05454798003289125
403.1903	0.057912352516960676	1.235216993772069	0.08718122444993774
403.343	0.06234191189682798	1.071710623885462	0.1329049028681975
403.4956	0.06748689007449975	0.8867598554004532	0.19314921469275667
403.6483	0.07353981608458365	0.6995534384143185	0.26772663435588717
403.8009	0.08074620111589743	0.526328680960443	0.35379458019449495
403.9536	0.08946971059314594	0.377530898628223	0.4458927397367261
404.1062	0.10020555665591209	0.25828328155880176	0.5357937595962127
404.2589	0.11371341213556206	0.16845051948728207	0.6139845884086135
404.4115	0.13110116450894715	0.10479095574120094	0.670860733974068
404.5642	0.15413436067620276	0.06214131711301354	0.6989929341969214
404.7168	0.1855001351191652	0.03515115127632108	0.6944729612210832
404.8695	0.22933014923088949	0.01895294926774963	0.6579249373778463
405.0221	0.29069849310830514	0.009748629217351942	0.5943832420073868
405.1748	0.37228677197522003	0.0047792680906328135	0.5119978726044582
405.3274	0.4658208702399186	0.0022352998970945966	0.4205968521223179
405.4801	0.5526306621041824	0.0009964011771712263	0.3294186716539094
405.6327	0.6201963330737621	0.000423756419341016	0.24606719917775993
405.7854	0.6688462799556654	0.0001717494352824903	0.1752332490017924
405.938	0.7035057337247161	6.641788302210403e-05	0.11902266783510719
406.0907	0.7287439130937348	2.4476237022845664e-05	0.07706781771526267
406.2433	0.747628941218698	8.606806006026321e-06	0.04759856738701083
406.396	0.7621825029679444	2.8839134942304917e-06	0.028023208380006423
406.5486	0.7736687334819369	9.221195849978247e-07	0.01573788361134053
406.7013	0.7829460146091722	2.809364270425399e-07	0.008424631187296642
406.8539	0.7905704569229435	8.168093954593974e-08	0.004302164608858317
407.0066	0.7969461915900659	2.2626747317835597e-08	0.002093978340820374
407.1592	0.8023448046450853	5.981945469092487e-09	0.0009723351009499256
407.3119	0.80697722726551	1.5066918729771897e-09	0.0004303102781264759
407.4645	0.8109887138152612	3.6220331550161854e-10	0.0001816908894850264
407.6172	0.8144991714757621	8.294973655954205e-11	7.311045728428292e-05
407.7698	0.8175921813692393	1.8132205801074983e-11	2.806975258898634e-05
407.9225	0.8203407657858843	3.775668207719165e-12	1.0269883749733612e-05
408.0751	0.8227959072860138	7.50476512088776e-13	3.585355838521359e-06
408.2278	0.8250046284779002	1.4208913866780357e-13	1.1927235694705072e-06
408.3804	0.8269995207942983	2.568099320836708e-14	3.786292765057881e-07
408.5331	0.8288122845035661	4.420955940877878e-15	1.1452553304200709e-07
408.6857	0.8304645640087353	7.265655032217406e-16	3.305859293198144e-08
408.8383	0.8319776118484775	1.138659700531713e-16	9.09969836890508e-09
408.991	0.8333691090433488	1.6995188219059946e-17	2.3863974954453425e-09
409.1436	0.8346514580603991	2.421881043455589e-18	5.973007628896351e-10
409.2963	0.8358384627187914	3.286740602975378e-19	1.424260568703095e-10
409.4489	0.83693894505426	4.258924214142971e-20	3.2415101704063185e-11
409.6016	0.8379632951903849	5.255246937025122e-21	7.027880424323468e-12
409.7542	0.838917914263617	6.192061523337621e-22	1.4544203892135028e-12
409.9069	0.8398107981880656	6.947188329148559e-23	2.867130910608835e-13
410.0595	0.8406466696076784	7.443185798802956e-24	5.395364205450219e-14
