energy	step1_	g1_	g2_	g3_
395.5443	0.008698932133010429	1.4735053766023881e-18	1.6945426679191174e-31	7.328592089304659e-49
395.75	0.008865004597690518	2.056083289915142e-17	5.3791976381374154e-30	5.599122296328496e-47
395.9443	0.00902780222384486	2.29006715377453e-16	1.3023185733403798e-28	3.1075262562197326e-45
396.15	0.0092067946444912	2.701538592978944e-15	3.495072640760839e-27	2.007188640473304e-43
396.3443	0.00938250825518172	2.5676407971847953e-14	7.220570572496566e-26	9.50601775326536e-42
396.55	0.009575988716346184	2.5607737277848106e-13	1.6382661908864924e-24	5.190939704681394e-40
396.7443	0.009766218205133403	2.0768726839062162e-12	2.8881208155871135e-23	2.097838214070004e-38
396.95	0.009976019129457503	1.7511396915569734e-11	5.539904625162315e-22	9.684859733854441e-37
397.1443	0.010182639878473343	1.211923028853861e-10	8.333908984211434e-21	3.3399112014782487e-35
397.35	0.010410916149964033	8.638929607053472e-10	1.3514801276547298e-19	1.3035576509233747e-33
397.5443	0.010636140961875262	5.101874350788571e-09	1.7348890527174002e-18	3.8360777894923624e-32
397.75	0.010885444082512574	3.074600089534191e-08	2.3785188481131848e-17	1.265775565060382e-30
397.9443	0.01113190259661545	1.5494374051499232e-07	2.605458841368585e-16	3.178552926749048e-29
398.15	0.011405276281752974	7.894177598634453e-07	3.019903651810417e-15	8.866918757323188e-28
398.3443	0.011676117913459516	3.3947505751622365e-06	2.8228401395099332e-14	1.900032572828521e-26
398.4459	0.011822925501589587	7.059020075073755e-06	8.809303280520173e-14	9.149884771406578e-26
398.5602	0.011992557990955333	1.5685091870247327e-05	3.0905998853898453e-13	5.229570966126215e-25
398.6859	0.012184816658051656	3.659685737170064e-05	1.1916312339259139e-12	3.44868604736686e-24
398.8002	0.012365066555010407	7.689056334193781e-05	3.953026264577814e-12	1.863763041905721e-23
398.9259	0.012569549929405455	0.00016869080489475494	1.4331459961100331e-11	1.1556862218272928e-22
399.0402	0.012761445633757307	0.00033512533359424985	4.4953639251986903e-11	5.905593783229029e-22
399.1659	0.012979357201237829	0.0006913329681151371	1.532453240611003e-10	3.443296742802652e-21
399.2802	0.013184064268318363	0.0012986428127948354	4.545150338346076e-10	1.6637370433192382e-20
399.4059	0.013416770737553374	0.0025190185512829126	1.456908474616023e-09	9.121309838671938e-20
399.5202	0.013635615515504573	0.004474251720867202	4.0858262096855275e-09	4.1672930573474077e-19
399.6459	0.013884675439955474	0.008160630315227246	1.2314748525022224e-08	2.148266744246234e-18
399.7602	0.014119173766039994	0.01370564099683787	3.265575790370194e-08	9.280505643323901e-18
399.8859	0.014386372402713676	0.023505217992060783	9.254800606154202e-08	4.4984970821347995e-17
400.0002	0.014638264667578949	0.037327295968642975	2.320533732301509e-07	1.8375428544360806e-16
400.1259	0.014925656716539393	0.060193985971659314	6.183819799970763e-07	8.375194878654755e-16
400.2402	0.015196951006861914	0.09038616275007699	1.4661021971094196e-06	3.2348306840202442e-15
400.3659	0.015506913389531751	0.137053510055523	3.6736250276683193e-06	1.3863428274312332e-14
400.4802	0.01579993896495757	0.19459228094174366	8.235478614393028e-06	5.063069303927161e-14
400.6059	0.016135236501407246	0.277444080426617	1.9403544246386704e-05	2.040302674888388e-13
400.7202	0.016452710610814048	0.3724753258146933	4.11302816483825e-05	7.045704597645248e-13
400.8345	0.016782916786601598	0.4869005861411466	8.489127269939271e-05	2.3690542480347517e-12
401.0745	0.01752124964081475	0.7835144986877486	0.0003564271059636342	2.7715352351101494e-11
401.2002	0.017934457136362103	0.9591488935549147	0.0007210279237691073	9.589374273847466e-11
401.3145	0.018327459971123505	1.120990721309198	0.0013305360455888684	2.8827968802890354e-10
401.4402	0.01878001381262523	1.2903355170916682	0.002530868878585188	9.37876274473558e-10
401.5545	0.019211347150678848	1.4259530906942732	0.004416017697874143	2.6659740824468826e-09
401.6802	0.019709139620774085	1.5433609712542191	0.007898333129308507	8.155471422124488e-09
401.7945	0.020184689541485334	1.6127115649328054	0.013031163877242721	2.192027726810276e-08
401.9202	0.02073484925919228	1.6412722096305445	0.02191540441239445	6.305228520598354e-08
402.0345	0.021261769840046685	1.6216472962632005	0.03418879924695537	1.6024496915494513e-07
402.1602	0.021873003357289478	1.5518221944337272	0.0540644478388573	4.3341190156387087e-07
402.2745	0.02246007685908502	1.449787479382697	0.07975037434300454	1.041528132292046e-06
402.4002	0.023143129896136316	1.3045224047474302	0.11858296225991977	2.648799434627879e-06
402.5145	0.023801256836022022	1.15239277759852	0.1653978473652806	6.018743654935429e-06
402.6402	0.024569546951297427	0.9750106652452806	0.23124963645669638	1.4392808851550886e-05
402.7545	0.025312424059430072	0.8144134759133955	0.30498270788804716	3.092352037718441e-05
402.8802	0.026182923793139357	0.6479111154934016	0.40094801044563444	6.953289005726011e-05
402.9945	0.027027999369291122	0.5117261553277883	0.4999986362454618	0.00014126034135299788
403.1202	0.028022493347269417	0.3827980666171769	0.6180780311966385	0.0002986642523960641
403.2345	0.028992341662640364	0.2858765416431659	0.7288038596721483	0.0005737197684958686
403.3602	0.030139255728971526	0.2010815762995183	0.8471236226727106	0.001140576576381888
403.4745	0.03126360093541353	0.14199323854749768	0.9444973605604522	0.0020717035875620813
403.6002	0.03260073054691526	0.09391242758264529	1.0322823888047608	0.0038727003338472907
403.7145	0.03391950703776214	0.06270541551476591	1.0882760553051802	0.0066512559772794015
403.8288	0.035349019493009226	0.04076690826761466	1.117121402533933	0.011122801185855773
403.9545	0.03706632649638891	0.0246201489450838	1.1148736200914589	0.018985758259648326
