energy	step1_	g1_	g2_	g3_
279.535	0.013597201802551239	8.136865143427415e-35	1.8894918112011726e-24	7.55142230615604e-51
279.713	0.013883301110358391	1.3480402661923362e-32	3.9776371596551587e-23	1.2127454258394374e-48
279.891	0.014181690707393984	1.8809967422222286e-30	7.674738493756004e-22	1.7365868483851486e-46
280.069	0.014493179369089735	2.210612665113125e-28	1.357251344828433e-20	2.2172228503736497e-44
280.247	0.014818648372899687	2.1881480162972116e-26	2.1999623425780603e-19	2.5241093139970744e-42
280.425	0.015159059802458736	1.8242324243310703e-24	3.26834945316686e-18	2.562081547786427e-40
280.603	0.015515466018924002	1.2809231570178913e-22	4.45040972205306e-17	2.318802252494738e-38
280.781	0.01588902049532114	7.575397309611211e-21	5.554305689315183e-16	1.8712010569056258e-36
280.959	0.016280990248148476	3.773350827527406e-19	6.353570197488531e-15	1.3463661068151519e-34
281.137	0.01669277014762161	1.583027239223123e-17	6.661379238241319e-14	8.637575609561276e-33
281.315	0.017125899445993274	5.593569287128561e-16	6.401308499256579e-13	4.9409052927578935e-31
281.493	0.01758208093526083	1.66467358475571e-14	5.638085121198933e-12	2.5200384805236228e-29
281.67	0.018060426842450343	4.099745069289691e-13	4.499485395043851e-11	1.1220688965861875e-27
281.848	0.018568432211659706	8.663525576372302e-12	3.3308483117703444e-10	4.552730808702369e-26
282.026	0.019105807829005218	1.5419557238469838e-10	2.2599828107841765e-09	1.6470637019412348e-24
282.204	0.019675173221723324	2.3114716806446584e-09	1.4054444626968445e-08	5.312938586957672e-23
282.382	0.020279468538835773	2.9183990983784367e-08	8.010885301851555e-08	1.5280767611204783e-21
282.56	0.02092200507973818	3.1034176083349444e-07	4.1850977927720355e-07	3.9186955332286104e-20
282.738	0.021606525674054976	2.7795544709528035e-06	2.0039596815138644e-06	8.960326775463517e-19
282.916	0.02233727722486605	2.0967641893820653e-05	8.794894223591671e-06	1.8268048264676457e-17
283.094	0.023119098367929466	0.00013321815787952092	3.53777764742976e-05	3.3208283504610266e-16
283.272	0.02395752604641446	0.0007128804245047663	0.00013043337104462905	5.382532754471233e-15
283.45	0.024858925930380023	0.0032129900934080784	0.00044076304621908617	7.778805457920717e-14
283.628	0.025830653131519242	0.012196676802338878	0.0013651485280052524	1.0023632019959176e-12
283.805	0.02687511140499204	0.03876015853284565	0.003853655741215323	1.1363332234856374e-11
283.983	0.028014034018666912	0.10447573072501562	0.010031751891397132	1.1648492231421146e-10
284.161	0.029253475921012757	0.23718363575092266	0.02393530257084745	1.0646814805338076e-09
284.339	0.03060731584203584	0.45351688247200683	0.0523430871357687	8.676721559665756e-09
284.517	0.03209210157105318	0.7303678153122379	0.10491510429729052	6.304891215526811e-08
284.695	0.03372772139508325	0.9906704927119032	0.19274138357734974	4.0849383826319116e-07
284.873	0.03553828804233431	1.1317650023998465	0.3245414705995029	2.3598228277530556e-06
285.051	0.03755331755601979	1.0889870732388014	0.5008684768386564	1.2155120302877543e-05
285.229	0.0398093239834641	0.8825282595530426	0.708492848750881	5.582453326694513e-05
285.407	0.04235201051992626	0.6023847229392831	0.9185557385508544	0.00022860036293854762
285.585	0.04523933264291051	0.34630495811964296	1.0915253602499	0.000834669811263227
285.763	0.0485458631472831	0.16768063181244608	1.1888318130588829	0.0027173055266165765
285.94	0.052346001553060115	0.0687611601657249	1.1870669681682475	0.007843091830694444
286.118	0.056811956057947	0.023640961264297322	1.086653157238309	0.020312476288139127
286.296	0.06210044999235029	0.006845836129182066	0.911727268416707	0.046905570047326824
286.474	0.06845784923527615	0.0016696571389916415	0.7011278430670539	0.09657660646379616
286.652	0.07623762076731055	0.0003429790004431629	0.49418294835253346	0.17729865426015254
286.83	0.08596385937510191	5.9339952437773915e-05	0.31925416382490235	0.29021837968713515
287.008	0.09844412041341032	8.647016533988231e-06	0.18903562447892444	0.42357504198798657
287.186	0.11497969117391743	1.0612673830724512e-06	0.10259094127679451	0.5512159650176361
287.364	0.13777684437300633	1.0970407913299408e-07	0.051030831491067935	0.6395863528040091
287.542	0.17077950262034125	9.551249009265752e-09	0.023265615531486324	0.6617021789426017
287.72	0.22130170603546873	7.003852494068841e-10	0.009721979956185834	0.6103963341553263
287.898	0.3021952204721092	4.325668622200451e-11	0.003723515514594001	0.5020503154768949
288.076	0.42703149474762386	2.250136857361804e-12	0.0013071032249527207	0.3681870824234686
288.253	0.5769801508663377	1.0037921705982164e-13	0.00042334783797605256	0.24140788060339247
288.431	0.7005918171560839	3.707637231969812e-15	0.00012490597181397396	0.1408395250310818
288.609	0.7804278701043383	1.15342695749699e-16	3.377748666957288e-05	0.07326282077731201
288.787	0.8303225563935701	3.0221943687644885e-18	8.37200987386981e-06	0.033980416340327745
288.965	0.8629658484649706	6.669512926694122e-20	1.9019119384095922e-06	0.014052698580810118
289.143	0.8855479148491286	1.2396676758475102e-21	3.960129146603187e-07	0.005181753412699678
289.321	0.9019474072073728	1.9406886579430342e-23	7.557646353176155e-08	0.001703647454677837
289.499	0.9143371020183431	2.558856256770766e-25	1.3219713855414538e-08	0.0004994231746655513
289.677	0.9240004112851584	2.8416811379013155e-27	2.119414082468769e-09	0.00013054000616405674
289.855	0.9317348517526712	2.65793423459398e-29	3.1143530857402164e-10	3.0423175474687643e-05
290.033	0.9380585956915914	2.093883667145078e-31	4.1944802473819814e-11	6.32195545563586e-06
290.211	0.9433214580546576	1.3893136401200928e-33	5.1778173995123015e-12	1.1713435655775959e-06
290.388	0.9477444178939385	7.997448184808963e-36	5.931929522952113e-13	1.955399186173847e-07
