energy	step1_	g1_	g2_	g3_	g4_	g5_
394.269	0.011379391513283894	1.5601072615171906e-32	2.037156298900431e-49	2.1099975021321432e-29	1.5560596837309888e-64	8.38462645199992e-70
394.477	0.011603949596150763	4.204107550844504e-30	6.515739253372535e-46	5.844340101824909e-28	9.045017411408799e-62	4.109002996121118e-67
394.686	0.011838676357208883	9.331267336446496e-28	1.603000331544953e-42	1.5048782881013075e-26	4.694466004707639e-59	1.8298068452701855e-64
394.894	0.012081881756919847	1.6199536428739257e-25	2.8150403582641287e-39	3.4920421331306063e-25	2.0491515141862256e-56	6.9846391853686524e-62
395.103	0.012336510807890048	2.3115001817705122e-23	3.7915286539248457e-36	7.526625987696997e-24	7.975492750239441e-54	2.4197865211894393e-59
395.312	0.012602078748830693	2.643123621603874e-21	3.7758109589567645e-33	1.483904866056461e-22	2.687165634614334e-51	7.39199280912559e-57
395.52	0.012877948833934911	2.3714521070853427e-19	2.6956688611095273e-30	2.6398473780456993e-21	7.630275678613368e-49	1.9390952157716933e-54
395.729	0.013167553237102338	1.7432610761271517e-17	1.469678169456252e-27	4.3565179483881074e-20	1.9278968927788725e-46	4.608375981553857e-52
395.937	0.013468965807067508	1.0076319064145734e-15	5.760898328482544e-25	6.492871777142318e-19	4.11087538496042e-44	9.416109335417808e-50
396.146	0.01378601463375279	4.761836908096758e-14	1.7195139877612972e-22	8.969174640457049e-18	7.789051015296381e-42	1.74094298903976e-47
396.355	0.014118305805052439	1.80334708324798e-12	3.7947869529227316e-20	1.133321158667288e-16	1.2775804091114858e-39	2.838239314525372e-45
396.563	0.01446525309690863	5.387083742499278e-11	6.04728799757594e-18	1.2949260781625647e-15	1.7721344635967532e-37	3.9853959090650606e-43
396.772	0.014831422894045918	1.3115445967378112e-09	7.306378032201694e-16	1.3696211662824196e-14	2.179751719345622e-35	5.054756272608948e-41
396.98	0.01521465917574382	2.5240622581785565e-08	6.39274027568202e-14	1.3110431868011781e-13	2.2704930311691804e-33	5.5285172392691234e-39
397.189	0.015620146422247376	3.9505169521927787e-07	4.228519602262292e-12	1.1607199397555845e-12	2.0942918015275924e-31	5.455087291582801e-37
397.397	0.016045655400998206	4.897940730909462e-06	2.0313508384366014e-10	9.30826079846512e-12	1.6381552321573762e-29	4.647251132466006e-35
397.606	0.016497123704331956	4.928240838520991e-05	7.356072937672924e-09	6.898170990240731e-11	1.1331273827408899e-27	3.56741361446113e-33
397.815	0.016974625101008185	0.0003973768107832949	1.9695785192670513e-07	4.676104742455666e-10	6.78509409829325e-26	2.414694507060821e-31
