# XDI/1.0 Athena/0.9.24
# Element.edge:                  K
# Element.symbol:                C
# Column.1:                      energy eV
# Column.2:                      norm
# Column.3:                      nbkg
# Column.4:                      flat
# Column.5:                      fbkg
# Column.6:                      nder
# Column.7:                      nsec
# Athena.e0:                     286.043
# Athena.eshift:                 0
# Athena.rbkg:                   1.0
# Athena.importance:             1
# Athena.standard:               None
# Athena.bkg_kweight:            2
# Athena.edge_step:              0.0027145
# Athena.fixed_step:             no
# Athena.pre_edge_range:         -10.582 -1.745
# Athena.pre_edge_line:          0.007106 - 1.95224e-005 * E
# Athena.normalization_range:    20.222 34.171
# Athena.post_edge_polynomial:   0.017584 - 4.66668e-005 * E + 0 * E^2 + 0 * E^3
# Athena.spline_range_energy:    0.000 183.397
# Athena.clamps:                 0 24
# Athena.spline_range_k:         0.000 6.938
# Athena.kweight:                2
# Athena.window:                 hanning
# Athena.phase_correction:       no
# Athena.k_range:                3.000 4.938
# Athena.dk:                     1
# Athena.r_range:                1 3
# Athena.dr:                     0.0
# Athena.window:                 hanning
# Athena.plot_multiplier:        1
# Athena.y_offset:               0
# ///
#------------------------
#   e         norm        nbkg        flat        fbkg        nder        nsec
  288.39404       0.58040532       0.59020052       0.60391903       0.61371946       0.14552481       -1.6604959
  288.49902       0.57847952       0.61814199       0.60304303       0.64271071      -0.31811945E-01  -0.52579587
  288.60986       0.57353966       0.64658523       0.59921159       0.67226233       0.32047390E-01   0.27655817
  288.72607       0.58575591       0.67525985       0.61258981       0.70209903       0.30980808E-01  -0.74268106
  288.84277       0.58075540       0.70289467       0.60875632       0.73090082      -0.14093053      -0.48491636
  288.95850       0.55300057       0.72917133       0.58215894       0.75833469      -0.81724373E-01   0.54478986
  289.08057       0.56132192       0.75569643       0.59170089       0.78608046      -0.11383315E-01   0.88704584
  289.18604       0.55041042       0.77764656       0.58184415       0.80908526       0.12011324        1.7348574
  289.29150       0.58665830       0.79871650       0.61914638       0.83120986       0.35456316       0.83066266
  289.39648       0.62502795       0.81883064       0.65856546       0.85237378       0.29492553      -0.68885170
  289.49072       0.64541302       0.83617022       0.67989270       0.87065572       0.21733095       -1.2052291
  289.59033       0.66715704       0.85377433       0.70263260       0.88925591       0.61294767E-01   -1.4746366
  289.67383       0.65663642       0.86796732       0.69294702       0.90428384      -0.52682979E-01  -0.11487555
  289.76807       0.65779346       0.88337957       0.69504641       0.92063845       0.40877429E-01   0.93152633
  289.86230       0.66434086       0.89815937       0.70253611       0.93636062       0.12288794      -0.13873366
  289.95117       0.68029491       0.91152760       0.71937868       0.95061750       0.15474532E-01  -0.80621968
  290.03955       0.66708366       0.92428407       0.70705131       0.96425774      -0.20011358E-01   0.47248631
  290.13428       0.67663073       0.93737137       0.71754554       0.97829229       0.10198933        1.0185340
  290.22217       0.68570866       0.94898243       0.72750228       0.99078223       0.16599047       0.30323616
  290.31689       0.70694344       0.96093423       0.74968412        1.0036813       0.15736547      -0.73202951
  290.41064       0.71536835       0.97219951       0.75904643        1.0158840       0.28020108E-01  -0.98195082
  290.50537       0.71222458       0.98302442       0.75684993        1.0276562      -0.27709285E-01    1.2048551
  290.59912       0.71014580       0.99319704       0.75570865        1.0387663       0.25510710        1.4868074
  290.68799       0.75881152        1.0023535       0.80526259        1.0488114       0.24380732      -0.65823486
  290.78760       0.75609778        1.0120660       0.80354494        1.0595200       0.13104523      -0.33756196
  290.88818       0.78504616        1.0212963       0.83349890        1.0697561       0.17622900       0.90939935
  290.98779       0.79137800        1.0298787       0.84082675        1.0793346       0.31310271       0.76935903E-01
  291.10986       0.85445467        1.0396585       0.90512354        1.0903350       0.19328413       -1.2291235
  291.22607       0.83743397        1.0482349       0.88926507        1.1000736       0.20225683E-01  -0.23369387
  291.33691       0.85904693        1.0557679       0.91198621        1.1087150       0.14022375       0.87028719
  291.45361       0.86934036        1.0630371       0.92344651        1.1171511       0.21825005       0.96835414
  291.56982       0.90987957        1.0696221       0.96514745        1.1248982       0.36576321      -0.77631600E-01
  291.66943       0.94827948        1.0747633        1.0045431        1.1310355       0.20149557       -3.1354112
  291.76953       0.95011967        1.0794763        1.0073842        1.1367494      -0.26040066      -0.38662679
  291.85254       0.90059869        1.0830495       0.95869373        1.1411527       0.13070208        3.5824086
  291.94092       0.97252027        1.0865294        1.0314984        1.1455163       0.35357653      -0.51288091
  292.05225       0.97121040        1.0904506        1.0313018        1.1505508       0.28276171E-01   -1.6405554
  292.12939       0.97784966        1.0928748        1.0387125        1.1537465       0.44370389E-01   0.96843500
  292.23535       0.97933486        1.0958260        1.0412572        1.1577572       0.20560195        1.2716870
  292.32959        1.0190102        1.0980949        1.0818746        1.1609685       0.29895615      -0.42428600
  292.40674        1.0305720        1.0997112        1.0942077        1.1633562       0.13288497       -1.6952497
  292.49561        1.0410712        1.1013125        1.1055955        1.1658462       0.17518078E-01   0.12278206
  292.59521        1.0338737        1.1027875        1.0993942        1.1683172       0.15602650      -0.39911239
  292.67871        1.0696405        1.1037726        1.1359956        1.1701373      -0.55561557E-01  -0.80836134
  292.78467        1.0233474        1.1047060        1.0907624        1.1721303       0.28798597E-02   0.38333785
  292.87256        1.0701987        1.1052222        1.1384922        1.1735254       0.18747604E-01  -0.72085575
  292.98389        1.0270823        1.1055555        1.0964894        1.1749719      -0.14072809      -0.23632121
  293.11133        1.0365972        1.1055196        1.1072786        1.1762104      -0.37678695E-01   0.59408955
  293.21729        1.0182881        1.1051698        1.0900293        1.1769201      -0.20684767E-02  -0.20916420
  293.35010        1.0361033        1.1043475        1.1091724        1.1774259      -0.87620747E-01  -0.88840453
  293.46094       0.99693912        1.1033557        1.0711169        1.1775425      -0.21853028       0.54925110
  293.56641       0.98883332        1.1021719        1.0640659        1.1774133       0.31186934E-01  -0.30261656
  293.67725        1.0036851        1.1006932        1.0800259        1.1770431      -0.28398885       -1.0724382
  293.78271       0.92740409        1.0990797        1.0048002        1.1764842      -0.20079067        2.6826955
  293.87158       0.96466429        1.0975757        1.0429488        1.1758689       0.23735520       -1.3365376
  293.97119       0.97213999        1.0957455        1.0514205        1.1750347      -0.45269673       -2.9019011
  294.06006       0.87934155        1.0939943       0.95951151        1.1741722      -0.30958524        3.6345167
  294.15967       0.91379042        1.0919109       0.99495614        1.1730849       0.23232463        2.2035450
  294.25439       0.92449057        1.0898234        1.0066034        1.1719446       0.11864267       -1.5484142
  294.33740       0.93487729        1.0879183        1.0178201        1.1708695      -0.42881689E-01   -1.1390436
  294.43701       0.91665963        1.0855499        1.0005987        1.1694972      -0.89366283E-01   0.42018563
  294.54297       0.91650658        1.0829464        1.0015052        1.1679533       0.43494400E-01    1.2323489
  294.62598       0.92487855        1.0808566        1.0107072        1.1666935       0.14350440      -0.17473932
  294.72021       0.94194216        1.0784410        1.0287130        1.1652203       0.12522554E-01   0.21732591
  294.82031       0.92731213        1.0758375        1.0150840        1.1636178       0.18573863       0.93763408
  294.91455       0.97803786        1.0733629        1.0667517        1.1620856       0.19473861       -2.1791860
  295.02002       0.96620279        1.0705806        1.0559714        1.1603579      -0.24946007       -1.1624609
  295.11426       0.92821894        1.0680953        1.0189302        1.1588149      -0.37412966E-01    1.4544902
  295.21436       0.95893211        1.0654615        1.0506441        1.1571821       0.33199735E-01   0.29348278
  295.31934       0.93502748        1.0627061        1.0277894        1.1554765       0.22773925E-01    1.0231550
  295.42529       0.96373598        1.0599324        1.0575572        1.1537624       0.24902148       0.62607345
  295.55811       0.99448624        1.0564660        1.0896353        1.1516240       0.17226123       -1.3951153
  295.68018        1.0076424        1.0532900        1.1040120        1.1496687      -0.10656942      -0.83164191
  295.79150       0.96961310        1.0504021        1.0670963        1.1478941      -0.21842659E-01    1.0111439
  295.91357        1.0025444        1.0472449        1.1012480        1.1459575       0.12942995        1.1436154
  296.01318       0.99830510        1.0446759        1.0980048        1.1443846       0.23167367       0.20662593
  296.11279        1.0486981        1.0421135        1.1493935        1.1428183       0.17059372      -0.88992083
  296.21875        1.0333734        1.0393950        1.1351285        1.1411593       0.48735843E-01  -0.51913109
  296.31299        1.0584548        1.0369835        1.1611520        1.1396902       0.66666118E-01  -0.78160010
  296.41260        1.0462965        1.0344410        1.1499899        1.1381438      -0.10277554      -0.82644097
  296.50146        1.0390840        1.0321784        1.1436661        1.1367698      -0.89098584E-01    1.0572748
  296.58496        1.0309392        1.0300574        1.1363563        1.1354837       0.79459729E-01    1.6307591
  296.67920        1.0532068        1.0276691        1.1595660        1.1340378       0.20074341      -0.41419739
  296.76270        1.0666182        1.0255581        1.1738123        1.1327618       0.58426039E-02   -1.2426258
  296.85693        1.0542452        1.0231813        1.1623817        1.1313273      -0.20113952E-01   0.74301066
  296.94580        1.0629352        1.0209454        1.1719603        1.1299801       0.14189194       0.51813065
  297.02393        1.0779400        1.0189844        1.1877462        1.1288003       0.66409825E-01  -0.65736221
  297.12354        1.0747385        1.0164900        1.1855408        1.1273020       0.25056065E-01  -0.10769559
  297.21777        1.0827971        1.0141365        1.1945417        1.1258909       0.45533293E-01  -0.74172202
  297.31201        1.0833205        1.0117892        1.1960075        1.1244859      -0.11474111      -0.62400171
  297.42871        1.0585939        1.0088909        1.1724480        1.1227546      -0.86092068E-01   0.64173231
  297.52295        1.0651604        1.0065573        1.1799569        1.1213634       0.20624304E-01   0.11242482E-01
  297.64502        1.0630551        1.0035439        1.1790723        1.1195706      -0.83660222E-01  -0.13548396
  297.77295        1.0442454        1.0003970        1.1615420        1.1177030      -0.13246684E-01   0.69797630
  297.87305        1.0600345       0.99794275        1.1783319        1.1162497       0.75497500E-01   0.31718825
  297.99512        1.0610185       0.99495940        1.1805366        1.1144870       0.57222394E-01  -0.39025602
  298.10645        1.0733901       0.99224782        1.1940213        1.1128887      -0.15587632E-01  -0.33793534
  298.19531        1.0578979       0.99008965        1.1794180        1.1116192      -0.10430672E-01   0.97330250
  298.29492        1.0714242       0.98767732        1.1939401        1.1102029       0.16785711      -0.12906592
  298.40039        1.0923218       0.98513085        1.2158922        1.1087111      -0.36899265E-01   -2.2031960
  298.48926        1.0642533       0.98299144        1.1887127        1.1074604      -0.26030296       0.15257041
  298.58398        1.0445318       0.98071724        1.1699385        1.1061334      -0.88882829E-02    1.9638770
  298.66699        1.0626736       0.97872973        1.1889102        1.1049760       0.88745543E-01  -0.12680503
  298.76709        1.0607815       0.97633969        1.1880192        1.1035869      -0.32106968E-01   0.22478501
  298.85596        1.0566065       0.97422392        1.1847328        1.1023598       0.13122200        1.6210039
  298.94482        1.0841042       0.97211393        1.2131189        1.1011384       0.25600119       -2.0113532
  299.03906        1.1034817       0.96988273        1.2334386        1.0998496      -0.23706784       -1.4316893
  299.13330        1.0394225       0.96765807        1.1703223        1.0985673      -0.13838745E-01    1.6756497
  299.22217        1.1009478       0.96556620        1.2327357        1.0973641       0.69752834E-01   -1.3379806
  299.32227        1.0526033       0.96321698        1.1853926        1.0960158      -0.26666998       -1.0215373
  299.40527        1.0521190       0.96127448        1.1857385        1.0949034      -0.11729617        1.1138650
  299.50000        1.0317557       0.95906402        1.1663226        1.0936402      -0.68697846E-01    1.5213554
  299.60010        1.0387350       0.95673549        1.1743028        1.0923126       0.17910084        1.3756330
  299.68896        1.0655995       0.95467451        1.2020556        1.0911403       0.19124838       -1.8313998
  299.78857        1.0747809       0.95237144        1.2122330        1.0898333      -0.16607500       -2.2068758
  299.89990        1.0305680       0.94980627        1.1691338        1.0883814      -0.27426449        1.1010639
  300.02197        1.0107679       0.94700436        1.1505546        1.0868001       0.90911660E-01    2.1746582
  300.13330        1.0517867       0.94445888        1.1926862        1.0853679       0.23329747      -0.63962645
  300.24463        1.0627131       0.94192283        1.2047258        1.0839451      -0.51505134E-01   -1.9148976
  300.36133        1.0400421       0.93927460        1.1832220        1.0824638      -0.20335147      -0.20124653E-01
  300.47217        1.0164427       0.93676901        1.1607311        1.0810666      -0.56084279E-01   0.68664721
  300.57227        1.0282118       0.93451438        1.1735011        1.0798129      -0.58511823E-01   0.52385823
  300.67188        1.0047574       0.93227843        1.1510430        1.0785731       0.48533877E-01  -0.19099720
  300.77783        1.0381888       0.92990842        1.1855336        1.0772626      -0.97774429E-01  -0.91604367
  300.86670       0.98570861       0.92792740        1.1339426        1.0761702      -0.12993360       0.68555364
  300.95557        1.0150951       0.92595253        1.1642174        1.0750840       0.24072036E-01   0.95669238
  301.04980       0.99011633       0.92386504        1.1401813        1.0739389       0.45242038E-01    1.0182618
  301.14404        1.0236222       0.92178451        1.1746292        1.0728007       0.21599056       -1.8141964
  301.23340        1.0297708       0.91981823        1.1816713        1.0717280      -0.28783300       -1.2930529
  301.31641       0.97401035       0.91799726        1.1267414        1.0707371      -0.68841811E-02    3.3154026
  301.39990        1.0286246       0.91617108        1.1821901        1.0697458       0.26419447       0.54871317
  301.50000        1.0225148       0.91398906        1.1770813        1.0685648       0.93856155E-01   -2.1967661
  301.59473        1.0469101       0.91193146        1.2024236        1.0674544      -0.16378895       -2.6691866
  301.68896       0.99156447       0.90989156        1.1480208        1.0663569      -0.41052616       0.47278602
  301.78857       0.96733055       0.90774311        1.1247832        1.0652045      -0.72140518E-01    2.4462968
  301.91113       0.97553715       0.90511058        1.1342153        1.0637975       0.13296270       0.18796272
  302.02783       0.99914291       0.90261513        1.1589878        1.0624691      -0.27168971E-01   -1.7585620
  302.13867       0.96935515       0.90025516        1.1303087        1.0612175      -0.26717892       0.13517780
  302.27246       0.93378322       0.89741980        1.0960750        1.0597200       0.58994263E-02    1.8756471
  302.38379       0.97080120       0.89507154        1.1342059        1.0584850       0.19257444       0.40250073E-01
