energy	step1_	g1_	g2_	g3_
525.8	0.003597241645670892	9.121680162634985e-29	2.2437676971539818e-18	1.0137302888629105e-52
526.1	0.003690971794198492	9.109025818853354e-26	1.2393059294991214e-16	6.605335418093129e-50
526.4	0.003789713909985671	6.154418475684197e-23	5.539976550654956e-15	3.5817803931297054e-47
526.7	0.0038938807602884444	2.8133263296227025e-20	2.0043155135106465e-13	1.6163472153245967e-44
527.0	0.004003931683845734	8.701040611454875e-18	5.868850031926428e-12	6.070185872878479e-42
527.3	0.004120379344582965	1.8207079061054284e-15	1.390812863279706e-10	1.8971468351874533e-39
527.6	0.004243797694735139	2.5776702419553855e-13	2.667553559428821e-09	4.934367907229177e-37
527.9	0.004374831407611806	2.4690644985827315e-11	4.140820072457594e-08	1.0680552888011785e-34
528.2	0.004514207106183874	1.600130891473012e-09	5.202215447767019e-07	1.9239224753174472e-32
528.5	0.004662746799030174	7.016113105575575e-08	5.289554199123643e-06	2.884118013437404e-30
528.82	0.004832344137780744	2.5731974820889983e-06	4.9720559254435376e-05	4.9314092086416995e-28
528.92	0.004887899828503382	7.240162572095187e-06	9.532315859981326e-05	2.355905145778975e-27
529.02	0.004944746380709507	1.9506078267689075e-05	0.00017850604546268165	1.102761021514604e-26
529.12	0.00500292926320181	5.031970090823524e-05	0.0003265122788666094	5.0575695129514905e-26
529.22	0.005062496103117479	0.00012429469237557368	0.0005833620752079407	2.2726845597666244e-25
529.32	0.005123496815379687	0.00029397714016153815	0.001018049630179652	1.0006295166728427e-24
529.42	0.005185983741567992	0.0006657650332753671	0.0017353688349343022	4.3166248352090464e-24
529.52	0.005250011799015886	0.0014436929876323187	0.0028893937021465537	1.8245347857311067e-23
529.62	0.005315638641023272	0.0029976101897390877	0.004699089693086181	7.556085054998404e-23
529.72	0.005382924829162782	0.0059596658467484	0.00746470814126946	3.0660439454594773e-22
529.82	0.0054519340187559676	0.011345277098083782	0.011582545485578254	1.2189805047359184e-21
529.92	0.005522733158707615	0.020680200709533265	0.017554452193733264	4.748451340403515e-21
530.02	0.005595392707010519	0.03609448382061619	0.02598738814693649	1.8123583423837612e-20
530.12	0.005669986863369846	0.06032167127334845	0.037577689150189365	6.777554176648599e-20
530.22	0.005746593820554312	0.09652778483549747	0.05307494963464847	2.4833547972832663e-19
530.32	0.005825296036252911	0.1479032640208905	0.073221934165106	8.915411492144227e-19
530.42	0.0059061805274129835	0.21699494706737948	0.09866994526364811	3.1360347138620605e-18
530.52	0.0059893391892558295	0.3048371746701265	0.12987353529961443	1.0808294687679343e-17
530.62	0.006074869141412151	0.4100460934924847	0.16697387374231257	3.649810702065713e-17
530.72	0.006162873103903296	0.5281336918473893	0.2096855328820816	1.2075923432245526e-16
530.82	0.006253459806007072	0.6513306464078877	0.2572056457202265	3.914778625355701e-16
530.92	0.006346744431407706	0.7691403516616881	0.3081659221463387	1.243457406276325e-15
531.02	0.006442849103436473	0.869673274220673	0.3606457433033624	3.8698262456968536e-15
531.12	0.006541903414669182	0.9415710473123473	0.4122580022271415	1.1800186338027021e-14
531.22	0.006644045005676876	0.9761049421066436	0.4603089963424374	3.525519427959732e-14
531.32	0.006749420198322698	0.9689165445550937	0.5020210366177698	1.0320344783278883e-13
531.42	0.006858184689685703	0.9209216350108084	0.5347939113103807	2.960071135542534e-13
531.52	0.0069705043134777045	0.8381184945382153	0.5564716925066016	8.318536697333018e-13
531.62	0.007086555876718151	0.7303560257399282	0.5655770577674217	2.290490912092429e-12
531.72	0.007206528080472108	0.6094109499322676	0.5614777830739498	6.179410641354545e-12
531.82	0.007330622534645596	0.4868916584889613	0.5444593412985337	1.6334369936507393e-11
531.92	0.007459054878213797	0.37247819936848886	0.51569202478039	4.2305279161381634e-11
532.02	0.0075920560178525075	0.2728448924079233	0.477097852189567	1.073553248787493e-10
532.12	0.007729873499791864	0.19137149146845098	0.43113828771127605	2.66925130166432e-10
532.22	0.007872773031868034	0.1285242561558283	0.3805553295086941	6.50267701191719e-10
532.31	0.008005963339951086	0.08654906499683823	0.3333581943949745	1.4241201636897687e-09
532.41	0.008159323411730698	0.05352399011542473	0.28139560623001875	3.3374084818818944e-09
532.51	0.008318655279078043	0.03169428999683452	0.2320147383326476	7.663178512232436e-09
532.61	0.00848431353548227	0.01797049404797828	0.18685551474273024	1.7240321760374724e-08
532.71	0.0086566813180894	0.009756306844033063	0.14699018988554036	3.8003066239064714e-08
532.81	0.008836173228340734	0.0050717440543460056	0.11294392254410729	8.207837652198711e-08
532.91	0.009023238617334558	0.0025245016034140823	0.08476751801332656	1.7369036348275543e-07
533.01	0.009218365289955007	0.0012032071863459345	0.06214241865362373	3.6013019622844564e-07
533.11	0.009422083691129889	0.0005491002324803089	0.0444978392170968	7.31610952828639e-07
533.21	0.009634971648718323	0.0002399436616908066	0.03112302325116683	1.4562559299825792e-06
533.31	0.009857659760923397	0.00010039529979368604	0.021262617012369884	2.8400897365969445e-06
533.41	0.01009083753227154	4.022202427947328e-05	0.014188737066847994	5.427043032818763e-06
533.51	0.010335260381737503	1.542982181738751e-05	0.009248320030467971	1.0160879837116457e-05
533.61	0.010591757670348888	5.667667214830908e-06	0.005888084628095353	1.8639583887271773e-05
533.71	0.010861241924570043	1.9933989147115093e-06	0.003661654148216928	3.350255722219592e-05
533.81	0.011144719467271512	6.713214701947142e-07	0.002224194102607267	5.900061651012391e-05
533.91	0.011443302711789094	2.164777676124983e-07	0.0013196541648729048	0.00010180567530957678
534.01	0.011758224428598453	6.684093379541905e-08	0.0007647855352568205	0.00017211720133570178
