energy	step1_	g1_	g2_
279.62	0.023309718116280062	6.154049654723921e-22	1.0872058180423344e-29
279.92	0.024095282645142338	9.426217912274034e-20	1.3662334149477308e-27
280.22	0.024935504762623323	1.0998262837609698e-17	1.4287941517780824e-25
280.52	0.02583627843626008	9.775091980883884e-16	1.2435007474466115e-23
280.82	0.02680437407355198	6.618015052247279e-14	9.0064587267502e-22
281.12	0.02784760717843094	3.413066798016699e-12	5.428673237665993e-20
281.42	0.028975047369975887	1.3408245867511543e-10	2.7231086233467444e-18
281.72	0.03019727945491419	4.012446747266873e-09	1.1367575707711788e-16
281.8	0.030540754224679587	9.485457410417505e-09	2.980963331110808e-16
282.0	0.03143448540707859	7.488771711850123e-08	3.1351747485851e-15
282.2	0.03238187210713168	5.238827254010791e-07	3.038884965895697e-14
282.4	0.03338787305315817	3.2473472952376804e-06	2.7146519621538824e-13
282.6	0.03445807433779327	1.7835881179197793e-05	2.2349172330907105e-12
282.8	0.03559879132803762	8.680236864739226e-05	1.695727721504719e-11
282.99	0.03675430442421071	0.0003489409233387325	1.0779734914503325e-10
283.19	0.038054049181775976	0.0013413981385775467	6.975416846969402e-10
283.39	0.0394484890596275	0.0045691421115137635	4.159868861538836e-09
283.59	0.04094829036544777	0.013790588686931714	2.2863173024824646e-08
283.79	0.042565771246198335	0.03688095161525666	1.158085850508332e-07
283.86	0.04316227036023399	0.05057302627592683	2.0043638644266652e-07
283.96	0.04404377266229794	0.0773816069148865	4.313002945746284e-07
284.01	0.04449805580840541	0.09463952837565068	6.278525574941779e-07
284.11	0.045435087904312145	0.13838628758803456	1.3102860849188545e-06
284.16	0.045918432483883935	0.1654545547231583	1.8784371868662745e-06
284.25	0.04681463902713087	0.22390285934980933	3.546401305046479e-06
284.35	0.047851973937209066	0.3044828494127563	7.047332669965441e-06
284.4	0.04838790827056059	0.35106687655704005	9.858697429803257e-06
284.5	0.04949625049922518	0.4562414519604467	1.900035449428617e-05
284.55	0.05006948665001647	0.5142479935082753	2.6176350932109017e-05
284.65	0.051256302393076505	0.6386739182630716	4.892789605410122e-05
284.75	0.052500103203952334	0.7695796048092401	8.96067704625376e-05
284.8	0.05314465600870924	0.8352493693031917	0.0001203397998543504
284.9	0.05448185060484112	0.9618164815943	0.00021374641521893393
284.95	0.055175688138106076	1.0204827467934687	0.0002826961767686529
285.05	0.056617058564056216	1.1230094605968703	0.00048698407671809253
285.15	0.05813469580108004	1.1990269829057116	0.0008219519578048648
285.2	0.05892400383662341	1.2249747868316139	0.0010597137967930585
285.3	0.060567730741614374	1.2498974483724064	0.001734704610739816
285.35	0.061423936422801376	1.2483127885316692	0.002202522342755736
285.45	0.0632098708401039	1.2172291416214425	0.0034967335288033446
285.55	0.06510093008901924	1.151566589099956	0.005439282311653821
285.6	0.06608877173528295	1.1074467064488192	0.006732206817410598
285.7	0.06815545824985124	1.001247029409992	0.010156446442997456
285.75	0.06923708418386564	0.9412952462768676	0.01237970418287293
285.85	0.0715044966861914	0.8132909881809822	0.018113395571013522
285.95	0.07392204045481177	0.6817636593911339	0.025967271774759
286.0	0.0751917367892201	0.6171677363444725	0.03085431200704444
286.1	0.07786329890837457	0.49441631366676264	0.042899041579169996
286.15	0.07926970757962246	0.43753520560539366	0.05019838772399982
286.25	0.08223631277685793	0.33496873361541724	0.0676903504101179
286.35	0.08542675862848617	0.2488074225975722	0.08943357741820462
286.4	0.08711372970766469	0.21201582852582296	0.10201495479494381
286.5	0.09068881517729349	0.15049741359594812	0.13072027516138768
286.55	0.09258478540132338	0.12536746211856148	0.1468448862081053
286.65	0.09661550877730805	0.08504470424558389	0.182491739103112
286.75	0.10099794889789299	0.05597286142470313	0.22221043016705255
286.8	0.10333508616435763	0.04489707508380285	0.2433332030821044
286.9	0.10833334983311746	0.02823904288566075	0.28736103160220755
286.95	0.11100896924750236	0.022143249702359112	0.3098970502122816
287.05	0.11675415173886586	0.013309905483664666	0.3549353166229161
287.15	0.12308779362340451	0.007762048977468451	0.3983069036618374
287.2	0.12650219436784435	0.0058607406702593816	0.4187245855071862
287.3	0.133888684513359	0.0032662964739976867	0.4557244733340461
287.35	0.1378892560594689	0.002410918742335618	0.47180834123565396
287.45	0.14658631779960468	0.0012840660401134895	0.498017697380018
287.55	0.15633768954202204	0.0006635290487643999	0.5150635117871064
287.6	0.16166279045658447	0.0004715976728546244	0.5198105703939817
287.7	0.17333741810885187	0.00023288736317162288	0.5213944287262706
287.75	0.17974382390505875	0.00016181116373983797	0.5182070818885476
287.85	0.19385479459621768	7.636325668129077e-05	0.5041153183651013
287.95	0.20993787707387174	3.496457028303795e-05	0.48049988964124113
288.0	0.2188176663120369	2.3392438391073862e-05	0.46553389711563653
288.1	0.2384650605641003	1.0235779879085228e-05	0.43034818709074274
288.2	0.2609130621781344	4.3454441701642235e-06	0.38978533357032763
288.25	0.2732857796870822	2.799408103108828e-06	0.3681328471858522
288.35	0.30047668821681855	1.1357458066828546e-06	0.3233816382459124
288.4	0.3153230594321819	7.152601473445674e-07	0.300778693212167
288.5	0.347466821674395	2.7731965063001564e-07	0.25624955873151906
288.6	0.38255557818406244	1.0431939369015462e-07	0.21390258428508183
288.65	0.40098675635385433	6.326050895517571e-08	0.19394062998110967
288.75	0.4389681721268014	2.2741482962546162e-08	0.15700987879577658
288.8	0.45819989321783	1.348147012976238e-08	0.140194954576945
288.9	0.4962956237587232	4.631535993781369e-09	0.11007680904481389
289.0	0.5328471822128841	1.543762995287843e-09	0.0846829787702234
